sido,sigungu,road_type,road_direction,address,signal_lat,signal_lon,road_shape,main_road,signal_id,signal_type,button,remain_time,sound_signal,org_code
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3300363,127.419596,2,1,7238,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 383,36.3299679,127.419647,2,1,7239,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3348545,127.4180461,2,1,7240,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.3364977,127.4162875,2,1,7241,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.333014,127.415956,2,1,7245,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3329334,127.4160206,2,1,7246,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.334795,127.4184069,2,1,7247,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3346737,127.4182757,2,1,7248,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.3347004,127.4181967,2,1,7251,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3347632,127.4180549,2,1,7252,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.3349805,127.4181734,2,1,7257,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3349684,127.4181881,2,1,7258,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.334904,127.4183951,2,1,7259,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3292991,127.4174755,2,1,7262,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 383,36.3292228,127.4175435,2,1,7263,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 383,36.3291358,127.4175204,2,1,7266,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 383,36.3290656,127.4174143,2,1,7267,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.3293525,127.4173957,2,1,7270,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.3326416,127.4157236,2,1,7273,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3326428,127.4156055,2,1,7274,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 151-35,36.3322278,127.4184986,2,1,7275,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3321213,127.4184539,2,1,7276,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3327918,127.416104,2,1,7277,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.33273,127.416025,2,1,7278,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 선화동 260-1,36.3332023,127.4154344,2,1,7282,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 260-1,36.3331595,127.415323,2,1,7287,2,0,1,0,6300000
대전광역시,동구,특별시도,2,대전광역시 동구 삼성동 458,36.3425576,127.4191151,2,1,7288,2,0,1,0,6300000
대전광역시,동구,특별시도,2,대전광역시 동구 삼성동 330-16,36.3391662,127.4195384,1,1,7292,2,0,1,0,6300000
대전광역시,동구,특별시도,2,대전광역시 동구 삼성동 331-17,36.3392109,127.4190648,1,1,7293,2,0,1,0,6300000
대전광역시,동구,특별시도,1,대전광역시 동구 삼성동 331-17,36.3393956,127.4193058,1,1,7296,2,0,1,0,6300000
대전광역시,동구,특별시도,1,대전광역시 동구 삼성동 458,36.3423221,127.4190643,2,1,7297,2,0,1,0,6300000
대전광역시,동구,특별시도,2,대전광역시 동구 삼성동 458,36.3423884,127.4191528,2,1,7300,2,0,1,0,6300000
대전광역시,동구,특별시도,1,대전광역시 동구 삼성동 458,36.3423934,127.4191785,2,1,7301,2,0,1,0,6300000
대전광역시,동구,특별시도,1,대전광역시 동구 삼성동 458,36.3425372,127.4187875,2,1,7304,2,0,1,0,6300000
대전광역시,동구,특별시도,2,대전광역시 동구 삼성동 458,36.3426156,127.4188466,2,1,7305,2,0,1,0,6300000
대전광역시,동구,특별시도,2,대전광역시 동구 삼성동 458,36.3425292,127.4187591,2,1,7310,2,0,1,0,6300000
대전광역시,동구,특별시도,1,대전광역시 동구 삼성동 458,36.3423966,127.4188189,2,1,7311,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 선화동 213-3,36.3390396,127.4188025,1,1,7312,2,0,1,0,6300000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 오정동 757,36.3469517,127.4141529,2,1,7313,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 오정동 757,36.3470302,127.4142192,2,1,7316,2,0,1,0,6300000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 오정동 756,36.3469308,127.413849,2,1,7317,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 오정동 747,36.3471105,127.413672,2,1,7322,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 오정동 747,36.3466636,127.4128547,2,1,7325,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 오정동 756,36.3463741,127.4129083,2,1,7326,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 오정동 756,36.346327,127.4128379,2,1,7329,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 오정동 767-7,36.3466086,127.412641,2,1,7333,2,0,1,0,6300000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 오정동 747,36.3466057,127.4126763,2,1,7334,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.3313803,127.3887162,2,1,7335,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 190,36.3312972,127.3886608,2,1,7336,2,0,1,0,6300000
대전광역시,서구,기타,2,대전광역시 서구 탄방동 68-1,36.3418893,127.3934606,2,1,7382,2,0,1,0,6300000
대전광역시,서구,기타,1,대전광역시 서구 탄방동 59-1,36.3419488,127.3933661,2,1,7383,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 탄방동 545-2,36.3418365,127.3934763,2,1,7386,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 545-2,36.3417827,127.3933707,2,1,7387,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 545-2,36.3418713,127.3932421,2,1,7392,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 탄방동 545-2,36.3419612,127.393333,2,1,7393,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 변동 70-1,36.3302404,127.3780782,2,1,7400,2,0,1,0,6300000
대전광역시,서구,일반국도,1,대전광역시 서구 탄방동 54-21,36.3418121,127.3892286,2,1,7404,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 62-20,36.3435231,127.3914752,2,1,7407,2,0,1,0,6300000
대전광역시,중구,일반국도,2,대전광역시 중구 오류동 195,36.3312811,127.4015037,2,1,7411,2,0,1,0,6300000
대전광역시,중구,일반국도,1,대전광역시 중구 용두동 155,36.3314484,127.4018,2,1,7416,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 목동 산33-6,36.3378228,127.4046374,2,1,7417,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 목동 산33-6,36.3378893,127.4044545,2,1,7422,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 목동 59-20,36.3376921,127.4046446,2,1,7425,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 목동 59-20,36.3375901,127.4045134,2,1,7426,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 용두동 158,36.3323049,127.4012346,2,1,7428,2,0,1,0,6300000
대전광역시,중구,기타,1,대전광역시 중구 용두동 147-2,36.3336228,127.4021076,2,1,7431,2,0,1,0,6300000
대전광역시,중구,기타,1,대전광역시 중구 용두동 159,36.3336262,127.4021396,2,1,7432,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 용두동 171-1,36.3337613,127.4022943,2,1,7435,2,0,1,0,6300000
대전광역시,중구,기타,1,대전광역시 중구 용두동 317-1,36.3337701,127.4022699,2,1,7436,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 목동 66-21,36.3352213,127.4032721,2,1,7439,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 목동 61-1,36.3359823,127.4032355,2,1,7440,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 목동 24,36.3361335,127.4035475,2,1,7447,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 목동 24,36.3360246,127.4035695,2,1,7448,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 목동 61-1,36.3359551,127.4034796,2,1,7449,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 목동 66-21,36.3351807,127.4034667,2,1,7452,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 용두동 171-1,36.3335958,127.4024167,2,1,7455,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 용두동 171-1,36.3336162,127.4024309,2,1,7456,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 용두동 158,36.3334752,127.4023551,2,1,7457,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 용두동 158,36.3334828,127.4023356,2,1,7458,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 용두동 158,36.3321657,127.4013883,2,1,7462,2,0,1,0,6300000
대전광역시,중구,일반국도,2,대전광역시 중구 오류동 195,36.330261,127.4028025,1,1,7463,2,0,1,0,6300000
대전광역시,중구,일반국도,1,대전광역시 중구 용두동 155,36.3304894,127.4029363,1,1,7468,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 오류동 196-1,36.3311758,127.4012505,2,1,7472,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 오류동 196-1,36.3312052,127.4014475,2,1,7473,2,0,1,0,6300000
대전광역시,중구,일반국도,2,대전광역시 중구 용두동 155,36.3285336,127.405339,2,1,7476,2,0,1,0,6300000
대전광역시,중구,일반국도,2,대전광역시 중구 용두동 155,36.3285464,127.4053639,2,1,7477,2,0,1,0,6300000
대전광역시,중구,일반국도,1,대전광역시 중구 오류동 195,36.3283987,127.4050698,2,1,7482,2,0,1,0,6300000
대전광역시,중구,일반국도,2,대전광역시 중구 오류동 195,36.3284179,127.4050564,2,1,7483,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 오류동 184-120,36.327805,127.4028946,2,1,7484,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 오류동 196-1,36.3276426,127.4026538,2,1,7487,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 오류동 196-1,36.3277137,127.4025353,2,1,7490,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 오류동 190-105,36.3279901,127.4024007,2,1,7491,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 오류동 196-1,36.3281485,127.4026558,2,1,7492,2,0,1,0,6300000
대전광역시,중구,일반국도,1,대전광역시 중구 오류동 195,36.328618,127.4047694,2,1,7497,2,0,1,0,6300000
대전광역시,중구,일반국도,1,대전광역시 중구 오류동 195,36.3286293,127.4047891,2,1,7498,2,0,1,0,6300000
대전광역시,중구,일반국도,2,대전광역시 중구 용두동 155,36.3287929,127.4049968,2,1,7501,2,0,1,0,6300000
대전광역시,중구,일반국도,1,대전광역시 중구 용두동 320,36.3287608,127.4051349,2,1,7502,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 태평동 531,36.3288615,127.3987893,1,1,7503,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 태평동 255-79,36.3289842,127.3989786,1,1,7506,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 태평동 531,36.3303701,127.3983646,2,1,7509,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 태평동 531,36.3303473,127.3981742,2,1,7516,2,0,1,0,6300000
대전광역시,중구,기타,2,대전광역시 중구 태평동 531,36.3284808,127.3961627,1,1,7517,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 태평동 531,36.3285059,127.3959642,1,1,7522,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 태평동 531,36.3289008,127.3963405,1,1,7523,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 태평동 531,36.3289269,127.396166,1,1,7528,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 태평동 531,36.3300875,127.3968903,1,1,7529,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 태평동 531,36.330071,127.3966959,1,1,7534,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 태평동 531,36.3314909,127.397539,2,1,7535,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 태평동 531,36.3315684,127.3973863,2,1,7536,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 태평동 531,36.3314067,127.3977361,2,1,7541,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 태평동 531,36.3314433,127.3979566,2,1,7542,2,0,1,0,6300000
대전광역시,중구,기타,1,대전광역시 중구 태평동 531,36.3319135,127.3975427,2,1,7545,2,0,1,0,6300000
대전광역시,중구,기타,1,대전광역시 중구 태평동 531,36.332041,127.3975805,2,1,7546,2,0,1,0,6300000
대전광역시,중구,특별시도,2,대전광역시 중구 태평동 531,36.3320376,127.3978279,2,1,7549,2,0,1,0,6300000
대전광역시,중구,특별시도,1,대전광역시 중구 태평동 531,36.3320729,127.3976223,2,1,7552,2,0,1,0,6300000
대전광역시,중구,일반국도,1,대전광역시 중구 용두동 291-6,36.3338838,127.3989238,2,1,7553,2,0,1,0,6300000
대전광역시,중구,일반국도,1,대전광역시 중구 용두동 291-6,36.3338399,127.3988843,2,1,7555,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 197,36.3295657,127.3864409,1,1,7556,2,0,1,0,6300000
대전광역시,서구,기타,1,대전광역시 서구 가장동 197,36.3296518,127.3866022,1,1,7560,2,0,1,0,6300000
대전광역시,서구,기타,2,대전광역시 서구 가장동 197,36.3286108,127.3876151,1,1,7564,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 197,36.3287715,127.3876752,1,1,7567,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 190,36.3331782,127.39064,1,1,7571,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 263,36.3332387,127.3907825,1,1,7575,2,0,1,0,6300000
대전광역시,중구,일반국도,1,대전광역시 중구 태평동 284-2,36.3336631,127.3983316,2,1,7579,2,0,1,0,6300000
대전광역시,중구,일반국도,2,대전광역시 중구 태평동 531,36.333603,127.3985496,2,1,7580,2,0,1,0,6300000
대전광역시,중구,일반국도,2,대전광역시 중구 태평동 531,36.3336192,127.3985297,2,1,7581,2,0,1,0,6300000
대전광역시,중구,일반국도,2,대전광역시 중구 태평동 531,36.333652,127.3985951,2,1,7583,2,0,1,0,6300000
대전광역시,서구,일반국도,1,대전광역시 서구 용문동 262,36.3370723,127.3949394,1,1,7591,2,0,1,0,6300000
대전광역시,서구,일반국도,2,대전광역시 서구 용문동 262,36.3368653,127.3947969,1,1,7594,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 265-3,36.3370414,127.399105,2,1,7597,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 265-3,36.3369406,127.3990843,2,1,7598,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 204,36.3445379,127.4019067,2,1,7599,2,0,1,0,6300000
대전광역시,서구,기타,2,대전광역시 서구 가장동 183-1,36.3295637,127.3907111,2,1,7601,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.329668,127.3904459,2,1,7606,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.3298246,127.3906126,2,1,7609,2,0,1,0,6300000
대전광역시,중구,기타,2,대전광역시 중구 태평동 190,36.3313292,127.3927918,2,1,7612,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.3314263,127.3926095,2,1,7615,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.3314401,127.3926325,2,1,7616,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 263,36.3316295,127.3928391,2,1,7619,2,0,1,0,6300000
대전광역시,중구,기타,2,대전광역시 중구 태평동 311-45,36.3331418,127.3950408,2,1,7622,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 263,36.3331882,127.3948479,2,1,7626,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 263-29,36.3333806,127.3949994,2,1,7628,2,0,1,0,6300000
대전광역시,서구,일반국도,2,대전광역시 서구 용문동 290-7,36.3351078,127.3974679,2,1,7629,2,0,1,0,6300000
대전광역시,서구,일반국도,2,대전광역시 서구 용문동 290-18,36.3347998,127.3970749,2,1,7631,2,0,1,0,6300000
대전광역시,서구,일반국도,1,대전광역시 서구 용문동 263-29,36.3349006,127.3969128,2,1,7632,2,0,1,0,6300000
대전광역시,서구,일반국도,2,대전광역시 서구 용문동 262,36.335017,127.3970168,2,1,7634,2,0,1,0,6300000
대전광역시,서구,일반국도,1,대전광역시 서구 용문동 262,36.3352502,127.3971555,2,1,7637,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 204,36.3367356,127.3993643,2,1,7643,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 265-4,36.3367625,127.3991965,2,1,7646,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 331-6,36.3391621,127.4012009,1,1,7648,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 265-4,36.3391262,127.4010089,1,1,7651,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 206-10,36.344548,127.4015969,2,1,7663,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 1459,36.3432619,127.3994977,1,1,7667,2,0,1,0,6300000
대전광역시,서구,기타,2,대전광역시 서구 용문동 587,36.3431815,127.3997263,1,1,7670,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 265-2,36.3416259,127.3978277,2,1,7673,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 547,36.3417676,127.3975542,2,1,7674,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 546,36.3419073,127.3976336,2,1,7677,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 1459,36.3419027,127.3977337,2,1,7680,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 587,36.3418173,127.3979514,2,1,7681,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 587,36.3417558,127.3978851,2,1,7684,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 265,36.3415789,127.3976473,2,1,7687,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 547,36.3402229,127.3955516,2,1,7688,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 265,36.340092,127.3957116,2,1,7691,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 545-2,36.3401827,127.3953928,2,1,7692,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 탄방동 545-2,36.3401239,127.3953374,2,1,7693,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 탄방동 547,36.3400411,127.3953201,2,1,7696,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 265-3,36.3398936,127.3955802,2,1,7699,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 265,36.3398468,127.3953993,2,1,7702,2,0,1,0,6300000
대전광역시,서구,일반국도,1,대전광역시 서구 탄방동 547,36.3385772,127.3934164,2,1,7705,2,0,1,0,6300000
대전광역시,서구,일반국도,2,대전광역시 서구 용문동 265,36.3383942,127.3935252,2,1,7708,2,0,1,0,6300000
대전광역시,서구,일반국도,1,대전광역시 서구 탄방동 544,36.3385639,127.3931362,2,1,7710,2,0,1,0,6300000
대전광역시,서구,일반국도,2,대전광역시 서구 용문동 595,36.3383875,127.3929508,2,1,7713,2,0,1,0,6300000
대전광역시,서구,일반국도,1,대전광역시 서구 용문동 262,36.3382701,127.3934897,2,1,7716,2,0,1,0,6300000
대전광역시,서구,일반국도,2,대전광역시 서구 용문동 262,36.3380355,127.3933745,2,1,7719,2,0,1,0,6300000
대전광역시,서구,일반국도,1,대전광역시 서구 용문동 597,36.338216,127.3929695,2,1,7721,2,0,1,0,6300000
대전광역시,서구,일반국도,2,대전광역시 서구 용문동 263-29,36.3381024,127.393158,2,1,7723,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 597,36.3373592,127.3918638,1,1,7726,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 263-29,36.3372786,127.3920885,1,1,7729,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 263,36.3366345,127.3908874,2,1,7732,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 597,36.3367359,127.3909365,2,1,7734,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 263-29,36.3365734,127.3911898,2,1,7737,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 263-46,36.3364509,127.3911251,2,1,7738,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 263,36.3365357,127.3908002,2,1,7740,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 263,36.3364196,127.3909909,2,1,7743,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 263,36.3358409,127.3899045,1,1,7745,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 263,36.3356848,127.3900529,1,1,7751,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 190,36.3348896,127.3885734,2,1,7752,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 263,36.3350199,127.3886762,2,1,7753,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 263,36.3349584,127.3887767,2,1,7756,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 용문동 263,36.3348879,127.3890217,2,1,7757,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 용문동 263,36.3347856,127.3889232,2,1,7760,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 190,36.3346508,127.3888768,2,1,7761,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.3348,127.388512,2,1,7764,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 190,36.3346523,127.3887039,2,1,7767,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.3339169,127.3873738,1,1,7770,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 190,36.3337204,127.3875277,1,1,7773,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 62-21,36.3332531,127.3862786,2,1,7775,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 64-8,36.3333183,127.3864592,2,1,7776,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.3333458,127.3866332,2,1,7779,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 190,36.3331892,127.38685,2,1,7780,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.3330094,127.386778,2,1,7783,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 190,36.3329025,127.3867428,2,1,7784,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 190,36.3331019,127.3863364,2,1,7787,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 190,36.33291,127.3864867,2,1,7790,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 내동 205,36.3314099,127.3841833,2,1,7791,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 197,36.3315406,127.384287,2,1,7792,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 197,36.3315279,127.3844262,2,1,7795,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 197,36.3313557,127.384553,2,1,7796,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 197,36.3312876,127.3845919,2,1,7799,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 197,36.3312136,127.384415,2,1,7800,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 내동 205,36.3313441,127.3842157,2,1,7803,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 197,36.3311771,127.3843425,2,1,7806,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 내동 205,36.3301373,127.3827812,1,1,7807,2,0,1,0,6300000
대전광역시,서구,기타,2,대전광역시 서구 가장동 197,36.3300013,127.383002,1,1,7810,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 200,36.3280647,127.3863847,1,1,7820,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 183-1,36.327526,127.3886023,2,1,7821,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 183-1,36.3280262,127.3889251,2,1,7826,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 197,36.3281664,127.3887187,2,1,7829,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 197,36.3280978,127.3886425,2,1,7832,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 197,36.3279488,127.388426,2,1,7835,2,0,1,0,6300000
대전광역시,서구,특별시도,2,대전광역시 서구 가장동 197,36.3279039,127.3883262,2,1,7839,2,0,1,0,6300000
대전광역시,서구,특별시도,1,대전광역시 서구 가장동 197,36.3276474,127.3883787,2,1,7840,2,0,1,0,6300000
