sido,sigungu,year,month,경상자,부상,부상신고자,사고,사망,중상자
강원,홍천군,2024,12,0,2,0,2,0,2
강원,화천군,2022,1,1,2,0,2,0,1
강원,화천군,2022,2,0,0,0,0,0,0
강원,화천군,2022,3,0,0,0,0,0,0
강원,화천군,2022,4,1,2,1,2,0,0
강원,화천군,2022,5,1,2,0,2,0,1
강원,화천군,2022,6,0,0,0,0,0,0
강원,화천군,2022,7,0,0,0,0,0,0
강원,화천군,2022,8,0,0,0,0,0,0
강원,화천군,2022,9,0,0,0,0,0,0
강원,화천군,2022,10,1,1,0,1,0,0
강원,화천군,2022,11,2,3,0,3,0,1
강원,화천군,2022,12,0,0,0,1,1,0
강원,화천군,2023,1,1,1,0,1,0,0
강원,화천군,2023,2,0,0,0,0,0,0
강원,화천군,2023,3,0,0,0,0,0,0
강원,화천군,2023,4,0,0,0,0,0,0
강원,화천군,2023,5,0,1,0,1,0,1
강원,화천군,2023,6,1,1,0,1,0,0
강원,화천군,2023,7,1,2,0,2,0,1
강원,화천군,2023,8,0,0,0,0,0,0
강원,화천군,2023,9,0,0,0,0,0,0
강원,화천군,2023,10,1,1,0,1,0,0
강원,화천군,2023,11,0,0,0,0,0,0
강원,화천군,2023,12,0,0,0,0,0,0
강원,화천군,2024,1,0,0,0,0,0,0
강원,화천군,2024,2,0,1,0,1,0,1
강원,화천군,2024,3,0,0,0,0,0,0
강원,화천군,2024,4,0,0,0,0,0,0
강원,화천군,2024,5,2,5,1,5,0,2
강원,화천군,2024,6,0,0,0,0,0,0
강원,화천군,2024,7,0,1,0,1,0,1
강원,화천군,2024,8,1,2,0,2,0,1
강원,화천군,2024,9,1,3,0,3,0,2
강원,화천군,2024,10,2,2,0,2,0,0
강원,화천군,2024,11,0,1,0,1,0,1
강원,화천군,2024,12,0,0,0,0,0,0
강원,횡성군,2022,1,1,3,0,5,2,2
강원,횡성군,2022,2,0,0,0,0,0,0
강원,횡성군,2022,3,2,3,0,2,0,1
강원,횡성군,2022,4,0,0,0,0,0,0
강원,횡성군,2022,5,1,3,0,3,0,2
강원,횡성군,2022,6,1,2,0,2,0,1
강원,횡성군,2022,7,1,2,0,2,0,1
강원,횡성군,2022,8,2,2,0,1,0,0
강원,횡성군,2022,9,3,3,0,3,0,0
강원,횡성군,2022,10,1,3,0,2,1,2
강원,횡성군,2022,11,0,0,0,0,0,0
강원,횡성군,2022,12,0,1,0,1,0,1
강원,횡성군,2023,1,0,1,0,1,0,1
강원,횡성군,2023,2,1,7,1,7,0,5
강원,횡성군,2023,3,1,1,0,2,1,0
강원,횡성군,2023,4,0,1,0,1,0,1
강원,횡성군,2023,5,0,1,0,1,0,1
강원,횡성군,2023,6,0,2,1,2,0,1
강원,횡성군,2023,7,2,3,0,3,0,1
강원,횡성군,2023,8,1,1,0,1,0,0
강원,횡성군,2023,9,3,4,0,4,0,1
강원,횡성군,2023,10,0,0,0,0,0,0
강원,횡성군,2023,11,2,3,0,5,3,1
강원,횡성군,2023,12,2,3,0,4,1,1
강원,횡성군,2024,1,1,1,0,1,0,0
강원,횡성군,2024,2,1,1,0,1,0,0
강원,횡성군,2024,3,0,0,0,0,0,0
강원,횡성군,2024,4,2,3,0,3,0,1
강원,횡성군,2024,5,0,2,1,2,0,1
강원,횡성군,2024,6,1,2,0,2,0,1
강원,횡성군,2024,7,3,3,0,3,0,0
강원,횡성군,2024,8,2,2,0,2,0,0
강원,횡성군,2024,9,2,3,0,3,0,1
강원,횡성군,2024,10,1,4,0,4,1,3
강원,횡성군,2024,11,0,0,0,0,0,0
강원,횡성군,2024,12,0,1,0,1,0,1
경기,가평군,2022,1,2,3,0,3,0,1
경기,가평군,2022,2,3,3,0,3,0,0
경기,가평군,2022,3,1,1,0,1,0,0
경기,가평군,2022,4,2,7,2,7,0,3
경기,가평군,2022,5,2,4,0,4,0,2
경기,가평군,2022,6,3,7,1,7,0,3
경기,가평군,2022,7,10,13,0,10,0,3
경기,가평군,2022,8,3,6,0,6,0,3
경기,가평군,2022,9,2,3,0,3,0,1
경기,가평군,2022,10,2,7,1,7,0,4
경기,가평군,2022,11,5,6,0,6,0,1
경기,가평군,2022,12,3,6,0,6,0,3
경기,가평군,2023,1,4,6,0,5,0,2
경기,가평군,2023,2,3,4,0,4,0,1
경기,가평군,2023,3,3,6,0,5,0,3
경기,가평군,2023,4,1,4,0,4,0,3
경기,가평군,2023,5,0,3,2,3,0,1
경기,가평군,2023,6,2,7,1,7,0,4
경기,가평군,2023,7,2,4,0,4,0,2
경기,가평군,2023,8,4,5,0,4,0,1
경기,가평군,2023,9,5,7,1,9,2,1
경기,가평군,2023,10,2,3,0,3,0,1
경기,가평군,2023,11,4,5,0,3,0,1
경기,가평군,2023,12,2,3,0,3,0,1
경기,가평군,2024,1,0,0,0,1,1,0
경기,가평군,2024,2,2,4,0,4,0,2
경기,가평군,2024,3,2,3,0,2,0,1
경기,가평군,2024,4,1,3,1,3,0,1
경기,가평군,2024,5,5,7,1,8,1,1
경기,가평군,2024,6,2,5,1,5,0,2
경기,가평군,2024,7,3,4,0,4,0,1
경기,가평군,2024,8,2,4,1,4,0,1
경기,가평군,2024,9,2,5,0,7,2,3
경기,가평군,2024,10,3,5,0,6,1,2
경기,가평군,2024,11,5,5,0,3,0,0
경기,가평군,2024,12,1,2,0,2,0,1
경기,고양시,2022,1,30,50,6,50,1,14
경기,고양시,2022,2,19,35,0,33,0,16
경기,고양시,2022,3,22,33,1,33,0,10
경기,고양시,2022,4,13,27,4,30,4,10
경기,고양시,2022,5,39,67,4,65,2,24
경기,고양시,2022,6,30,49,3,50,1,16
경기,고양시,2022,7,30,48,5,45,0,13
경기,고양시,2022,8,28,54,8,56,2,18
경기,고양시,2022,9,40,67,9,65,0,18
경기,고양시,2022,10,41,77,9,77,1,27
경기,고양시,2022,11,30,61,10,61,1,21
경기,고양시,2022,12,34,53,4,56,4,15
경기,고양시,2023,1,20,38,2,38,1,16
경기,고양시,2023,2,20,36,4,38,2,12
경기,고양시,2023,3,29,43,5,39,0,9
경기,고양시,2023,4,27,44,2,42,1,15
경기,고양시,2023,5,44,68,5,70,2,19
경기,고양시,2023,6,31,48,7,46,0,10
경기,고양시,2023,7,29,49,6,48,0,14
경기,고양시,2023,8,40,62,4,55,1,18
경기,고양시,2023,9,32,56,8,58,2,16
경기,고양시,2023,10,26,51,7,50,1,18
경기,고양시,2023,11,24,39,5,38,0,10
경기,고양시,2023,12,35,58,6,56,0,17
경기,고양시,2024,1,33,60,4,60,1,23
경기,고양시,2024,2,16,39,4,37,1,19
경기,고양시,2024,3,30,42,5,42,1,7
경기,고양시,2024,4,35,64,5,50,0,24
경기,고양시,2024,5,33,62,6,59,2,23
경기,고양시,2024,6,20,45,2,45,1,23
경기,고양시,2024,7,20,28,1,28,0,7
경기,고양시,2024,8,25,45,3,43,0,17
경기,고양시,2024,9,23,56,9,55,0,24
경기,고양시,2024,10,28,62,7,60,1,27
경기,고양시,2024,11,28,55,8,51,2,19
경기,고양시,2024,12,16,42,9,43,1,17
경기,과천시,2022,1,1,1,0,1,0,0
경기,과천시,2022,2,0,0,0,0,0,0
경기,과천시,2022,3,1,3,0,3,0,2
경기,과천시,2022,4,0,0,0,0,0,0
경기,과천시,2022,5,4,4,0,4,0,0
경기,과천시,2022,6,1,1,0,1,0,0
경기,과천시,2022,7,0,1,0,1,0,1
경기,과천시,2022,8,2,3,0,3,0,1
경기,과천시,2022,9,3,3,0,3,0,0
경기,과천시,2022,10,2,2,0,2,0,0
경기,과천시,2022,11,1,2,0,2,0,1
경기,과천시,2022,12,0,3,0,4,1,3
경기,과천시,2023,1,0,1,0,1,0,1
경기,과천시,2023,2,1,1,0,1,0,0
경기,과천시,2023,3,1,2,0,2,0,1
경기,과천시,2023,4,2,2,0,1,0,0
경기,과천시,2023,5,2,2,0,2,0,0
경기,과천시,2023,6,2,3,0,3,0,1
경기,과천시,2023,7,1,3,1,3,0,1
경기,과천시,2023,8,0,1,0,1,0,1
경기,과천시,2023,9,1,1,0,2,1,0
경기,과천시,2023,10,0,1,0,1,0,1
경기,과천시,2023,11,0,0,0,0,0,0
경기,과천시,2023,12,1,1,0,1,0,0
경기,과천시,2024,1,0,0,0,1,1,0
경기,과천시,2024,2,1,1,0,1,0,0
경기,과천시,2024,3,2,4,1,4,0,1
경기,과천시,2024,4,0,2,1,2,0,1
경기,과천시,2024,5,0,2,0,2,0,2
경기,과천시,2024,6,4,4,0,3,0,0
경기,과천시,2024,7,2,2,0,2,0,0
경기,과천시,2024,8,2,3,0,3,0,1
경기,과천시,2024,9,0,2,1,2,0,1
경기,과천시,2024,10,1,3,1,3,0,1
경기,과천시,2024,11,0,2,0,2,0,2
경기,과천시,2024,12,0,2,0,2,0,2
경기,광명시,2022,1,6,11,0,12,1,5
경기,광명시,2022,2,7,10,0,11,1,3
경기,광명시,2022,3,12,19,2,18,0,5
경기,광명시,2022,4,13,17,2,14,0,2
경기,광명시,2022,5,13,21,1,21,0,7
경기,광명시,2022,6,6,14,2,14,0,6
경기,광명시,2022,7,9,10,0,11,1,1
경기,광명시,2022,8,4,9,1,9,0,4
경기,광명시,2022,9,9,12,0,12,0,3
경기,광명시,2022,10,10,13,0,13,1,3
경기,광명시,2022,11,12,19,0,19,0,7
경기,광명시,2022,12,9,20,1,13,0,10
경기,광명시,2023,1,5,11,0,11,0,6
경기,광명시,2023,2,6,9,1,9,0,2
경기,광명시,2023,3,8,13,1,13,1,4
경기,광명시,2023,4,7,20,5,20,1,8
경기,광명시,2023,5,9,16,1,14,1,6
경기,광명시,2023,6,19,27,1,22,0,7
경기,광명시,2023,7,8,13,1,13,0,4
경기,광명시,2023,8,12,26,2,25,0,12
경기,광명시,2023,9,7,19,4,19,0,8
경기,광명시,2023,10,9,11,0,11,0,2
경기,광명시,2023,11,6,18,6,19,1,6
경기,광명시,2023,12,10,14,0,15,2,4
경기,광명시,2024,1,10,19,2,18,0,7
경기,광명시,2024,2,11,14,0,14,0,3
경기,광명시,2024,3,8,13,2,12,0,3
경기,광명시,2024,4,10,14,1,14,0,3
경기,광명시,2024,5,13,23,1,22,0,9
경기,광명시,2024,6,7,12,0,12,0,5
경기,광명시,2024,7,12,22,0,22,0,10
경기,광명시,2024,8,8,11,1,11,0,2
경기,광명시,2024,9,11,16,1,16,0,4
경기,광명시,2024,10,11,17,4,17,0,2
경기,광명시,2024,11,9,13,3,14,1,1
경기,광명시,2024,12,14,27,2,29,3,11
경기,광주시,2022,1,20,38,1,37,0,17
경기,광주시,2022,2,12,22,3,22,0,7
경기,광주시,2022,3,18,22,0,22,0,4
경기,광주시,2022,4,13,25,5,25,0,7
경기,광주시,2022,5,21,30,2,30,0,7
경기,광주시,2022,6,14,19,1,19,0,4
경기,광주시,2022,7,16,31,0,29,0,15
경기,광주시,2022,8,24,39,4,37,0,11
경기,광주시,2022,9,14,28,1,28,0,13
경기,광주시,2022,10,10,26,3,26,0,13
경기,광주시,2022,11,15,26,2,29,3,9
경기,광주시,2022,12,27,39,2,40,2,10
경기,광주시,2023,1,23,37,3,37,2,11
경기,광주시,2023,2,21,29,1,31,3,7
경기,광주시,2023,3,17,24,1,24,0,6
경기,광주시,2023,4,18,26,0,24,0,8
경기,광주시,2023,5,18,30,3,26,0,9
경기,광주시,2023,6,18,32,3,29,0,11
경기,광주시,2023,7,16,24,2,24,0,6
경기,광주시,2023,8,19,31,2,31,0,10
경기,광주시,2023,9,12,24,3,22,0,9
경기,광주시,2023,10,18,28,0,27,0,10
경기,광주시,2023,11,14,26,3,23,0,9
경기,광주시,2023,12,29,47,3,43,0,15
경기,광주시,2024,1,11,23,1,23,1,11
경기,광주시,2024,2,8,13,1,14,2,4
경기,광주시,2024,3,23,35,2,34,0,10
경기,광주시,2024,4,13,19,0,19,1,6
경기,광주시,2024,5,23,33,3,31,0,7
경기,광주시,2024,6,17,30,2,29,0,11
경기,광주시,2024,7,15,24,3,25,1,6
경기,광주시,2024,8,20,28,5,27,0,3
경기,광주시,2024,9,22,40,2,41,1,16
경기,광주시,2024,10,20,28,2,29,1,6
경기,광주시,2024,11,20,38,5,38,1,13
경기,광주시,2024,12,20,38,1,35,1,17
경기,구리시,2022,1,7,13,0,12,0,6
경기,구리시,2022,2,8,10,0,10,0,2
경기,구리시,2022,3,4,6,0,6,0,2
경기,구리시,2022,4,9,11,0,9,0,2
경기,구리시,2022,5,7,9,0,8,0,2
경기,구리시,2022,6,5,12,1,11,0,6
경기,구리시,2022,7,4,11,0,11,0,7
경기,구리시,2022,8,6,8,0,8,0,2
경기,구리시,2022,9,10,14,0,11,0,4
경기,구리시,2022,10,5,8,0,7,0,3
경기,구리시,2022,11,7,10,0,9,0,3
경기,구리시,2022,12,8,16,2,16,0,6
경기,구리시,2023,1,2,4,0,4,0,2
경기,구리시,2023,2,12,14,0,15,1,2
경기,구리시,2023,3,5,9,1,10,1,3
경기,구리시,2023,4,10,14,1,13,0,3
경기,구리시,2023,5,5,7,2,6,0,0
경기,구리시,2023,6,6,8,0,8,0,2
경기,구리시,2023,7,6,8,0,8,0,2
경기,구리시,2023,8,7,9,1,10,1,1
경기,구리시,2023,9,5,8,0,8,1,3
경기,구리시,2023,10,6,13,0,13,0,7
경기,구리시,2023,11,7,12,0,12,0,5
경기,구리시,2023,12,14,18,0,14,0,4
경기,구리시,2024,1,4,7,0,7,0,3
경기,구리시,2024,2,5,11,0,11,0,6
경기,구리시,2024,3,5,9,0,9,0,4
경기,구리시,2024,4,8,14,1,14,0,5
경기,구리시,2024,5,8,10,0,10,0,2
경기,구리시,2024,6,12,16,0,16,0,4
경기,구리시,2024,7,5,6,0,6,0,1
경기,구리시,2024,8,3,6,0,7,1,3
경기,구리시,2024,9,8,12,0,12,0,4
경기,구리시,2024,10,11,14,1,14,0,2
경기,구리시,2024,11,8,13,1,13,0,4
경기,구리시,2024,12,12,19,0,17,0,7
경기,군포시,2022,1,9,14,1,16,2,4
경기,군포시,2022,2,10,15,1,14,0,4
경기,군포시,2022,3,2,10,0,10,1,8
경기,군포시,2022,4,12,17,0,18,1,5
경기,군포시,2022,5,7,10,0,10,0,3
경기,군포시,2022,6,2,4,0,5,1,2
경기,군포시,2022,7,5,10,0,11,1,5
경기,군포시,2022,8,9,15,0,14,0,6
경기,군포시,2022,9,9,16,3,14,0,4
경기,군포시,2022,10,6,11,0,11,0,5
경기,군포시,2022,11,11,17,1,14,0,5
경기,군포시,2022,12,9,15,1,15,0,5
경기,군포시,2023,1,11,20,0,19,0,9
경기,군포시,2023,2,5,9,1,8,0,3
경기,군포시,2023,3,6,8,1,7,0,1
경기,군포시,2023,4,4,10,0,10,0,6
경기,군포시,2023,5,8,10,0,8,0,2
경기,군포시,2023,6,6,8,0,8,1,2
경기,군포시,2023,7,3,7,1,8,1,3
경기,군포시,2023,8,4,10,0,9,0,6
경기,군포시,2023,9,6,10,0,11,1,4
경기,군포시,2023,10,0,5,2,5,0,3
경기,군포시,2023,11,6,9,1,9,0,2
경기,군포시,2023,12,4,11,2,11,0,5
경기,군포시,2024,1,5,10,1,9,0,4
경기,군포시,2024,2,2,7,0,6,0,5
경기,군포시,2024,3,10,12,0,12,0,2
경기,군포시,2024,4,6,13,1,13,0,6
경기,군포시,2024,5,7,9,0,9,0,2
경기,군포시,2024,6,6,7,0,7,0,1
경기,군포시,2024,7,1,5,1,5,0,3
경기,군포시,2024,8,3,9,0,10,1,6
경기,군포시,2024,9,6,19,0,19,0,13
경기,군포시,2024,10,5,10,0,10,0,5
경기,군포시,2024,11,7,13,0,12,0,6
경기,군포시,2024,12,5,11,0,11,1,6
경기,김포시,2022,1,14,21,0,21,0,7
경기,김포시,2022,2,13,17,0,16,0,4
경기,김포시,2022,3,7,13,0,13,0,6
경기,김포시,2022,4,15,26,0,25,0,11
경기,김포시,2022,5,16,23,1,23,0,6
경기,김포시,2022,6,13,23,1,21,0,9
경기,김포시,2022,7,19,24,1,23,0,4
경기,김포시,2022,8,11,19,4,18,0,4
경기,김포시,2022,9,11,18,1,18,0,6
경기,김포시,2022,10,16,23,2,24,1,5
경기,김포시,2022,11,12,19,2,19,0,5
경기,김포시,2022,12,10,18,0,17,0,8
경기,김포시,2023,1,14,24,2,23,0,8
경기,김포시,2023,2,7,14,1,14,0,6
경기,김포시,2023,3,13,18,0,19,1,5
경기,김포시,2023,4,15,21,0,21,0,6
경기,김포시,2023,5,22,32,0,28,0,10
경기,김포시,2023,6,13,22,1,21,1,8
경기,김포시,2023,7,25,32,2,29,1,5
경기,김포시,2023,8,16,25,0,24,0,9
경기,김포시,2023,9,12,17,0,17,0,5
경기,김포시,2023,10,12,27,0,24,0,15
경기,김포시,2023,11,10,23,4,23,0,9
경기,김포시,2023,12,14,23,1,22,0,8
경기,김포시,2024,1,14,22,1,24,2,7
경기,김포시,2024,2,10,19,5,16,0,4
경기,김포시,2024,3,11,15,0,14,0,4
경기,김포시,2024,4,11,22,1,22,0,10
경기,김포시,2024,5,11,23,4,22,0,8
경기,김포시,2024,6,13,22,1,21,0,8
경기,김포시,2024,7,9,24,2,24,0,13
경기,김포시,2024,8,12,17,1,17,0,4
경기,김포시,2024,9,10,23,2,22,0,11
경기,김포시,2024,10,10,18,0,18,0,8
경기,김포시,2024,11,19,34,2,33,0,13
경기,김포시,2024,12,12,18,0,18,2,6
경기,남양주시,2022,1,21,36,0,35,2,15
경기,남양주시,2022,2,15,27,2,26,1,10
경기,남양주시,2022,3,13,23,1,22,0,9
경기,남양주시,2022,4,13,25,1,26,2,11
경기,남양주시,2022,5,22,40,2,39,1,16
경기,남양주시,2022,6,22,38,1,34,0,15
경기,남양주시,2022,7,15,33,4,32,1,14
경기,남양주시,2022,8,22,41,6,41,1,13
경기,남양주시,2022,9,18,43,4,40,0,21
경기,남양주시,2022,10,15,31,2,31,0,14
경기,남양주시,2022,11,26,49,3,49,1,20
경기,남양주시,2022,12,24,40,1,41,1,15
경기,남양주시,2023,1,17,26,1,26,0,8
경기,남양주시,2023,2,11,21,1,21,0,9
경기,남양주시,2023,3,14,22,0,20,0,8
경기,남양주시,2023,4,21,34,1,33,0,12
경기,남양주시,2023,5,14,25,3,25,1,8
경기,남양주시,2023,6,8,23,2,23,1,13
경기,남양주시,2023,7,19,32,3,32,1,10
경기,남양주시,2023,8,17,33,3,32,1,13
경기,남양주시,2023,9,25,39,1,37,0,13
경기,남양주시,2023,10,25,36,0,36,1,11
경기,남양주시,2023,11,18,29,1,27,1,10
경기,남양주시,2023,12,29,41,2,41,0,10
경기,남양주시,2024,1,13,19,1,19,1,5
경기,남양주시,2024,2,12,19,1,19,1,6
경기,남양주시,2024,3,19,30,4,28,0,7
경기,남양주시,2024,4,17,25,2,25,1,6
경기,남양주시,2024,5,23,44,5,44,0,16
경기,남양주시,2024,6,15,26,1,26,0,10
경기,남양주시,2024,7,18,31,3,30,1,10
경기,남양주시,2024,8,20,33,2,36,3,11
경기,남양주시,2024,9,22,33,1,30,0,10
경기,남양주시,2024,10,26,39,2,39,2,11
경기,남양주시,2024,11,14,28,2,28,1,12
경기,남양주시,2024,12,21,33,2,34,1,10
경기,동두천시,2022,1,2,2,0,2,0,0
경기,동두천시,2022,2,2,4,0,4,0,2
경기,동두천시,2022,3,3,4,0,4,0,1
경기,동두천시,2022,4,4,4,0,4,0,0
경기,동두천시,2022,5,0,0,0,0,0,0
경기,동두천시,2022,6,2,3,0,3,0,1
경기,동두천시,2022,7,2,5,0,5,0,3
경기,동두천시,2022,8,2,4,1,4,0,1
경기,동두천시,2022,9,5,5,0,4,0,0
경기,동두천시,2022,10,2,3,1,4,1,0
경기,동두천시,2022,11,4,9,2,8,0,3
경기,동두천시,2022,12,3,7,0,7,1,4
경기,동두천시,2023,1,4,6,0,6,0,2
경기,동두천시,2023,2,2,4,0,4,0,2
경기,동두천시,2023,3,2,6,0,5,0,4
경기,동두천시,2023,4,1,2,0,2,0,1
경기,동두천시,2023,5,3,5,2,5,0,0
경기,동두천시,2023,6,1,1,0,1,0,0
경기,동두천시,2023,7,5,6,0,6,0,1
경기,동두천시,2023,8,1,4,0,4,0,3
경기,동두천시,2023,9,7,8,0,8,0,1
경기,동두천시,2023,10,2,5,0,5,0,3
경기,동두천시,2023,11,7,9,0,8,0,2
경기,동두천시,2023,12,2,4,0,4,0,2
경기,동두천시,2024,1,5,7,0,7,0,2
경기,동두천시,2024,2,3,3,0,3,0,0
경기,동두천시,2024,3,3,4,0,4,0,1
경기,동두천시,2024,4,3,5,1,4,0,1
경기,동두천시,2024,5,3,6,0,6,0,3
경기,동두천시,2024,6,4,6,0,6,0,2
경기,동두천시,2024,7,6,9,1,8,0,2
경기,동두천시,2024,8,1,2,0,2,0,1
경기,동두천시,2024,9,6,9,2,9,0,1
경기,동두천시,2024,10,6,12,1,11,0,5
경기,동두천시,2024,11,2,7,1,7,0,4
경기,동두천시,2024,12,4,7,1,6,0,2
경기,부천시,2022,1,35,69,5,71,2,29
경기,부천시,2022,2,36,66,5,65,2,25
경기,부천시,2022,3,30,54,1,51,1,23
경기,부천시,2022,4,24,42,5,41,1,13
경기,부천시,2022,5,48,75,7,73,0,20
경기,부천시,2022,6,48,73,6,70,0,19
경기,부천시,2022,7,47,67,5,65,2,15
경기,부천시,2022,8,34,54,3,53,0,17
경기,부천시,2022,9,48,70,0,69,1,22
경기,부천시,2022,10,45,61,0,61,1,16
경기,부천시,2022,11,56,79,4,78,0,19
경기,부천시,2022,12,42,61,4,59,1,15
경기,부천시,2023,1,43,64,4,64,1,17
경기,부천시,2023,2,28,58,8,57,1,22
경기,부천시,2023,3,42,79,8,77,0,29
경기,부천시,2023,4,47,69,2,69,0,20
경기,부천시,2023,5,48,71,6,71,1,17
경기,부천시,2023,6,35,49,5,49,1,9
경기,부천시,2023,7,35,47,2,45,1,10
경기,부천시,2023,8,45,65,2,64,0,18
경기,부천시,2023,9,46,80,9,79,2,25
경기,부천시,2023,10,36,53,1,55,3,16
경기,부천시,2023,11,43,68,5,67,0,20
경기,부천시,2023,12,46,76,2,75,2,28
경기,부천시,2024,1,39,60,1,59,2,20
경기,부천시,2024,2,31,46,1,42,0,14
경기,부천시,2024,3,41,60,4,57,0,15
경기,부천시,2024,4,28,51,5,50,1,18
경기,부천시,2024,5,57,76,5,75,0,14
경기,부천시,2024,6,39,57,3,56,1,15
경기,부천시,2024,7,41,64,5,63,0,18
경기,부천시,2024,8,34,51,6,50,0,11
경기,부천시,2024,9,41,64,6,63,1,17
경기,부천시,2024,10,32,56,5,54,0,19
경기,부천시,2024,11,39,63,5,61,1,19
경기,부천시,2024,12,45,70,5,66,0,20
경기,성남시,2022,1,36,60,8,59,2,16
경기,성남시,2022,2,24,40,3,41,1,13
경기,성남시,2022,3,23,43,2,42,1,18
경기,성남시,2022,4,37,62,5,58,0,20
경기,성남시,2022,5,45,73,7,73,1,21
경기,성남시,2022,6,29,54,4,52,1,21
경기,성남시,2022,7,29,57,7,57,0,21
경기,성남시,2022,8,31,63,4,61,2,28
경기,성남시,2022,9,39,73,7,70,0,27
경기,성남시,2022,10,29,57,8,57,1,20
경기,성남시,2022,11,34,59,6,58,0,19
경기,성남시,2022,12,46,72,2,71,2,24
경기,성남시,2023,1,28,54,2,55,2,24
경기,성남시,2023,2,23,42,3,40,1,16
경기,성남시,2023,3,29,43,2,43,1,12
경기,성남시,2023,4,34,50,2,46,0,14
경기,성남시,2023,5,33,54,4,54,0,17
경기,성남시,2023,6,30,44,2,44,0,12
경기,성남시,2023,7,37,63,5,62,0,21
경기,성남시,2023,8,30,45,5,42,0,10
경기,성남시,2023,9,30,62,6,61,0,26
경기,성남시,2023,10,29,56,10,51,1,17
경기,성남시,2023,11,42,66,4,65,1,20
경기,성남시,2023,12,44,77,11,76,2,22
경기,성남시,2024,1,25,48,2,48,2,21
경기,성남시,2024,2,31,48,4,46,1,13
경기,성남시,2024,3,32,47,4,46,0,11
경기,성남시,2024,4,32,55,8,55,1,15
경기,성남시,2024,5,34,61,7,58,0,20
경기,성남시,2024,6,31,63,10,56,0,22
경기,성남시,2024,7,29,47,7,48,2,11
경기,성남시,2024,8,34,55,8,55,1,13
경기,성남시,2024,9,24,42,5,43,2,13
경기,성남시,2024,10,40,76,7,73,0,29
경기,성남시,2024,11,45,73,5,66,1,23
경기,성남시,2024,12,28,51,8,52,2,15
경기,수원시,2022,1,40,83,4,81,0,39
경기,수원시,2022,2,37,57,2,55,1,18
경기,수원시,2022,3,42,63,2,62,0,19
경기,수원시,2022,4,47,76,4,76,1,25
경기,수원시,2022,5,54,89,6,84,0,29
경기,수원시,2022,6,52,89,10,88,2,27
경기,수원시,2022,7,39,63,8,62,2,16
경기,수원시,2022,8,53,73,2,73,1,18
경기,수원시,2022,9,51,77,6,77,0,20
경기,수원시,2022,10,71,102,3,99,1,28
경기,수원시,2022,11,44,79,3,75,1,32
경기,수원시,2022,12,57,94,2,94,1,35
경기,수원시,2023,1,45,71,2,71,1,24
경기,수원시,2023,2,51,78,1,75,1,26
경기,수원시,2023,3,59,84,10,80,0,15
경기,수원시,2023,4,52,79,5,76,0,22
경기,수원시,2023,5,51,79,3,79,3,25
경기,수원시,2023,6,42,68,4,66,1,22
경기,수원시,2023,7,39,66,3,63,0,24
경기,수원시,2023,8,40,63,3,64,2,20
경기,수원시,2023,9,49,75,1,76,3,25
경기,수원시,2023,10,56,88,5,87,0,27
경기,수원시,2023,11,42,73,6,74,2,25
경기,수원시,2023,12,50,88,5,85,6,33
경기,수원시,2024,1,51,96,10,91,1,35
경기,수원시,2024,2,49,71,2,68,0,20
경기,수원시,2024,3,49,87,6,83,0,32
경기,수원시,2024,4,45,76,5,76,1,26
경기,수원시,2024,5,46,68,1,69,1,21
경기,수원시,2024,6,35,59,7,59,2,17
경기,수원시,2024,7,54,70,2,67,1,14
경기,수원시,2024,8,43,65,2,65,1,20
경기,수원시,2024,9,48,79,5,79,2,26
경기,수원시,2024,10,53,87,4,85,2,30
경기,수원시,2024,11,52,80,8,77,1,20
경기,수원시,2024,12,45,78,6,74,2,27
경기,시흥시,2022,1,10,20,2,22,2,8
경기,시흥시,2022,2,8,12,1,12,0,3
경기,시흥시,2022,3,20,33,2,33,1,11
경기,시흥시,2022,4,13,25,1,23,0,11
경기,시흥시,2022,5,24,37,1,35,0,12
경기,시흥시,2022,6,11,23,2,24,1,10
경기,시흥시,2022,7,16,26,4,25,1,6
경기,시흥시,2022,8,11,23,3,22,0,9
경기,시흥시,2022,9,21,33,1,33,0,11
경기,시흥시,2022,10,23,36,2,36,0,11
경기,시흥시,2022,11,14,32,10,32,1,8
경기,시흥시,2022,12,14,23,0,25,2,9
경기,시흥시,2023,1,10,21,1,22,2,10
경기,시흥시,2023,2,15,25,1,25,0,9
경기,시흥시,2023,3,12,20,2,20,0,6
경기,시흥시,2023,4,11,28,3,26,0,14
경기,시흥시,2023,5,18,25,5,23,0,2
경기,시흥시,2023,6,14,24,3,24,1,7
경기,시흥시,2023,7,7,19,2,18,0,10
경기,시흥시,2023,8,8,13,1,15,2,4
경기,시흥시,2023,9,16,21,2,18,0,3
경기,시흥시,2023,10,10,25,1,23,0,14
경기,시흥시,2023,11,14,20,2,21,1,4
경기,시흥시,2023,12,13,32,5,32,0,14
경기,시흥시,2024,1,6,11,0,12,1,5
경기,시흥시,2024,2,9,18,2,19,1,7
경기,시흥시,2024,3,9,21,3,20,2,9
경기,시흥시,2024,4,9,24,8,25,1,7
경기,시흥시,2024,5,9,28,3,28,0,16
경기,시흥시,2024,6,10,25,6,24,0,9
경기,시흥시,2024,7,8,24,7,24,1,9
경기,시흥시,2024,8,9,21,5,21,0,7
경기,시흥시,2024,9,8,19,3,20,1,8
경기,시흥시,2024,10,17,29,4,30,1,8
