sido,sigungu,metric,unit,value,year,month,period_type
경기,의왕시,사망,명,0,2023,9,month
경기,의왕시,부상,명,1,2023,9,month
경기,의왕시,중상자,명,0,2023,9,month
경기,의왕시,경상자,명,1,2023,9,month
경기,의왕시,부상신고자,명,0,2023,9,month
경기,하남시,사고,건,20,2023,9,month
경기,하남시,사망,명,0,2023,9,month
경기,하남시,부상,명,20,2023,9,month
경기,하남시,중상자,명,8,2023,9,month
경기,하남시,경상자,명,8,2023,9,month
경기,하남시,부상신고자,명,4,2023,9,month
강원,춘천시,사고,건,19,2023,9,month
강원,춘천시,사망,명,0,2023,9,month
강원,춘천시,부상,명,19,2023,9,month
강원,춘천시,중상자,명,4,2023,9,month
강원,춘천시,경상자,명,7,2023,9,month
강원,춘천시,부상신고자,명,8,2023,9,month
강원,원주시,사고,건,17,2023,9,month
강원,원주시,사망,명,0,2023,9,month
강원,원주시,부상,명,18,2023,9,month
강원,원주시,중상자,명,7,2023,9,month
강원,원주시,경상자,명,11,2023,9,month
강원,원주시,부상신고자,명,0,2023,9,month
강원,동해시,사고,건,7,2023,9,month
강원,동해시,사망,명,0,2023,9,month
강원,동해시,부상,명,7,2023,9,month
강원,동해시,중상자,명,3,2023,9,month
강원,동해시,경상자,명,4,2023,9,month
강원,동해시,부상신고자,명,0,2023,9,month
강원,강릉시,사고,건,12,2023,9,month
강원,강릉시,사망,명,0,2023,9,month
강원,강릉시,부상,명,12,2023,9,month
강원,강릉시,중상자,명,6,2023,9,month
강원,강릉시,경상자,명,6,2023,9,month
강원,강릉시,부상신고자,명,0,2023,9,month
강원,속초시,사고,건,5,2023,9,month
강원,속초시,사망,명,0,2023,9,month
강원,속초시,부상,명,6,2023,9,month
강원,속초시,중상자,명,2,2023,9,month
강원,속초시,경상자,명,4,2023,9,month
강원,속초시,부상신고자,명,0,2023,9,month
강원,태백시,사고,건,6,2023,9,month
강원,태백시,사망,명,0,2023,9,month
강원,태백시,부상,명,6,2023,9,month
강원,태백시,중상자,명,1,2023,9,month
강원,태백시,경상자,명,4,2023,9,month
강원,태백시,부상신고자,명,1,2023,9,month
강원,삼척시,사고,건,5,2023,9,month
강원,삼척시,사망,명,1,2023,9,month
강원,삼척시,부상,명,4,2023,9,month
강원,삼척시,중상자,명,2,2023,9,month
강원,삼척시,경상자,명,2,2023,9,month
강원,삼척시,부상신고자,명,0,2023,9,month
강원,홍천군,사고,건,4,2023,9,month
강원,홍천군,사망,명,0,2023,9,month
강원,홍천군,부상,명,4,2023,9,month
강원,홍천군,중상자,명,2,2023,9,month
강원,홍천군,경상자,명,2,2023,9,month
강원,홍천군,부상신고자,명,0,2023,9,month
강원,횡성군,사고,건,4,2023,9,month
강원,횡성군,사망,명,0,2023,9,month
강원,횡성군,부상,명,4,2023,9,month
강원,횡성군,중상자,명,1,2023,9,month
강원,횡성군,경상자,명,3,2023,9,month
강원,횡성군,부상신고자,명,0,2023,9,month
강원,영월군,사고,건,2,2023,9,month
강원,영월군,사망,명,1,2023,9,month
강원,영월군,부상,명,1,2023,9,month
강원,영월군,중상자,명,1,2023,9,month
강원,영월군,경상자,명,0,2023,9,month
강원,영월군,부상신고자,명,0,2023,9,month
강원,평창군,사고,건,2,2023,9,month
강원,평창군,사망,명,0,2023,9,month
강원,평창군,부상,명,2,2023,9,month
강원,평창군,중상자,명,2,2023,9,month
강원,평창군,경상자,명,0,2023,9,month
강원,평창군,부상신고자,명,0,2023,9,month
강원,정선군,사고,건,2,2023,9,month
강원,정선군,사망,명,0,2023,9,month
강원,정선군,부상,명,2,2023,9,month
강원,정선군,중상자,명,0,2023,9,month
강원,정선군,경상자,명,2,2023,9,month
강원,정선군,부상신고자,명,0,2023,9,month
강원,철원군,사고,건,1,2023,9,month
강원,철원군,사망,명,0,2023,9,month
강원,철원군,부상,명,1,2023,9,month
강원,철원군,중상자,명,0,2023,9,month
강원,철원군,경상자,명,1,2023,9,month
강원,철원군,부상신고자,명,0,2023,9,month
강원,화천군,사고,건,0,2023,9,month
강원,화천군,사망,명,0,2023,9,month
강원,화천군,부상,명,0,2023,9,month
강원,화천군,중상자,명,0,2023,9,month
강원,화천군,경상자,명,0,2023,9,month
강원,화천군,부상신고자,명,0,2023,9,month
강원,양구군,사고,건,3,2023,9,month
강원,양구군,사망,명,0,2023,9,month
강원,양구군,부상,명,3,2023,9,month
강원,양구군,중상자,명,0,2023,9,month
강원,양구군,경상자,명,3,2023,9,month
강원,양구군,부상신고자,명,0,2023,9,month
강원,인제군,사고,건,5,2023,9,month
강원,인제군,사망,명,1,2023,9,month
강원,인제군,부상,명,4,2023,9,month
강원,인제군,중상자,명,3,2023,9,month
강원,인제군,경상자,명,1,2023,9,month
강원,인제군,부상신고자,명,0,2023,9,month
강원,고성군,사고,건,0,2023,9,month
강원,고성군,사망,명,0,2023,9,month
강원,고성군,부상,명,0,2023,9,month
강원,고성군,중상자,명,0,2023,9,month
강원,고성군,경상자,명,0,2023,9,month
강원,고성군,부상신고자,명,0,2023,9,month
강원,양양군,사고,건,5,2023,9,month
강원,양양군,사망,명,0,2023,9,month
강원,양양군,부상,명,5,2023,9,month
강원,양양군,중상자,명,2,2023,9,month
강원,양양군,경상자,명,3,2023,9,month
강원,양양군,부상신고자,명,0,2023,9,month
충북,청주시,사고,건,62,2023,9,month
충북,청주시,사망,명,3,2023,9,month
충북,청주시,부상,명,61,2023,9,month
충북,청주시,중상자,명,27,2023,9,month
충북,청주시,경상자,명,31,2023,9,month
충북,청주시,부상신고자,명,3,2023,9,month
충북,충주시,사고,건,13,2023,9,month
충북,충주시,사망,명,0,2023,9,month
충북,충주시,부상,명,14,2023,9,month
충북,충주시,중상자,명,7,2023,9,month
충북,충주시,경상자,명,7,2023,9,month
충북,충주시,부상신고자,명,0,2023,9,month
충북,제천시,사고,건,7,2023,9,month
충북,제천시,사망,명,0,2023,9,month
충북,제천시,부상,명,7,2023,9,month
충북,제천시,중상자,명,5,2023,9,month
충북,제천시,경상자,명,2,2023,9,month
충북,제천시,부상신고자,명,0,2023,9,month
충북,보은군,사고,건,3,2023,9,month
충북,보은군,사망,명,0,2023,9,month
충북,보은군,부상,명,4,2023,9,month
충북,보은군,중상자,명,3,2023,9,month
충북,보은군,경상자,명,1,2023,9,month
충북,보은군,부상신고자,명,0,2023,9,month
충북,옥천군,사고,건,1,2023,9,month
충북,옥천군,사망,명,0,2023,9,month
충북,옥천군,부상,명,1,2023,9,month
충북,옥천군,중상자,명,1,2023,9,month
충북,옥천군,경상자,명,0,2023,9,month
충북,옥천군,부상신고자,명,0,2023,9,month
충북,영동군,사고,건,0,2023,9,month
충북,영동군,사망,명,0,2023,9,month
충북,영동군,부상,명,0,2023,9,month
충북,영동군,중상자,명,0,2023,9,month
충북,영동군,경상자,명,0,2023,9,month
충북,영동군,부상신고자,명,0,2023,9,month
충북,진천군,사고,건,10,2023,9,month
충북,진천군,사망,명,1,2023,9,month
충북,진천군,부상,명,11,2023,9,month
충북,진천군,중상자,명,5,2023,9,month
충북,진천군,경상자,명,6,2023,9,month
충북,진천군,부상신고자,명,0,2023,9,month
충북,괴산군,사고,건,1,2023,9,month
충북,괴산군,사망,명,0,2023,9,month
충북,괴산군,부상,명,1,2023,9,month
충북,괴산군,중상자,명,0,2023,9,month
충북,괴산군,경상자,명,1,2023,9,month
충북,괴산군,부상신고자,명,0,2023,9,month
충북,음성군,사고,건,3,2023,9,month
충북,음성군,사망,명,0,2023,9,month
충북,음성군,부상,명,3,2023,9,month
충북,음성군,중상자,명,3,2023,9,month
충북,음성군,경상자,명,0,2023,9,month
충북,음성군,부상신고자,명,0,2023,9,month
충북,단양군,사고,건,1,2023,9,month
충북,단양군,사망,명,0,2023,9,month
충북,단양군,부상,명,1,2023,9,month
충북,단양군,중상자,명,0,2023,9,month
충북,단양군,경상자,명,1,2023,9,month
충북,단양군,부상신고자,명,0,2023,9,month
충북,증평군,사고,건,6,2023,9,month
충북,증평군,사망,명,0,2023,9,month
충북,증평군,부상,명,6,2023,9,month
충북,증평군,중상자,명,3,2023,9,month
충북,증평군,경상자,명,0,2023,9,month
충북,증평군,부상신고자,명,3,2023,9,month
충남,천안시,사고,건,62,2023,9,month
충남,천안시,사망,명,3,2023,9,month
충남,천안시,부상,명,64,2023,9,month
충남,천안시,중상자,명,24,2023,9,month
충남,천안시,경상자,명,32,2023,9,month
충남,천안시,부상신고자,명,8,2023,9,month
충남,아산시,사고,건,16,2023,9,month
충남,아산시,사망,명,0,2023,9,month
충남,아산시,부상,명,16,2023,9,month
충남,아산시,중상자,명,5,2023,9,month
충남,아산시,경상자,명,11,2023,9,month
충남,아산시,부상신고자,명,0,2023,9,month
충남,보령시,사고,건,6,2023,9,month
충남,보령시,사망,명,1,2023,9,month
충남,보령시,부상,명,5,2023,9,month
충남,보령시,중상자,명,3,2023,9,month
충남,보령시,경상자,명,2,2023,9,month
충남,보령시,부상신고자,명,0,2023,9,month
충남,공주시,사고,건,9,2023,9,month
충남,공주시,사망,명,0,2023,9,month
충남,공주시,부상,명,10,2023,9,month
충남,공주시,중상자,명,3,2023,9,month
충남,공주시,경상자,명,7,2023,9,month
충남,공주시,부상신고자,명,0,2023,9,month
충남,서산시,사고,건,13,2023,9,month
충남,서산시,사망,명,1,2023,9,month
충남,서산시,부상,명,12,2023,9,month
충남,서산시,중상자,명,3,2023,9,month
충남,서산시,경상자,명,8,2023,9,month
충남,서산시,부상신고자,명,1,2023,9,month
충남,금산군,사고,건,2,2023,9,month
충남,금산군,사망,명,0,2023,9,month
충남,금산군,부상,명,2,2023,9,month
충남,금산군,중상자,명,1,2023,9,month
충남,금산군,경상자,명,1,2023,9,month
충남,금산군,부상신고자,명,0,2023,9,month
충남,태안군,사고,건,2,2023,9,month
충남,태안군,사망,명,0,2023,9,month
충남,태안군,부상,명,2,2023,9,month
충남,태안군,중상자,명,1,2023,9,month
충남,태안군,경상자,명,1,2023,9,month
충남,태안군,부상신고자,명,0,2023,9,month
충남,논산시,사고,건,7,2023,9,month
충남,논산시,사망,명,0,2023,9,month
충남,논산시,부상,명,7,2023,9,month
충남,논산시,중상자,명,3,2023,9,month
충남,논산시,경상자,명,4,2023,9,month
충남,논산시,부상신고자,명,0,2023,9,month
충남,부여군,사고,건,4,2023,9,month
충남,부여군,사망,명,0,2023,9,month
충남,부여군,부상,명,4,2023,9,month
충남,부여군,중상자,명,3,2023,9,month
충남,부여군,경상자,명,1,2023,9,month
충남,부여군,부상신고자,명,0,2023,9,month
충남,서천군,사고,건,1,2023,9,month
충남,서천군,사망,명,0,2023,9,month
충남,서천군,부상,명,1,2023,9,month
충남,서천군,중상자,명,0,2023,9,month
충남,서천군,경상자,명,1,2023,9,month
충남,서천군,부상신고자,명,0,2023,9,month
충남,청양군,사고,건,0,2023,9,month
충남,청양군,사망,명,0,2023,9,month
충남,청양군,부상,명,0,2023,9,month
충남,청양군,중상자,명,0,2023,9,month
충남,청양군,경상자,명,0,2023,9,month
충남,청양군,부상신고자,명,0,2023,9,month
충남,홍성군,사고,건,4,2023,9,month
충남,홍성군,사망,명,1,2023,9,month
충남,홍성군,부상,명,3,2023,9,month
충남,홍성군,중상자,명,2,2023,9,month
충남,홍성군,경상자,명,0,2023,9,month
충남,홍성군,부상신고자,명,1,2023,9,month
충남,예산군,사고,건,1,2023,9,month
충남,예산군,사망,명,0,2023,9,month
충남,예산군,부상,명,1,2023,9,month
충남,예산군,중상자,명,1,2023,9,month
충남,예산군,경상자,명,0,2023,9,month
충남,예산군,부상신고자,명,0,2023,9,month
충남,당진시,사고,건,10,2023,9,month
충남,당진시,사망,명,1,2023,9,month
충남,당진시,부상,명,10,2023,9,month
충남,당진시,중상자,명,2,2023,9,month
충남,당진시,경상자,명,8,2023,9,month
충남,당진시,부상신고자,명,0,2023,9,month
충남,계룡시,사고,건,3,2023,9,month
충남,계룡시,사망,명,0,2023,9,month
충남,계룡시,부상,명,3,2023,9,month
충남,계룡시,중상자,명,2,2023,9,month
충남,계룡시,경상자,명,1,2023,9,month
충남,계룡시,부상신고자,명,0,2023,9,month
전북,전주시,사고,건,37,2023,9,month
전북,전주시,사망,명,2,2023,9,month
전북,전주시,부상,명,37,2023,9,month
전북,전주시,중상자,명,18,2023,9,month
전북,전주시,경상자,명,19,2023,9,month
전북,전주시,부상신고자,명,0,2023,9,month
전북,군산시,사고,건,14,2023,9,month
전북,군산시,사망,명,0,2023,9,month
전북,군산시,부상,명,16,2023,9,month
전북,군산시,중상자,명,5,2023,9,month
전북,군산시,경상자,명,6,2023,9,month
전북,군산시,부상신고자,명,5,2023,9,month
전북,정읍시,사고,건,11,2023,9,month
전북,정읍시,사망,명,1,2023,9,month
전북,정읍시,부상,명,10,2023,9,month
전북,정읍시,중상자,명,2,2023,9,month
전북,정읍시,경상자,명,8,2023,9,month
전북,정읍시,부상신고자,명,0,2023,9,month
전북,남원시,사고,건,5,2023,9,month
전북,남원시,사망,명,2,2023,9,month
전북,남원시,부상,명,3,2023,9,month
전북,남원시,중상자,명,1,2023,9,month
전북,남원시,경상자,명,1,2023,9,month
전북,남원시,부상신고자,명,1,2023,9,month
전북,김제시,사고,건,6,2023,9,month
전북,김제시,사망,명,0,2023,9,month
전북,김제시,부상,명,8,2023,9,month
전북,김제시,중상자,명,6,2023,9,month
전북,김제시,경상자,명,2,2023,9,month
전북,김제시,부상신고자,명,0,2023,9,month
전북,완주군,사고,건,2,2023,9,month
전북,완주군,사망,명,0,2023,9,month
전북,완주군,부상,명,2,2023,9,month
전북,완주군,중상자,명,1,2023,9,month
전북,완주군,경상자,명,1,2023,9,month
전북,완주군,부상신고자,명,0,2023,9,month
전북,진안군,사고,건,0,2023,9,month
전북,진안군,사망,명,0,2023,9,month
전북,진안군,부상,명,0,2023,9,month
전북,진안군,중상자,명,0,2023,9,month
전북,진안군,경상자,명,0,2023,9,month
전북,진안군,부상신고자,명,0,2023,9,month
전북,무주군,사고,건,1,2023,9,month
전북,무주군,사망,명,0,2023,9,month
전북,무주군,부상,명,1,2023,9,month
전북,무주군,중상자,명,1,2023,9,month
전북,무주군,경상자,명,0,2023,9,month
전북,무주군,부상신고자,명,0,2023,9,month
전북,장수군,사고,건,3,2023,9,month
전북,장수군,사망,명,1,2023,9,month
전북,장수군,부상,명,2,2023,9,month
전북,장수군,중상자,명,0,2023,9,month
전북,장수군,경상자,명,2,2023,9,month
전북,장수군,부상신고자,명,0,2023,9,month
전북,임실군,사고,건,2,2023,9,month
전북,임실군,사망,명,0,2023,9,month
전북,임실군,부상,명,2,2023,9,month
전북,임실군,중상자,명,1,2023,9,month
전북,임실군,경상자,명,1,2023,9,month
전북,임실군,부상신고자,명,0,2023,9,month
전북,순창군,사고,건,1,2023,9,month
전북,순창군,사망,명,0,2023,9,month
전북,순창군,부상,명,1,2023,9,month
전북,순창군,중상자,명,1,2023,9,month
전북,순창군,경상자,명,0,2023,9,month
전북,순창군,부상신고자,명,0,2023,9,month
전북,고창군,사고,건,4,2023,9,month
전북,고창군,사망,명,0,2023,9,month
전북,고창군,부상,명,4,2023,9,month
전북,고창군,중상자,명,3,2023,9,month
전북,고창군,경상자,명,1,2023,9,month
전북,고창군,부상신고자,명,0,2023,9,month
전북,부안군,사고,건,4,2023,9,month
전북,부안군,사망,명,0,2023,9,month
전북,부안군,부상,명,4,2023,9,month
전북,부안군,중상자,명,1,2023,9,month
전북,부안군,경상자,명,3,2023,9,month
전북,부안군,부상신고자,명,0,2023,9,month
전북,익산시,사고,건,6,2023,9,month
전북,익산시,사망,명,0,2023,9,month
전북,익산시,부상,명,6,2023,9,month
전북,익산시,중상자,명,6,2023,9,month
전북,익산시,경상자,명,0,2023,9,month
전북,익산시,부상신고자,명,0,2023,9,month
전남,목포시,사고,건,22,2023,9,month
전남,목포시,사망,명,1,2023,9,month
전남,목포시,부상,명,23,2023,9,month
전남,목포시,중상자,명,12,2023,9,month
전남,목포시,경상자,명,11,2023,9,month
전남,목포시,부상신고자,명,0,2023,9,month
전남,여수시,사고,건,20,2023,9,month
전남,여수시,사망,명,1,2023,9,month
전남,여수시,부상,명,19,2023,9,month
전남,여수시,중상자,명,5,2023,9,month
전남,여수시,경상자,명,14,2023,9,month
전남,여수시,부상신고자,명,0,2023,9,month
전남,순천시,사고,건,19,2023,9,month
전남,순천시,사망,명,0,2023,9,month
전남,순천시,부상,명,21,2023,9,month
전남,순천시,중상자,명,9,2023,9,month
전남,순천시,경상자,명,12,2023,9,month
전남,순천시,부상신고자,명,0,2023,9,month
전남,나주시,사고,건,6,2023,9,month
전남,나주시,사망,명,0,2023,9,month
전남,나주시,부상,명,6,2023,9,month
전남,나주시,중상자,명,3,2023,9,month
전남,나주시,경상자,명,3,2023,9,month
전남,나주시,부상신고자,명,0,2023,9,month
전남,광양시,사고,건,7,2023,9,month
전남,광양시,사망,명,1,2023,9,month
전남,광양시,부상,명,7,2023,9,month
전남,광양시,중상자,명,5,2023,9,month
전남,광양시,경상자,명,2,2023,9,month
전남,광양시,부상신고자,명,0,2023,9,month
전남,담양군,사고,건,2,2023,9,month
전남,담양군,사망,명,0,2023,9,month
전남,담양군,부상,명,2,2023,9,month
전남,담양군,중상자,명,2,2023,9,month
전남,담양군,경상자,명,0,2023,9,month
전남,담양군,부상신고자,명,0,2023,9,month
전남,곡성군,사고,건,1,2023,9,month
전남,곡성군,사망,명,0,2023,9,month
전남,곡성군,부상,명,1,2023,9,month
전남,곡성군,중상자,명,1,2023,9,month
전남,곡성군,경상자,명,0,2023,9,month
전남,곡성군,부상신고자,명,0,2023,9,month
전남,구례군,사고,건,0,2023,9,month
전남,구례군,사망,명,0,2023,9,month
전남,구례군,부상,명,0,2023,9,month
전남,구례군,중상자,명,0,2023,9,month
전남,구례군,경상자,명,0,2023,9,month
전남,구례군,부상신고자,명,0,2023,9,month
전남,고흥군,사고,건,7,2023,9,month
전남,고흥군,사망,명,0,2023,9,month
전남,고흥군,부상,명,7,2023,9,month
전남,고흥군,중상자,명,4,2023,9,month
전남,고흥군,경상자,명,3,2023,9,month
전남,고흥군,부상신고자,명,0,2023,9,month
전남,보성군,사고,건,4,2023,9,month
전남,보성군,사망,명,0,2023,9,month
전남,보성군,부상,명,4,2023,9,month
전남,보성군,중상자,명,1,2023,9,month
전남,보성군,경상자,명,3,2023,9,month
전남,보성군,부상신고자,명,0,2023,9,month
전남,화순군,사고,건,5,2023,9,month
전남,화순군,사망,명,0,2023,9,month
전남,화순군,부상,명,5,2023,9,month
전남,화순군,중상자,명,0,2023,9,month
전남,화순군,경상자,명,4,2023,9,month
전남,화순군,부상신고자,명,1,2023,9,month
전남,장흥군,사고,건,0,2023,9,month
전남,장흥군,사망,명,0,2023,9,month
전남,장흥군,부상,명,0,2023,9,month
전남,장흥군,중상자,명,0,2023,9,month
전남,장흥군,경상자,명,0,2023,9,month
전남,장흥군,부상신고자,명,0,2023,9,month
전남,강진군,사고,건,3,2023,9,month
전남,강진군,사망,명,1,2023,9,month
전남,강진군,부상,명,3,2023,9,month
전남,강진군,중상자,명,2,2023,9,month
전남,강진군,경상자,명,1,2023,9,month
전남,강진군,부상신고자,명,0,2023,9,month
전남,해남군,사고,건,3,2023,9,month
전남,해남군,사망,명,1,2023,9,month
전남,해남군,부상,명,2,2023,9,month
전남,해남군,중상자,명,0,2023,9,month
전남,해남군,경상자,명,2,2023,9,month
전남,해남군,부상신고자,명,0,2023,9,month
전남,영암군,사고,건,2,2023,9,month
전남,영암군,사망,명,1,2023,9,month
전남,영암군,부상,명,1,2023,9,month
전남,영암군,중상자,명,0,2023,9,month
전남,영암군,경상자,명,1,2023,9,month
전남,영암군,부상신고자,명,0,2023,9,month
전남,무안군,사고,건,0,2023,9,month
전남,무안군,사망,명,0,2023,9,month
전남,무안군,부상,명,0,2023,9,month
전남,무안군,중상자,명,0,2023,9,month
전남,무안군,경상자,명,0,2023,9,month
전남,무안군,부상신고자,명,0,2023,9,month
전남,함평군,사고,건,3,2023,9,month
전남,함평군,사망,명,0,2023,9,month
전남,함평군,부상,명,3,2023,9,month
전남,함평군,중상자,명,2,2023,9,month
전남,함평군,경상자,명,1,2023,9,month
전남,함평군,부상신고자,명,0,2023,9,month
전남,영광군,사고,건,8,2023,9,month
전남,영광군,사망,명,0,2023,9,month
전남,영광군,부상,명,8,2023,9,month
전남,영광군,중상자,명,6,2023,9,month
전남,영광군,경상자,명,2,2023,9,month
전남,영광군,부상신고자,명,0,2023,9,month
전남,장성군,사고,건,2,2023,9,month
전남,장성군,사망,명,0,2023,9,month
전남,장성군,부상,명,2,2023,9,month
전남,장성군,중상자,명,2,2023,9,month
전남,장성군,경상자,명,0,2023,9,month
전남,장성군,부상신고자,명,0,2023,9,month
전남,완도군,사고,건,1,2023,9,month
전남,완도군,사망,명,0,2023,9,month
전남,완도군,부상,명,1,2023,9,month
전남,완도군,중상자,명,0,2023,9,month
전남,완도군,경상자,명,1,2023,9,month
전남,완도군,부상신고자,명,0,2023,9,month
전남,진도군,사고,건,4,2023,9,month
전남,진도군,사망,명,0,2023,9,month
전남,진도군,부상,명,4,2023,9,month
전남,진도군,중상자,명,2,2023,9,month
전남,진도군,경상자,명,2,2023,9,month
전남,진도군,부상신고자,명,0,2023,9,month
전남,신안군,사고,건,3,2023,9,month
전남,신안군,사망,명,0,2023,9,month
전남,신안군,부상,명,3,2023,9,month
전남,신안군,중상자,명,2,2023,9,month
전남,신안군,경상자,명,1,2023,9,month
전남,신안군,부상신고자,명,0,2023,9,month
경북,포항시,사고,건,36,2023,9,month
경북,포항시,사망,명,0,2023,9,month
경북,포항시,부상,명,38,2023,9,month
경북,포항시,중상자,명,14,2023,9,month
경북,포항시,경상자,명,21,2023,9,month
경북,포항시,부상신고자,명,3,2023,9,month
경북,경주시,사고,건,22,2023,9,month
경북,경주시,사망,명,1,2023,9,month
경북,경주시,부상,명,22,2023,9,month
경북,경주시,중상자,명,9,2023,9,month
경북,경주시,경상자,명,13,2023,9,month
경북,경주시,부상신고자,명,0,2023,9,month
경북,김천시,사고,건,8,2023,9,month
경북,김천시,사망,명,0,2023,9,month
경북,김천시,부상,명,8,2023,9,month
경북,김천시,중상자,명,4,2023,9,month
경북,김천시,경상자,명,4,2023,9,month
경북,김천시,부상신고자,명,0,2023,9,month
경북,안동시,사고,건,16,2023,9,month
경북,안동시,사망,명,0,2023,9,month
경북,안동시,부상,명,17,2023,9,month
경북,안동시,중상자,명,9,2023,9,month
경북,안동시,경상자,명,8,2023,9,month
경북,안동시,부상신고자,명,0,2023,9,month
경북,구미시,사고,건,22,2023,9,month
경북,구미시,사망,명,0,2023,9,month
경북,구미시,부상,명,23,2023,9,month
경북,구미시,중상자,명,7,2023,9,month
경북,구미시,경상자,명,15,2023,9,month
경북,구미시,부상신고자,명,1,2023,9,month
경북,영주시,사고,건,10,2023,9,month
경북,영주시,사망,명,1,2023,9,month
경북,영주시,부상,명,9,2023,9,month
경북,영주시,중상자,명,4,2023,9,month
경북,영주시,경상자,명,5,2023,9,month
경북,영주시,부상신고자,명,0,2023,9,month
경북,영천시,사고,건,6,2023,9,month
경북,영천시,사망,명,0,2023,9,month
경북,영천시,부상,명,8,2023,9,month
경북,영천시,중상자,명,2,2023,9,month
경북,영천시,경상자,명,6,2023,9,month
경북,영천시,부상신고자,명,0,2023,9,month
경북,문경시,사고,건,5,2023,9,month
경북,문경시,사망,명,0,2023,9,month
경북,문경시,부상,명,7,2023,9,month
경북,문경시,중상자,명,2,2023,9,month
경북,문경시,경상자,명,5,2023,9,month
경북,문경시,부상신고자,명,0,2023,9,month
경북,상주시,사고,건,8,2023,9,month
경북,상주시,사망,명,0,2023,9,month
경북,상주시,부상,명,8,2023,9,month
경북,상주시,중상자,명,5,2023,9,month
경북,상주시,경상자,명,3,2023,9,month
경북,상주시,부상신고자,명,0,2023,9,month
경북,군위군,사고,건,0,2023,9,month
경북,군위군,사망,명,0,2023,9,month
경북,군위군,부상,명,0,2023,9,month
경북,군위군,중상자,명,0,2023,9,month
경북,군위군,경상자,명,0,2023,9,month
경북,군위군,부상신고자,명,0,2023,9,month
경북,의성군,사고,건,4,2023,9,month
경북,의성군,사망,명,0,2023,9,month
경북,의성군,부상,명,4,2023,9,month
경북,의성군,중상자,명,3,2023,9,month
경북,의성군,경상자,명,1,2023,9,month
경북,의성군,부상신고자,명,0,2023,9,month
경북,청송군,사고,건,1,2023,9,month
경북,청송군,사망,명,0,2023,9,month
경북,청송군,부상,명,1,2023,9,month
경북,청송군,중상자,명,1,2023,9,month
경북,청송군,경상자,명,0,2023,9,month
경북,청송군,부상신고자,명,0,2023,9,month
경북,영양군,사고,건,3,2023,9,month
경북,영양군,사망,명,0,2023,9,month
경북,영양군,부상,명,3,2023,9,month
경북,영양군,중상자,명,2,2023,9,month
경북,영양군,경상자,명,1,2023,9,month
경북,영양군,부상신고자,명,0,2023,9,month
경북,영덕군,사고,건,3,2023,9,month
경북,영덕군,사망,명,0,2023,9,month
경북,영덕군,부상,명,3,2023,9,month
경북,영덕군,중상자,명,1,2023,9,month
경북,영덕군,경상자,명,2,2023,9,month
경북,영덕군,부상신고자,명,0,2023,9,month
경북,청도군,사고,건,2,2023,9,month
경북,청도군,사망,명,1,2023,9,month
경북,청도군,부상,명,1,2023,9,month
경북,청도군,중상자,명,0,2023,9,month
경북,청도군,경상자,명,1,2023,9,month
경북,청도군,부상신고자,명,0,2023,9,month
경북,고령군,사고,건,3,2023,9,month
경북,고령군,사망,명,0,2023,9,month
경북,고령군,부상,명,3,2023,9,month
경북,고령군,중상자,명,2,2023,9,month
경북,고령군,경상자,명,1,2023,9,month
경북,고령군,부상신고자,명,0,2023,9,month
경북,성주군,사고,건,3,2023,9,month
경북,성주군,사망,명,0,2023,9,month
경북,성주군,부상,명,3,2023,9,month
경북,성주군,중상자,명,1,2023,9,month
경북,성주군,경상자,명,2,2023,9,month
경북,성주군,부상신고자,명,0,2023,9,month
경북,칠곡군,사고,건,4,2023,9,month
경북,칠곡군,사망,명,0,2023,9,month
경북,칠곡군,부상,명,4,2023,9,month
경북,칠곡군,중상자,명,2,2023,9,month
경북,칠곡군,경상자,명,2,2023,9,month
경북,칠곡군,부상신고자,명,0,2023,9,month
경북,예천군,사고,건,4,2023,9,month
경북,예천군,사망,명,0,2023,9,month
경북,예천군,부상,명,4,2023,9,month
경북,예천군,중상자,명,3,2023,9,month
경북,예천군,경상자,명,1,2023,9,month
경북,예천군,부상신고자,명,0,2023,9,month
경북,봉화군,사고,건,2,2023,9,month
경북,봉화군,사망,명,0,2023,9,month
경북,봉화군,부상,명,2,2023,9,month
경북,봉화군,중상자,명,0,2023,9,month
경북,봉화군,경상자,명,2,2023,9,month
경북,봉화군,부상신고자,명,0,2023,9,month
경북,울진군,사고,건,1,2023,9,month
경북,울진군,사망,명,0,2023,9,month
경북,울진군,부상,명,1,2023,9,month
경북,울진군,중상자,명,1,2023,9,month
경북,울진군,경상자,명,0,2023,9,month
경북,울진군,부상신고자,명,0,2023,9,month
경북,울릉군,사고,건,1,2023,9,month
경북,울릉군,사망,명,0,2023,9,month
경북,울릉군,부상,명,1,2023,9,month
경북,울릉군,중상자,명,0,2023,9,month
경북,울릉군,경상자,명,1,2023,9,month
경북,울릉군,부상신고자,명,0,2023,9,month
경북,경산시,사고,건,21,2023,9,month
경북,경산시,사망,명,1,2023,9,month
경북,경산시,부상,명,20,2023,9,month
경북,경산시,중상자,명,8,2023,9,month
경북,경산시,경상자,명,11,2023,9,month
경북,경산시,부상신고자,명,1,2023,9,month
경남,진주시,사고,건,11,2023,9,month
경남,진주시,사망,명,0,2023,9,month
경남,진주시,부상,명,11,2023,9,month
경남,진주시,중상자,명,6,2023,9,month
경남,진주시,경상자,명,5,2023,9,month
