sido,sigungu,address,crosswalk_type,is_highland,crosswalk_lat,crosswalk_lon,lane_count,crosswalk_width,crosswalk_length,has_ped_signal,has_ped_button,has_ped_sound,has_bump,has_braille_block,has_spotlight,org_code,cw_uid
부산광역시,기장군,부산광역시 기장군 정관읍 모전리 711,,,129.1603762,35.34239364,,7,21,1,,,,,,,CW_BUSAN_002058
부산광역시,기장군,부산광역시 기장군 정관읍 모전리 711,,,129.160244,35.3422188,,9,29,1,,,,,,,CW_BUSAN_002059
부산광역시,기장군,부산광역시 기장군 정관읍 모전리 711,,,129.1600136,35.34228989,,5,15,1,,,,,,,CW_BUSAN_002060
부산광역시,기장군,부산광역시 기장군 정관읍 모전리 45682,,,129.1593261,35.34402772,,8,25,1,,,,,,,CW_BUSAN_002061
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 1328-7,,,129.1718437,35.32688076,,5,11,1,,,,,,,CW_BUSAN_002062
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 1346,,,129.1717888,35.32672218,,6,17,1,,,,,,,CW_BUSAN_002063
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 1328-7,,,129.1719692,35.32667471,,4,9,1,,,,,,,CW_BUSAN_002064
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 1328-7,,,129.1720144,35.32682639,,7,17,1,,,,,,,CW_BUSAN_002065
부산광역시,기장군,부산광역시 기장군 정관읍 매학리 731,,,129.1761894,35.32366794,,6,12,1,,,,,,,CW_BUSAN_002066
부산광역시,기장군,부산광역시 기장군 정관읍 매학리 731,,,129.1763562,35.32369456,,6,9,1,,,,,,,CW_BUSAN_002067
부산광역시,기장군,부산광역시 기장군 정관읍 매학리 731,,,129.176282,35.32381084,,7,13,1,,,,,,,CW_BUSAN_002068
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 203-2,,,129.1777733,35.32622793,,10,24,1,,,,,,,CW_BUSAN_002069
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 1306,,,129.1777942,35.32602537,,6,17,1,,,,,,,CW_BUSAN_002070
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 1306,,,129.1780173,35.32612237,,8,22,1,,,,,,,CW_BUSAN_002071
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 1306,,,129.1779707,35.32631969,,6,18,1,,,,,,,CW_BUSAN_002072
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 1346,,,129.1759126,35.32711152,,8,18,1,,,,,,,CW_BUSAN_002073
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 635-7,,,129.1742268,35.32780508,,7,15,1,,,,,,,CW_BUSAN_002074
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 635-7,,,129.174493,35.32778914,,9,18,1,,,,,,,CW_BUSAN_002075
부산광역시,기장군,부산광역시 기장군 정관읍 매학리 731,,,129.179371,35.32220224,,8,33,1,,,,,,,CW_BUSAN_002076
부산광역시,기장군,부산광역시 기장군 정관읍 매학리 731,,,129.179218,35.32238457,,7,13,1,,,,,,,CW_BUSAN_002077
부산광역시,기장군,부산광역시 기장군 정관읍 매학리 731,,,129.179454,35.32238895,,9,32,1,,,,,,,CW_BUSAN_002078
부산광역시,기장군,부산광역시 기장군 정관읍 매학리 731,,,129.1796832,35.32222224,,7,10,1,,,,,,,CW_BUSAN_002079
부산광역시,기장군,부산광역시 기장군 정관읍 방곡리 141,,,129.1805872,35.3249576,,8,18,1,,,,,,,CW_BUSAN_002080
부산광역시,기장군,부산광역시 기장군 정관읍 매학리 141,,,129.1807402,35.32467068,,9,28,1,,,,,,,CW_BUSAN_002081
부산광역시,기장군,부산광역시 기장군 정관읍 매학리 141,,,129.1809611,35.32473276,,7,23,1,,,,,,,CW_BUSAN_002082
부산광역시,기장군,부산광역시 기장군 정관읍 방곡리 141,,,129.1808644,35.32498192,,8,28,1,,,,,,,CW_BUSAN_002083
부산광역시,기장군,부산광역시 기장군 정관읍 예림리 606-6,,,129.2088474,35.3242854,,6,13,1,,,,,,,CW_BUSAN_002084
부산광역시,기장군,부산광역시 기장군 정관읍 예림리 329-4,,,129.2101663,35.32440172,,6,15,1,,,,,,,CW_BUSAN_002085
부산광역시,기장군,부산광역시 기장군 정관읍 예림리 323-15,,,129.2126659,35.32449657,,8,13,1,,,,,,,CW_BUSAN_002086
부산광역시,기장군,부산광역시 기장군 정관읍 달산리 1051-1,,,129.1798775,35.31663771,,9,26,1,,,,,,,CW_BUSAN_002087
부산광역시,기장군,부산광역시 기장군 정관읍 달산리 1051-1,,,129.180014,35.31646643,,8,17,1,,,,,,,CW_BUSAN_002088
부산광역시,기장군,부산광역시 기장군 정관읍 달산리 1051-1,,,129.1802332,35.31660587,,9,22,1,,,,,,,CW_BUSAN_002089
부산광역시,기장군,부산광역시 기장군 정관읍 달산리 1037-1,,,129.180068,35.31678445,,10,13,1,,,,,,,CW_BUSAN_002090
부산광역시,기장군,부산광역시 기장군 정관읍 달산리 799,,,129.1841431,35.31868499,,6,14,1,,,,,,,CW_BUSAN_002091
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 1077,,,129.1751894,35.32745407,,6,17,1,,,,,,,CW_BUSAN_002092
부산광역시,기장군,부산광역시 기장군 정관읍 용수리 635-7,,,129.1733545,35.32742094,,6,13,1,,,,,,,CW_BUSAN_002093
부산광역시,기장군,부산광역시 기장군 장안읍 좌천리 436-9,,,129.2355226,35.32158318,,8,32,1,,,,,,,CW_BUSAN_002094
부산광역시,기장군,부산광역시 기장군 정관읍 달산리 1215,,,129.1919362,35.3188958,,6,17,1,,,,,,,CW_BUSAN_002095
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 416-2,,,129.2135841,35.22428062,,14,27,1,,,,,,,CW_BUSAN_002096
부산광역시,기장군,부산광역시 기장군 일광면 좌천리 122,,,129.2410541,35.31017175,,5,15,1,,,,,,,CW_BUSAN_002097
부산광역시,기장군,부산광역시 기장군 철마면 안평리 680,,,129.1686596,35.23618267,,8,35,1,,,,,,,CW_BUSAN_002098
부산광역시,기장군,부산광역시 기장군 일광면 삼성리 510-14,,,129.2241994,35.25623284,,21,14,1,,,,,,,CW_BUSAN_002099
부산광역시,기장군,부산광역시 기장군 기장읍 연화리 412,,,129.2221425,35.21138096,,8,17,1,,,,,,,CW_BUSAN_002100
부산광역시,기장군,부산광역시 기장군 기장읍 연화리 412,,,129.2219489,35.21147113,,6,15,1,,,,,,,CW_BUSAN_002101
부산광역시,기장군,부산광역시 기장군 철마면 안평리 110-5,,,129.1728354,35.2378695,,8,32,1,,,,,,,CW_BUSAN_002102
부산광역시,해운대구,부산광역시 해운대구 반송동 안평리 45931,,,129.1617525,35.2361806,,8,25,1,,,,,,,CW_BUSAN_002103
부산광역시,기장군,부산광역시 기장군 철마면 안평리 415-6,,,129.1798062,35.24630343,,6,21,1,,,,,,,CW_BUSAN_002104
부산광역시,기장군,부산광역시 기장군 기장읍 대라리 417-3,,,129.2135378,35.24299595,,6,14,1,,,,,,,CW_BUSAN_002105
부산광역시,기장군,부산광역시 기장군 기장읍 대라리 775-10,,,129.2135576,35.24330818,,6,20,1,,,,,,,CW_BUSAN_002106
부산광역시,기장군,부산광역시 기장군 철마면 만화리 산2-1,,,129.18942,35.25054024,,6,20,1,,,,,,,CW_BUSAN_002107
부산광역시,기장군,부산광역시 기장군 기장읍 교리 365,,,129.2156726,35.25409038,,6,12,1,,,,,,,CW_BUSAN_002108
부산광역시,기장군,부산광역시 기장군 기장읍 교리 365,,,129.2160199,35.25416612,,8,13,1,,,,,,,CW_BUSAN_002109
부산광역시,기장군,부산광역시 기장군 기장읍 대라리 287,,,129.2133139,35.2380536,,7,14,1,,,,,,,CW_BUSAN_002110
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 328-6,,,129.2186222,35.23469887,,6,18,1,,,,,,,CW_BUSAN_002111
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 328-6,,,129.2188661,35.23433988,,6,18,1,,,,,,,CW_BUSAN_002112
부산광역시,기장군,부산광역시 기장군 기장읍 대라리 1060,,,129.213486,35.24112178,,4,15,1,,,,,,,CW_BUSAN_002113
부산광역시,기장군,부산광역시 기장군 기장읍 대라리 419-14,,,129.2134928,35.24140983,,6,15,1,,,,,,,CW_BUSAN_002114
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 382-1,,,129.213832,35.24807904,,6,14,1,,,,,,,CW_BUSAN_002115
부산광역시,기장군,부산광역시 기장군 기장읍 대라리 775-10,,,129.2136863,35.24506332,,7,19,1,,,,,,,CW_BUSAN_002116
부산광역시,기장군,부산광역시 기장군 기장읍 시랑리 산9-1,,,129.2242068,35.20527758,,6,16,1,,,,,,,CW_BUSAN_002117
부산광역시,기장군,부산광역시 기장군 기장읍 시랑리 100-6,,,129.222901,35.1976477,,6,17,1,,,,,,,CW_BUSAN_002118
부산광역시,기장군,부산광역시 기장군 기장읍 시랑리 667-7,,,129.2202795,35.19414129,,6,18,1,,,,,,,CW_BUSAN_002119
부산광역시,기장군,부산광역시 기장군 기장읍 시랑리 372-1,,,129.2157007,35.19144881,,6,19,1,,,,,,,CW_BUSAN_002120
부산광역시,기장군,부산광역시 기장군 기장읍 시랑리 677-2,,,129.2102972,35.18386969,,7,21,1,,,,,,,CW_BUSAN_002121
부산광역시,기장군,부산광역시 기장군 기장읍 시랑리 527-12,,,129.2113961,35.18640755,,6,21,1,,,,,,,CW_BUSAN_002122
부산광역시,기장군,부산광역시 기장군 기장읍 만화리 327,,,129.1928022,35.25315885,,9,18,1,,,,,,,CW_BUSAN_002123
부산광역시,기장군,부산광역시 기장군 기장읍 만화리 333-14,,,129.1955277,35.25389799,,6,22,1,,,,,,,CW_BUSAN_002124
부산광역시,기장군,부산광역시 기장군 기장읍 만화리 산121-4,,,129.2039878,35.2531757,,8,23,1,,,,,,,CW_BUSAN_002125
부산광역시,기장군,부산광역시 기장군 기장읍 서부리 398,,,129.2091294,35.24973408,,8,22,1,,,,,,,CW_BUSAN_002126
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 394-4,,,129.2138516,35.24913777,,6,14,1,,,,,,,CW_BUSAN_002127
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 151-3,,,129.2137911,35.2487655,,5,31,1,,,,,,,CW_BUSAN_002128
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 394-4,,,129.2140138,35.24904285,,8,18,1,,,,,,,CW_BUSAN_002129
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 151-1,,,129.2156748,35.25061518,,6,22,1,,,,,,,CW_BUSAN_002130
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 336-7,,,129.2159447,35.25074708,,6,20,1,,,,,,,CW_BUSAN_002131
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 379-1,,,129.2169732,35.25098764,,10,14,1,,,,,,,CW_BUSAN_002132
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 45760,,,129.2209936,35.25120308,,9,24,1,,,,,,,CW_BUSAN_002133
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 산3-3,,,129.2209135,35.25143562,,8,24,1,,,,,,,CW_BUSAN_002134
부산광역시,기장군,부산광역시 기장군 기장읍 동부리 산3-3,,,129.2208634,35.2517326,,7,9,1,,,,,,,CW_BUSAN_002135
부산광역시,기장군,부산광역시 기장군 기장읍 신천리 482-4,,,129.220961,35.24506287,,8,25,1,,,,,,,CW_BUSAN_002136
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 45701,,,129.2206641,35.24339796,,8,22,1,,,,,,,CW_BUSAN_002137
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 45701,,,129.2203877,35.2409244,,6,25,1,,,,,,,CW_BUSAN_002138
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 45701,,,129.2204188,35.24189544,,9,24,1,,,,,,,CW_BUSAN_002139
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 131-10,,,129.2199868,35.23935736,,8,23,1,,,,,,,CW_BUSAN_002140
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 250,,,129.218926,35.23768245,,9,21,1,,,,,,,CW_BUSAN_002141
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 257-3,,,129.2177135,35.23606383,,11,19,1,,,,,,,CW_BUSAN_002142
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 702-3,,,129.2177077,35.23574362,,6,22,1,,,,,,,CW_BUSAN_002143
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 254-2,,,129.2179271,35.23578173,,6,28,1,,,,,,,CW_BUSAN_002144
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 254-2,,,129.217941,35.23612138,,6,23,1,,,,,,,CW_BUSAN_002145
부산광역시,기장군,부산광역시 기장군 기장읍 청강리 369-7,,,129.2151691,35.22751369,,8,23,1,,,,,,,CW_BUSAN_002146
부산광역시,기장군,부산광역시 기장군 기장읍 석산리 112-3,,,129.2076212,35.20673726,,10,27,1,,,,,,,CW_BUSAN_002147
부산광역시,기장군,부산광역시 기장군 기장읍 석산리 772,,,129.2063282,35.20477654,,8,29,1,,,,,,,CW_BUSAN_002148
부산광역시,기장군,부산광역시 기장군 기장읍 내리 772,,,129.206119,35.20460901,,7,13,1,,,,,,,CW_BUSAN_002149
부산광역시,기장군,부산광역시 기장군 기장읍 내리 772,,,129.206341,35.2044672,,9,29,1,,,,,,,CW_BUSAN_002150
부산광역시,기장군,부산광역시 기장군 기장읍 석산리 772,,,129.2065484,35.20460081,,8,17,1,,,,,,,CW_BUSAN_002151
부산광역시,기장군,부산광역시 기장군 기장읍 내리 799,,,129.2064955,35.20182437,,9,27,1,,,,,,,CW_BUSAN_002152
부산광역시,기장군,부산광역시 기장군 기장읍 내리 799,,,129.2066206,35.20037896,,21,13,1,,,,,,,CW_BUSAN_002153
부산광역시,사상구,부산광역시 사상구 학장동  245-21,,,128.9847288,35.14603538,,9,10,1,,,,,,,CW_BUSAN_002154
부산광역시,사상구,부산광역시 사상구 학장동  585-7,,,128.9792522,35.13886171,,7,8,1,,,,,,,CW_BUSAN_002155
부산광역시,사상구,부산광역시 사상구 학장동  237-48,,,128.983708,35.14159733,,6,15,1,,,,,,,CW_BUSAN_002156
부산광역시,사상구,부산광역시 사상구 학장동  728-11,,,128.9775948,35.14192481,,6,15,1,,,,,,,CW_BUSAN_002157
부산광역시,사상구,부산광역시 사상구 학장동  171-1,,,128.9936119,35.13733579,,7,12,1,,,,,,,CW_BUSAN_002158
부산광역시,사상구,부산광역시 사상구 감전동  502-1,,,128.9704363,35.14111786,,4,12,1,,,,,,,CW_BUSAN_002159
부산광역시,사상구,부산광역시 사상구 엄궁동  689,,,128.96774,35.12449304,,9,13,1,,,,,,,CW_BUSAN_002160
부산광역시,사상구,부산광역시 사상구 감전동  156-22,,,128.9902163,35.15212523,,7,14,1,,,,,,,CW_BUSAN_002161
부산광역시,사상구,부산광역시 사상구 감전동  156-22,,,128.9898889,35.15216613,,3,11,1,,,,,,,CW_BUSAN_002162
부산광역시,사상구,부산광역시 사상구 학장동  45967,,,128.9758107,35.136217,,6,13,1,,,,,,,CW_BUSAN_002163
부산광역시,사상구,부산광역시 사상구 학장동  752-17,,,128.9760303,35.1364342,,6,14,1,,,,,,,CW_BUSAN_002164
부산광역시,사상구,부산광역시 사상구 학장동  45814,,,128.9760236,35.13629591,,4,17,1,,,,,,,CW_BUSAN_002165
부산광역시,사상구,부산광역시 사상구 덕포동  787-6,,,128.9886688,35.16948149,,5,50,1,,,,,,,CW_BUSAN_002166
부산광역시,사상구,부산광역시 사상구 학장동  574-135,,,128.9820752,35.14021263,,6,16,1,,,,,,,CW_BUSAN_002167
부산광역시,사상구,부산광역시 사상구 학장동  610,,,128.9829474,35.14057514,,6,16,1,,,,,,,CW_BUSAN_002168
부산광역시,사상구,부산광역시 사상구 괘법동  577-10,,,128.9758744,35.15916901,,5,13,1,,,,,,,CW_BUSAN_002169
부산광역시,사상구,부산광역시 사상구 주례동  154-1,,,129.0112884,35.14944963,,6,12,1,,,,,,,CW_BUSAN_002170
부산광역시,사상구,부산광역시 사상구 학장동  257-2,,,128.9857623,35.15031867,,4,17,1,,,,,,,CW_BUSAN_002171
부산광역시,사상구,부산광역시 사상구 학장동  174,,,128.9856522,35.14986485,,6,11,1,,,,,,,CW_BUSAN_002172
부산광역시,사상구,부산광역시 사상구 학장동  237-48,,,128.9838817,35.14246404,,6,12,1,,,,,,,CW_BUSAN_002173
부산광역시,사상구,부산광역시 사상구 감전동  500-6,,,128.9701606,35.14243143,,5,16,1,,,,,,,CW_BUSAN_002174
부산광역시,사상구,부산광역시 사상구 감전동  169-15,,,128.9722624,35.15097589,,6,15,1,,,,,,,CW_BUSAN_002175
부산광역시,사상구,부산광역시 사상구 감전동  174,,,128.9731842,35.15370921,,7,15,1,,,,,,,CW_BUSAN_002176
부산광역시,사상구,부산광역시 사상구 괘법동  577-10,,,128.9757803,35.15928552,,4,8,1,,,,,,,CW_BUSAN_002177
부산광역시,사상구,부산광역시 사상구 괘법동  577-10,,,128.9757256,35.1590781,,4,7,1,,,,,,,CW_BUSAN_002178
부산광역시,사상구,부산광역시 사상구 삼락동  516-67,,,128.9769903,35.16809073,,9,6,1,,,,,,,CW_BUSAN_002179
부산광역시,사상구,부산광역시 사상구 주례동  219,,,129.0111758,35.15302008,,6,12,1,,,,,,,CW_BUSAN_002180
부산광역시,사상구,부산광역시 사상구 주례동  1253,,,129.0055974,35.15256297,,7,19,1,,,,,,,CW_BUSAN_002181
부산광역시,사상구,부산광역시 사상구 감전동  953-25,,,128.9716803,35.14411027,,8,17,1,,,,,,,CW_BUSAN_002182
부산광역시,사상구,부산광역시 사상구 모라동  449,,,128.9906462,35.18724586,,4,11,1,,,,,,,CW_BUSAN_002183
부산광역시,사상구,부산광역시 사상구 감전동  136-30,,,128.9929236,35.15425193,,3,14,1,,,,,,,CW_BUSAN_002184
부산광역시,사상구,부산광역시 사상구 감전동  223-2,,,128.9905141,35.15596483,,10,26,1,,,,,,,CW_BUSAN_002185
부산광역시,사상구,부산광역시 사상구 덕포동  692-1,,,128.9835391,35.16731376,,7,9,1,,,,,,,CW_BUSAN_002186
부산광역시,사상구,부산광역시 사상구 덕포동  692-1,,,128.9837587,35.16735306,,7,22,1,,,,,,,CW_BUSAN_002187
부산광역시,사상구,부산광역시 사상구 모라동  259-6,,,128.9893181,35.19178118,,6,13,1,,,,,,,CW_BUSAN_002188
부산광역시,사상구,부산광역시 사상구 주례동  286,,,129.0015639,35.1534051,,6,6,1,,,,,,,CW_BUSAN_002189
부산광역시,사상구,부산광역시 사상구 학장동  237-37,,,128.9820938,35.14189817,,7,16,1,,,,,,,CW_BUSAN_002190
부산광역시,사상구,부산광역시 사상구 덕포동  429-7,,,128.9822436,35.16768242,,6,10,1,,,,,,,CW_BUSAN_002191
부산광역시,사상구,부산광역시 사상구 덕포동  692-1,,,128.9821261,35.16710634,,4,7,1,,,,,,,CW_BUSAN_002192
부산광역시,사상구,부산광역시 사상구 엄궁동  690,,,128.9695562,35.12793188,,6,22,1,,,,,,,CW_BUSAN_002193
부산광역시,사상구,부산광역시 사상구 감전동  95,,,128.9744403,35.1578212,,5,9,1,,,,,,,CW_BUSAN_002194
부산광역시,사상구,부산광역시 사상구 주례동  201-2,,,129.0059653,35.15053236,,10,24,1,,,,,,,CW_BUSAN_002195
부산광역시,사상구,부산광역시 사상구 감전동  174,,,128.9888302,35.15628931,,7,10,1,,,,,,,CW_BUSAN_002196
부산광역시,사상구,부산광역시 사상구 괘법동  122-30,,,128.9835862,35.15777739,,6,15,1,,,,,,,CW_BUSAN_002197
부산광역시,사상구,부산광역시 사상구 괘법동  572-1,,,128.9838602,35.15770687,,6,13,1,,,,,,,CW_BUSAN_002198
부산광역시,사상구,부산광역시 사상구 덕포동  740-1,,,128.9884318,35.17517007,,8,18,1,,,,,,,CW_BUSAN_002199
부산광역시,사상구,부산광역시 사상구 모라동  25204,,,128.9863188,35.19291122,,6,16,1,,,,,,,CW_BUSAN_002200
부산광역시,사상구,부산광역시 사상구 모라동  1349-13,,,128.9914957,35.18975245,,9,18,1,,,,,,,CW_BUSAN_002201
부산광역시,사상구,부산광역시 사상구 괘법동  124-34,,,128.9797496,35.1584685,,6,16,1,,,,,,,CW_BUSAN_002202
부산광역시,사상구,부산광역시 사상구 모라동  1337-7,,,128.9920339,35.19117519,,9,19,1,,,,,,,CW_BUSAN_002203
부산광역시,사상구,부산광역시 사상구 감전동  174,,,128.9831173,35.15470446,,6,12,1,,,,,,,CW_BUSAN_002204
부산광역시,사상구,부산광역시 사상구 감전동  174,,,128.9828563,35.15475339,,5,10,1,,,,,,,CW_BUSAN_002205
부산광역시,사상구,부산광역시 사상구 감전동  174,,,128.9865934,35.1541074,,6,11,1,,,,,,,CW_BUSAN_002206
부산광역시,사상구,부산광역시 사상구 모라동  1339-10,,,128.9918682,35.19073905,,9,19,1,,,,,,,CW_BUSAN_002207
부산광역시,사상구,부산광역시 사상구 감전동  140-4,,,128.9868339,35.15406603,,6,12,1,,,,,,,CW_BUSAN_002208
부산광역시,사상구,부산광역시 사상구 감전동  174,,,128.9867397,35.15418973,,6,13,1,,,,,,,CW_BUSAN_002209
부산광역시,사상구,부산광역시 사상구 주례동  152-11,,,129.0113328,35.15097503,,5,22,1,,,,,,,CW_BUSAN_002210
부산광역시,사상구,부산광역시 사상구 덕포동  416-7,,,128.9849503,35.17372382,,6,12,1,,,,,,,CW_BUSAN_002211
부산광역시,사상구,부산광역시 사상구 덕포동  388-8,,,128.984342,35.17524999,,6,13,1,,,,,,,CW_BUSAN_002212
부산광역시,사상구,부산광역시 사상구 덕포동  370-16,,,128.9854445,35.17975009,,6,13,1,,,,,,,CW_BUSAN_002213
부산광역시,사상구,부산광역시 사상구 주례동  122,,,129.0060963,35.14899698,,3,20,1,,,,,,,CW_BUSAN_002214
부산광역시,사상구,부산광역시 사상구 모라동  0-35,,,128.987028,35.18624838,,6,13,1,,,,,,,CW_BUSAN_002215
부산광역시,사상구,부산광역시 사상구 학장동  276-2,,,128.9885259,35.14685021,,5,13,1,,,,,,,CW_BUSAN_002216
부산광역시,사상구,부산광역시 사상구 학장동  1190-6,,,128.9942888,35.14640523,,4,12,1,,,,,,,CW_BUSAN_002217
부산광역시,사상구,부산광역시 사상구 모라동  712-15,,,128.9864265,35.18378528,,7,13,1,,,,,,,CW_BUSAN_002218
부산광역시,사상구,부산광역시 사상구 엄궁동  571-4,,,128.9722353,35.13092405,,7,8,1,,,,,,,CW_BUSAN_002219
부산광역시,사상구,부산광역시 사상구 모라동  1310-2,,,128.9875883,35.18749557,,8,15,1,,,,,,,CW_BUSAN_002220
부산광역시,사상구,부산광역시 사상구 삼락동  361-14,,,128.9764615,35.18307332,,16,12,1,,,,,,,CW_BUSAN_002221
부산광역시,사상구,부산광역시 사상구 주례동  876-1,,,128.9982451,35.15367246,,9,22,1,,,,,,,CW_BUSAN_002222
부산광역시,사상구,부산광역시 사상구 모라동  1337-2,,,128.9927631,35.19253874,,5,7,1,,,,,,,CW_BUSAN_002223
부산광역시,사상구,부산광역시 사상구 감전동  174,,,128.9903449,35.1533335,,8,17,1,,,,,,,CW_BUSAN_002224
부산광역시,사상구,부산광역시 사상구 모라동  728-29,,,128.986069,35.18115807,,6,14,1,,,,,,,CW_BUSAN_002225
부산광역시,사상구,부산광역시 사상구 모라동  728-30,,,128.9856561,35.18125414,,8,21,1,,,,,,,CW_BUSAN_002226
부산광역시,사상구,부산광역시 사상구 엄궁동  642-2,,,128.9651575,35.1321156,,6,12,1,,,,,,,CW_BUSAN_002227
부산광역시,사상구,부산광역시 사상구 모라동  434-4,,,128.9917663,35.18555694,,8,16,1,,,,,,,CW_BUSAN_002228
부산광역시,사상구,부산광역시 사상구 엄궁동  689,,,128.9706378,35.12422491,,8,13,1,,,,,,,CW_BUSAN_002229
부산광역시,사상구,부산광역시 사상구 엄궁동  138-2,,,128.9733838,35.12312853,,4,9,1,,,,,,,CW_BUSAN_002230
부산광역시,사상구,부산광역시 사상구 삼락동  25628,,,128.9842877,35.1940742,,9,25,1,,,,,,,CW_BUSAN_002231
부산광역시,사상구,부산광역시 사상구 엄궁동  35-14,,,128.9743448,35.12976895,,4,10,1,,,,,,,CW_BUSAN_002232
부산광역시,사상구,부산광역시 사상구 주례동  154-3,,,129.0114828,35.14964868,,6,9,1,,,,,,,CW_BUSAN_002233
부산광역시,사상구,부산광역시 사상구 삼락동  419-8,,,128.9781959,35.16951022,,7,11,1,,,,,,,CW_BUSAN_002234
부산광역시,사상구,부산광역시 사상구 삼락동  361-13,,,128.9794997,35.18248942,,7,18,1,,,,,,,CW_BUSAN_002235
부산광역시,사상구,부산광역시 사상구 모라동  551-4,,,128.9958956,35.18429944,,6,10,1,,,,,,,CW_BUSAN_002236
부산광역시,사상구,부산광역시 사상구 모라동  550-3,,,128.9957733,35.18441208,,11,11,1,,,,,,,CW_BUSAN_002237
부산광역시,사상구,부산광역시 사상구 모라동  551-4,,,128.9959923,35.18446208,,7,10,1,,,,,,,CW_BUSAN_002238
부산광역시,사상구,부산광역시 사상구 모라동  75,,,129.0016362,35.18462713,,11,7,1,,,,,,,CW_BUSAN_002239
부산광역시,사상구,부산광역시 사상구 모라동  26543,,,128.9858383,35.19308638,,13,9,1,,,,,,,CW_BUSAN_002240
부산광역시,사상구,부산광역시 사상구 학장동  246-25,,,128.985087,35.14757367,,6,15,1,,,,,,,CW_BUSAN_002241
부산광역시,북구,부산광역시 북구 구포동  1133-1,,,128.9938566,35.19501489,,7,19,1,,,,,,,CW_BUSAN_002242
부산광역시,사상구,부산광역시 사상구 감전동  136-39,,,128.990678,35.15467836,,8,19,1,,,,,,,CW_BUSAN_002243
부산광역시,사상구,부산광역시 사상구 주례동  970,,,128.9968722,35.15425852,,7,21,1,,,,,,,CW_BUSAN_002244
부산광역시,사상구,부산광역시 사상구 덕포동  740-1,,,128.9881855,35.17167879,,8,19,1,,,,,,,CW_BUSAN_002245
부산광역시,사상구,부산광역시 사상구 덕포동  359-5,,,128.9884722,35.17344593,,6,12,1,,,,,,,CW_BUSAN_002246
부산광역시,사상구,부산광역시 사상구 덕포동  356-11,,,128.9882312,35.17364353,,9,19,1,,,,,,,CW_BUSAN_002247
부산광역시,사상구,부산광역시 사상구 엄궁동  726,,,128.9758435,35.12491566,,5,8,1,,,,,,,CW_BUSAN_002248
부산광역시,사상구,부산광역시 사상구 엄궁동  726,,,128.9765458,35.12553406,,5,8,1,,,,,,,CW_BUSAN_002249
부산광역시,사상구,부산광역시 사상구 주례동  45664,,,129.0143614,35.15329787,,8,36,1,,,,,,,CW_BUSAN_002250
부산광역시,사상구,부산광역시 사상구 감전동  503-18,,,128.9699958,35.1422892,,7,23,1,,,,,,,CW_BUSAN_002251
부산광역시,사상구,부산광역시 사상구 감전동  174,,,128.9826494,35.15349245,,7,13,1,,,,,,,CW_BUSAN_002252
부산광역시,사상구,부산광역시 사상구 감전동  174,,,128.9829421,35.15463611,,6,13,1,,,,,,,CW_BUSAN_002253
부산광역시,사상구,부산광역시 사상구 학장동  730-4,,,128.9756138,35.14265928,,6,15,1,,,,,,,CW_BUSAN_002254
부산광역시,사상구,부산광역시 사상구 감전동  953-26,,,128.9732643,35.14352546,,6,16,1,,,,,,,CW_BUSAN_002255
부산광역시,사상구,부산광역시 사상구 모라동  1285,,,128.9910229,35.18588472,,8,22,1,,,,,,,CW_BUSAN_002256
부산광역시,사상구,부산광역시 사상구 덕포동  406-1,,,128.9860041,35.1734349,,6,12,1,,,,,,,CW_BUSAN_002257
부산광역시,사상구,부산광역시 사상구 덕포동  402-7,,,128.9793816,35.17423753,,6,15,1,,,,,,,CW_BUSAN_002258
