crosswalk_id,signal_id,distance_m,confidence,sido,sigungu
D00235,197064,29.902,0.003268,강원특별자치도,동해시
D00236,197064,28.448,0.051724,강원특별자치도,동해시
D00238,197055,6.658,0.778073,강원특별자치도,동해시
D00238,197075,8.677,0.710757,강원특별자치도,동해시
D00240,197075,14.156,0.528124,강원특별자치도,동해시
D00240,197062,17.554,0.414869,강원특별자치도,동해시
D00242,197075,15.394,0.486863,강원특별자치도,동해시
D00242,197055,20.695,0.310179,강원특별자치도,동해시
D00243,197064,13.478,0.550739,강원특별자치도,동해시
D00244,197066,14.809,0.506361,강원특별자치도,동해시
D00245,197076,12.865,0.571153,강원특별자치도,동해시
D00246,197076,12.08,0.597349,강원특별자치도,동해시
D00246,197069,21.164,0.294548,강원특별자치도,동해시
D00249,860014,26.166,0.127784,강원특별자치도,동해시
D00252,200021,10.178,0.660746,강원특별자치도,동해시
D00252,200022,23.015,0.23282,강원특별자치도,동해시
D00215,197002,19.015,0.366181,강원특별자치도,동해시
D00215,197011,21.017,0.299438,강원특별자치도,동해시
D00216,197002,22.828,0.239058,강원특별자치도,동해시
D00216,197007,26.533,0.115573,강원특별자치도,동해시
D00217,197002,8.243,0.725231,강원특별자치도,동해시
D00217,197007,10.72,0.642667,강원특별자치도,동해시
D00220,197014,5.058,0.831399,강원특별자치도,동해시
D00220,197019,5.649,0.8117,강원특별자치도,동해시
D00221,197013,10.391,0.653639,강원특별자치도,동해시
D00221,197022,10.391,0.653639,강원특별자치도,동해시
D00222,197014,15.962,0.467929,강원특별자치도,동해시
D00222,197022,17.527,0.415756,강원특별자치도,동해시
D00225,197024,7.854,0.738185,강원특별자치도,동해시
D00225,197033,8.156,0.728145,강원특별자치도,동해시
D00226,197024,10.327,0.65576,강원특별자치도,동해시
D00226,197033,11.976,0.600802,강원특별자치도,동해시
D00227,197025,5.361,0.821301,강원특별자치도,동해시
D00227,197033,7.039,0.76537,강원특별자치도,동해시
316,221,0.0,1.0,경상남도,거제시
316,220,0.0,1.0,경상남도,거제시
320,228,0.0,1.0,경상남도,거제시
320,234,20.872,0.304276,경상남도,거제시
321,228,2.657,0.911438,경상남도,거제시
321,234,21.622,0.279253,경상남도,거제시
6532,16812,9.029,0.699039,대전광역시,동구
6532,16837,23.099,0.230026,대전광역시,동구
6533,16837,8.09,0.730324,대전광역시,동구
6533,16812,23.444,0.218529,대전광역시,동구
6536,16811,11.386,0.620476,대전광역시,동구
6536,16842,12.955,0.568179,대전광역시,동구
6537,16751,9.169,0.694372,대전광역시,동구
6537,16846,16.921,0.435979,대전광역시,동구
6562,15751,8.41,0.719654,대전광역시,동구
6562,15754,9.438,0.6854,대전광역시,동구
6502,16916,7.524,0.749207,대전광역시,동구
6502,16913,9.231,0.692294,대전광역시,동구
6503,16959,4.441,0.851955,대전광역시,동구
6503,16960,4.598,0.846733,대전광역시,동구
6476,19403,5.917,0.802782,대전광역시,서구
6476,19404,7.57,0.747664,대전광역시,서구
6477,19414,10.646,0.645144,대전광역시,서구
6477,19403,14.974,0.50088,대전광역시,서구
6478,19318,9.76,0.674671,대전광역시,서구
6478,19310,11.701,0.609975,대전광역시,서구
6479,19412,11.848,0.605075,대전광역시,서구
6479,19408,14.963,0.501242,대전광역시,서구
6480,19409,5.514,0.816186,대전광역시,서구
6480,19408,7.339,0.755362,대전광역시,서구
6481,19404,10.661,0.644647,대전광역시,서구
6481,19409,11.419,0.619351,대전광역시,서구
6482,5156,23.425,0.219162,대전광역시,유성구
6482,5158,27.264,0.091194,대전광역시,유성구
6486,2296,8.938,0.702071,대전광역시,유성구
6486,2295,11.297,0.623421,대전광역시,유성구
6492,6163,17.746,0.408456,대전광역시,서구
6492,6168,19.585,0.34717,대전광역시,서구
6493,10430,14.989,0.500352,대전광역시,서구
6493,10438,21.532,0.282283,대전광역시,서구
6496,7175,10.222,0.659264,대전광역시,중구
6496,6986,22.646,0.245141,대전광역시,중구
6497,7140,9.782,0.673946,대전광역시,중구
6497,7175,22.423,0.252574,대전광역시,중구
6441,11773,19.765,0.34115,대전광역시,대덕구
6457,18670,8.097,0.73009,대전광역시,서구
6457,18667,10.64,0.645336,대전광역시,서구
6467,7721,9.904,0.669858,대전광역시,서구
6467,7723,11.444,0.618532,대전광역시,서구
6418,217,8.987,0.700424,대전광역시,대덕구
6418,223,9.831,0.6723,대전광역시,대덕구
6426,19461,10.423,0.652576,대전광역시,서구
6426,19490,11.686,0.610474,대전광역시,서구
6427,19465,11.096,0.630123,대전광역시,서구
6427,19486,11.176,0.62748,대전광역시,서구
6399,227,4.168,0.861065,대전광역시,대덕구
6399,237,12.725,0.57583,대전광역시,대덕구
6400,237,9.214,0.692859,대전광역시,대덕구
6400,233,9.384,0.687211,대전광역시,대덕구
1823,7888,11.535,0.615503,대전광역시,서구
1823,7889,11.912,0.60295,대전광역시,서구
1825,19208,6.842,0.771929,대전광역시,서구
1825,19207,8.986,0.70047,대전광역시,서구
1826,19187,10.715,0.64285,대전광역시,서구
1826,19211,11.895,0.603511,대전광역시,서구
1827,19207,11.293,0.623572,대전광역시,서구
1827,19208,11.719,0.609361,대전광역시,서구
1828,19192,11.409,0.6197,대전광역시,서구
1828,19193,11.671,0.610964,대전광역시,서구
1831,19212,13.936,0.535474,대전광역시,서구
1831,19172,20.157,0.328115,대전광역시,서구
1832,19172,9.778,0.67408,대전광역시,서구
1832,19185,18.058,0.398055,대전광역시,서구
1833,19185,12.153,0.594886,대전광역시,서구
1833,19162,21.506,0.283141,대전광역시,서구
1834,19162,8.844,0.705195,대전광역시,서구
1834,19212,18.212,0.39295,대전광역시,서구
1836,19177,8.24,0.725326,대전광역시,서구
1836,19161,8.289,0.723703,대전광역시,서구
1841,19019,10.942,0.635279,대전광역시,서구
1841,19201,12.464,0.584538,대전광역시,서구
1842,19016,15.402,0.486588,대전광역시,서구
1842,19112,15.776,0.474124,대전광역시,서구
1843,18765,11.602,0.613273,대전광역시,서구
1843,19202,12.132,0.595606,대전광역시,서구
1845,19116,14.559,0.514715,대전광역시,서구
1845,19020,14.581,0.513964,대전광역시,서구
1846,18751,13.277,0.55744,대전광역시,서구
1846,18729,22.165,0.261158,대전광역시,서구
1801,7745,9.769,0.674352,대전광역시,서구
1801,7751,12.307,0.589751,대전광역시,서구
6373,174,6.225,0.792506,대전광역시,대덕구
6373,171,8.862,0.704614,대전광역시,대덕구
6374,170,4.732,0.842254,대전광역시,대덕구
6374,169,8.243,0.725219,대전광역시,대덕구
6375,161,9.573,0.680899,대전광역시,대덕구
6375,163,10.154,0.661532,대전광역시,대덕구
6376,166,7.461,0.751294,대전광역시,대덕구
6376,163,12.968,0.56774,대전광역시,대덕구
6932,10400,8.524,0.715866,대전광역시,서구
6932,10399,9.596,0.680124,대전광역시,서구
6934,10406,7.068,0.764387,대전광역시,서구
6934,10404,11.328,0.622396,대전광역시,서구
6935,10059,7.342,0.75526,대전광역시,서구
6935,10058,8.422,0.719281,대전광역시,서구
6936,10411,6.438,0.78541,대전광역시,서구
6936,10409,9.159,0.694687,대전광역시,서구
6939,13552,8.08,0.730654,대전광역시,서구
6939,13553,9.557,0.681431,대전광역시,서구
6950,13577,16.425,0.452503,대전광역시,서구
6950,13579,17.678,0.410749,대전광역시,서구
6951,13536,8.561,0.714624,대전광역시,서구
6951,13548,9.826,0.672454,대전광역시,서구
6952,13582,16.13,0.462325,대전광역시,서구
6952,13571,17.283,0.423898,대전광역시,서구
6953,13576,11.838,0.605396,대전광역시,서구
6953,13570,12.073,0.597564,대전광역시,서구
6954,12924,5.953,0.801559,대전광역시,서구
6954,12925,11.727,0.609096,대전광역시,서구
6955,13546,9.371,0.687628,대전광역시,서구
6955,12845,10.096,0.66346,대전광역시,서구
6956,12923,10.729,0.642368,대전광역시,서구
6956,13551,11.246,0.62514,대전광역시,서구
6901,10073,7.863,0.737909,대전광역시,서구
6901,10325,8.397,0.720108,대전광역시,서구
6903,10450,9.419,0.686021,대전광역시,서구
6903,10449,20.804,0.306535,대전광역시,서구
6904,10449,5.897,0.803445,대전광역시,서구
6904,10450,24.85,0.171671,대전광역시,서구
6905,10443,8.474,0.717524,대전광역시,서구
6905,10442,26.531,0.115645,대전광역시,서구
6906,10442,11.027,0.63242,대전광역시,서구
6906,10443,23.9,0.203334,대전광역시,서구
6914,10436,13.898,0.53675,대전광역시,서구
6914,10439,14.933,0.502236,대전광역시,서구
6915,11173,17.535,0.415504,대전광역시,서구
6915,10435,19.524,0.349204,대전광역시,서구
6919,10474,7.612,0.746263,대전광역시,서구
6919,10564,24.332,0.18895,대전광역시,서구
6920,10475,9.914,0.669544,대전광역시,서구
6920,10326,22.494,0.250201,대전광역시,서구
6930,10414,8.664,0.711201,대전광역시,서구
6930,10415,9.9,0.669999,대전광역시,서구
6874,786,15.145,0.495177,대전광역시,유성구
6874,814,15.822,0.472598,대전광역시,유성구
6875,971,7.156,0.761453,대전광역시,유성구
6875,787,8.011,0.732963,대전광역시,유성구
6876,813,15.554,0.481544,대전광역시,유성구
6876,994,16.458,0.451405,대전광역시,유성구
6878,550,8.065,0.731163,대전광역시,유성구
6878,521,8.735,0.708819,대전광역시,유성구
6880,248,8.958,0.701393,대전광역시,유성구
6880,245,9.793,0.673572,대전광역시,유성구
6881,655,12.25,0.591652,대전광역시,유성구
6881,658,13.696,0.543452,대전광역시,유성구
6882,659,10.85,0.638323,대전광역시,유성구
6882,654,11.019,0.632701,대전광역시,유성구
6883,637,9.16,0.694667,대전광역시,유성구
6883,638,10.274,0.657521,대전광역시,유성구
6884,489,12.049,0.598371,대전광역시,유성구
6884,500,12.809,0.573032,대전광역시,유성구
6885,560,11.153,0.628229,대전광역시,유성구
6885,522,11.165,0.627844,대전광역시,유성구
6886,561,8.796,0.706795,대전광역시,유성구
6886,525,10.636,0.645464,대전광역시,유성구
6889,568,9.348,0.688401,대전광역시,유성구
6889,555,10.109,0.663043,대전광역시,유성구
6890,530,7.753,0.741562,대전광역시,유성구
6890,539,9.042,0.698606,대전광역시,유성구
6891,529,8.85,0.704986,대전광역시,유성구
6891,567,10.494,0.650183,대전광역시,유성구
6899,10463,6.475,0.784163,대전광역시,서구
6899,10466,6.839,0.772021,대전광역시,서구
6900,10456,13.597,0.54677,대전광역시,서구
6900,10457,14.431,0.518964,대전광역시,서구
6842,18316,9.641,0.678617,대전광역시,유성구
6842,18386,9.834,0.672197,대전광역시,유성구
6844,18314,8.086,0.730463,대전광역시,유성구
6844,18311,12.272,0.59094,대전광역시,유성구
6845,18229,9.947,0.668448,대전광역시,유성구
6845,18151,14.042,0.531943,대전광역시,유성구
6847,18320,9.768,0.674389,대전광역시,유성구
6847,18150,10.023,0.665887,대전광역시,유성구
6848,18066,9.349,0.68838,대전광역시,유성구
6848,18159,9.591,0.680303,대전광역시,유성구
6850,18310,8.611,0.712959,대전광역시,유성구
6850,18305,11.563,0.614563,대전광역시,유성구
6853,18233,9.933,0.668889,대전광역시,유성구
6853,18147,11.068,0.631068,대전광역시,유성구
6854,18394,18.136,0.395462,대전광역시,유성구
6854,18393,21.303,0.289908,대전광역시,유성구
6859,817,12.806,0.573122,대전광역시,유성구
6859,783,14.423,0.519231,대전광역시,유성구
6862,974,11.744,0.608517,대전광역시,유성구
6862,814,12.262,0.591278,대전광역시,유성구
6863,564,9.244,0.691861,대전광역시,유성구
6863,528,9.383,0.687249,대전광역시,유성구
6864,549,5.853,0.804884,대전광역시,유성구
6864,546,6.421,0.785951,대전광역시,유성구
6865,486,15.145,0.49516,대전광역시,유성구
6865,497,15.594,0.4802,대전광역시,유성구
6868,665,7.901,0.736645,대전광역시,유성구
6868,666,8.047,0.731753,대전광역시,유성구
6869,650,8.797,0.706765,대전광역시,유성구
6869,660,10.127,0.662427,대전광역시,유성구
6809,18436,8.005,0.733167,대전광역시,유성구
6809,18429,9.236,0.692134,대전광역시,유성구
6810,18515,7.804,0.739867,대전광역시,유성구
6810,18516,16.135,0.46218,대전광역시,유성구
6812,18499,7.785,0.740503,대전광역시,유성구
6812,18510,8.735,0.708828,대전광역시,유성구
6813,1680,8.012,0.732918,대전광역시,유성구
6813,1683,9.596,0.680141,대전광역시,유성구
6815,18472,10.3,0.656658,대전광역시,유성구
6815,18477,10.602,0.646595,대전광역시,유성구
6818,18470,11.622,0.612614,대전광역시,유성구
6818,18438,12.304,0.589878,대전광역시,유성구
6829,18218,10.667,0.644418,대전광역시,유성구
6829,18217,13.197,0.560102,대전광역시,유성구
6830,18217,9.421,0.685983,대전광역시,유성구
6830,18166,9.629,0.67904,대전광역시,유성구
6835,18154,5.343,0.821915,대전광역시,유성구
6835,18155,7.824,0.739194,대전광역시,유성구
6779,365,13.179,0.560716,대전광역시,유성구
6779,354,13.751,0.54163,대전광역시,유성구
6787,464,9.572,0.680921,대전광역시,유성구
6787,463,13.327,0.555777,대전광역시,유성구
6789,357,12.098,0.596736,대전광역시,유성구
6789,360,12.274,0.590852,대전광역시,유성구
6790,18506,8.528,0.715745,대전광역시,유성구
6790,18503,9.272,0.690943,대전광역시,유성구
6795,18509,7.814,0.739525,대전광역시,유성구
6795,18500,8.074,0.730851,대전광역시,유성구
6796,18521,6.257,0.791449,대전광역시,유성구
6796,18522,6.487,0.783779,대전광역시,유성구
6797,18426,11.873,0.604225,대전광역시,유성구
6797,18425,12.101,0.596626,대전광역시,유성구
6798,18525,6.21,0.793009,대전광역시,유성구
6798,18526,7.577,0.747421,대전광역시,유성구
6801,18518,5.719,0.809355,대전광역시,유성구
6801,18517,6.444,0.785188,대전광역시,유성구
6802,18532,5.658,0.811415,대전광역시,유성구
6802,18531,7.003,0.766566,대전광역시,유성구
6803,18419,13.04,0.565335,대전광역시,유성구
6803,18418,13.969,0.534353,대전광역시,유성구
6804,18514,8.099,0.730043,대전광역시,유성구
6804,18513,8.624,0.712529,대전광역시,유성구
6805,1684,6.526,0.782469,대전광역시,유성구
6805,1685,7.854,0.738216,대전광역시,유성구
6806,18433,8.503,0.716552,대전광역시,유성구
6806,18432,8.705,0.709828,대전광역시,유성구
6747,531,7.973,0.734248,대전광역시,유성구
6747,536,8.555,0.714835,대전광역시,유성구
6748,533,6.558,0.78141,대전광역시,유성구
6748,532,7.849,0.738383,대전광역시,유성구
6749,629,8.985,0.700488,대전광역시,유성구
6749,617,11.04,0.631985,대전광역시,유성구
6765,18146,5.149,0.82838,대전광역시,유성구
6765,17673,5.441,0.81863,대전광역시,유성구
6767,392,7.779,0.740701,대전광역시,유성구
6767,407,8.389,0.720364,대전광역시,유성구
6768,428,5.998,0.800055,대전광역시,유성구
6768,424,6.816,0.772797,대전광역시,유성구
6769,406,6.775,0.77416,대전광역시,유성구
6769,395,9.566,0.681141,대전광역시,유성구
6770,17570,10.647,0.645116,대전광역시,유성구
6770,17572,12.087,0.597088,대전광역시,유성구
6771,18380,11.481,0.617287,대전광역시,유성구
6771,18323,11.946,0.601802,대전광역시,유성구
6772,18383,9.853,0.671583,대전광역시,유성구
6772,18317,10.595,0.646829,대전광역시,유성구
6773,18392,9.015,0.699488,대전광역시,유성구
6773,18393,9.375,0.687485,대전광역시,유성구
6774,403,6.484,0.783851,대전광역시,유성구
6774,398,6.832,0.77228,대전광역시,유성구
6776,363,5.618,0.812723,대전광역시,유성구
6776,364,11.156,0.628144,대전광역시,유성구
6715,701,6.668,0.777726,대전광역시,유성구
6715,694,8.368,0.721075,대전광역시,유성구
6722,16818,10.599,0.646689,대전광역시,동구
6722,16819,21.725,0.275828,대전광역시,동구
6728,671,8.212,0.726275,대전광역시,유성구
6728,674,8.365,0.721167,대전광역시,유성구
6729,755,8.746,0.708479,대전광역시,유성구
6729,780,9.489,0.683685,대전광역시,유성구
6730,667,7.974,0.734213,대전광역시,유성구
6730,670,8.269,0.724363,대전광역시,유성구
6731,782,9.851,0.671639,대전광역시,유성구
6731,754,10.498,0.650063,대전광역시,유성구
6741,581,7.51,0.749655,대전광역시,유성구
6741,594,9.232,0.692283,대전광역시,유성구
6742,551,8.197,0.726777,대전광역시,유성구
6742,543,9.54,0.682004,대전광역시,유성구
6743,578,7.022,0.765925,대전광역시,유성구
6743,593,8.012,0.732944,대전광역시,유성구
6744,542,7.373,0.754249,대전광역시,유성구
6744,552,7.818,0.739404,대전광역시,유성구
6686,18362,10.232,0.658931,대전광역시,유성구
6686,18369,13.485,0.550508,대전광역시,유성구
6687,18369,13.899,0.536696,대전광역시,유성구
6687,18258,14.248,0.525081,대전광역시,유성구
6689,18169,10.044,0.665191,대전광역시,유성구
6689,18170,10.522,0.64925,대전광역시,유성구
6691,399,13.066,0.564468,대전광역시,유성구
6691,400,13.997,0.533433,대전광역시,유성구
6693,86,8.375,0.720835,대전광역시,유성구
6693,83,9.146,0.695117,대전광역시,유성구
6694,78,4.687,0.843774,대전광역시,유성구
6694,76,8.193,0.726892,대전광역시,유성구
6695,83,6.255,0.791512,대전광역시,유성구
6695,86,7.914,0.736193,대전광역시,유성구
6698,17575,10.279,0.657381,대전광역시,유성구
6698,17572,12.187,0.59376,대전광역시,유성구
6700,18228,8.183,0.727236,대전광역시,유성구
6700,18156,10.803,0.639889,대전광역시,유성구
6705,507,10.783,0.640552,대전광역시,유성구
6705,496,13.466,0.551128,대전광역시,유성구
6706,1247,13.569,0.547688,대전광역시,대덕구
6706,1264,14.38,0.520672,대전광역시,대덕구
6707,1057,8.555,0.714818,대전광역시,대덕구
6707,1058,11.954,0.601528,대전광역시,대덕구
6708,1087,7.715,0.742833,대전광역시,대덕구
6708,1054,9.167,0.694417,대전광역시,대덕구
6714,812,16.954,0.434866,대전광역시,유성구
6714,789,17.543,0.415223,대전광역시,유성구
6657,16940,7.641,0.745304,대전광역시,동구
6657,16936,9.699,0.676696,대전광역시,동구
6661,16786,4.717,0.842774,대전광역시,동구
6661,16792,20.352,0.321607,대전광역시,동구
6662,16792,9.941,0.668641,대전광역시,동구
6662,16786,16.494,0.450188,대전광역시,동구
6663,16799,3.545,0.881818,대전광역시,동구
6663,16784,20.301,0.323302,대전광역시,동구
6664,16784,7.032,0.765608,대전광역시,동구
6664,16799,16.986,0.433794,대전광역시,동구
6682,17823,14.825,0.505828,대전광역시,대덕구
6682,17829,15.155,0.49484,대전광역시,대덕구
6683,18361,13.735,0.542155,대전광역시,유성구
6683,18263,15.653,0.478221,대전광역시,유성구
6684,18262,15.763,0.474571,대전광역시,유성구
6684,18263,15.964,0.467868,대전광역시,유성구
7247,7458,8.963,0.701227,대전광역시,중구
7247,7457,10.903,0.636558,대전광역시,중구
7248,7457,5.714,0.809537,대전광역시,중구
7248,7458,6.295,0.790175,대전광역시,중구
7249,7456,9.896,0.670118,대전광역시,중구
7249,7435,10.48,0.650681,대전광역시,중구
7250,7432,7.689,0.743705,대전광역시,중구
7250,7431,10.126,0.662466,대전광역시,중구
7257,7448,5.987,0.800449,대전광역시,중구
7257,7447,6.758,0.774723,대전광역시,중구
7258,7449,9.961,0.667959,대전광역시,중구
7258,7440,12.191,0.593631,대전광역시,중구
7259,7439,8.339,0.722037,대전광역시,중구
7259,7452,9.72,0.676008,대전광역시,중구
7260,7422,9.047,0.69842,대전광역시,중구
7260,7417,10.013,0.666245,대전광역시,중구
7229,7151,6.99,0.767005,대전광역시,중구
7229,7155,7.748,0.741735,대전광역시,중구
7235,7098,5.174,0.827535,대전광역시,중구
7235,7104,5.51,0.816324,대전광역시,중구
7238,17044,4.252,0.85826,대전광역시,중구
7238,17047,4.84,0.838651,대전광역시,중구
7240,7292,14.635,0.51215,대전광역시,동구
7240,7296,18.412,0.386278,대전광역시,동구
7182,7183,9.157,0.694752,대전광역시,중구
7182,7170,9.576,0.6808,대전광역시,중구
7183,7187,9.703,0.67658,대전광역시,중구
7183,7166,10.599,0.646701,대전광역시,중구
7186,6950,5.696,0.810126,대전광역시,중구
7186,6949,5.904,0.803212,대전광역시,중구
7187,7015,4.857,0.838112,대전광역시,중구
7187,7018,7.733,0.742241,대전광역시,중구
7190,7186,8.507,0.71643,대전광역시,중구
7190,7008,9.713,0.67622,대전광역시,중구
7199,7036,10.296,0.656793,대전광역시,중구
7199,7037,11.207,0.626419,대전광역시,중구
7201,7103,8.575,0.714156,대전광역시,중구
7201,7099,10.687,0.643776,대전광역시,중구
7204,7024,4.632,0.845612,대전광역시,중구
7204,7010,4.92,0.835999,대전광역시,중구
7209,7052,9.805,0.673174,대전광역시,중구
7209,7050,10.105,0.663162,대전광역시,중구
7151,7205,15.723,0.475904,대전광역시,중구
7151,7201,15.95,0.468342,대전광역시,중구
7152,7194,10.472,0.650941,대전광역시,중구
7152,7203,11.181,0.627287,대전광역시,중구
7155,7198,15.897,0.47011,대전광역시,중구
7155,7194,16.371,0.454292,대전광역시,중구
7156,7199,10.204,0.659863,대전광역시,중구
7156,7241,10.559,0.648035,대전광역시,중구
7171,7167,7.948,0.735063,대전광역시,중구
7171,7163,8.535,0.71549,대전광역시,중구
7175,7023,6.277,0.790753,대전광역시,중구
7175,7012,7.344,0.755193,대전광역시,중구
7121,17020,9.193,0.693579,대전광역시,중구
7121,17022,12.252,0.591611,대전광역시,중구
7122,7218,10.137,0.662101,대전광역시,중구
7122,7214,10.172,0.660929,대전광역시,중구
7123,7227,8.81,0.706319,대전광역시,중구
7123,7226,9.245,0.691831,대전광역시,중구
7124,7232,9.931,0.66896,대전광역시,중구
7124,7233,11.227,0.625755,대전광역시,중구
7125,17023,10.198,0.660064,대전광역시,중구
7125,17019,10.776,0.640799,대전광역시,중구
7126,6973,8.547,0.715083,대전광역시,중구
7126,6976,10.694,0.643546,대전광역시,중구
7127,7217,8.8,0.706675,대전광역시,중구
7127,17016,9.793,0.673576,대전광역시,중구
7135,7276,5.084,0.830522,대전광역시,중구
7135,7275,7.5,0.750006,대전광역시,중구
7136,7278,3.556,0.881477,대전광역시,중구
7136,7277,6.316,0.789468,대전광역시,중구
7139,7245,5.191,0.826971,대전광역시,중구
7139,7246,5.482,0.817282,대전광역시,중구
7140,7274,4.888,0.837054,대전광역시,중구
7140,7273,5.698,0.810056,대전광역시,중구
7144,7222,9.309,0.689687,대전광역시,중구
7144,7213,9.47,0.684336,대전광역시,중구
7096,5620,11.397,0.620111,대전광역시,유성구
7096,5624,12.218,0.592738,대전광역시,유성구
7097,5390,4.735,0.842174,대전광역시,유성구
7097,5391,6.235,0.792159,대전광역시,유성구
7100,5456,9.665,0.67782,대전광역시,유성구
7100,4966,11.082,0.630586,대전광역시,유성구
7101,5423,5.938,0.802055,대전광역시,유성구
7101,5422,6.614,0.779523,대전광역시,유성구
7104,7112,17.28,0.424006,대전광역시,중구
7104,7129,17.559,0.414688,대전광역시,중구
7107,7111,16.114,0.46285,대전광역시,중구
7107,7134,16.591,0.446965,대전광역시,중구
7108,7135,6.139,0.795355,대전광역시,중구
7108,7136,8.782,0.707282,대전광역시,중구
7109,7107,16.228,0.459068,대전광역시,중구
7109,7139,17.997,0.400085,대전광역시,중구
7110,7108,4.641,0.845307,대전광역시,중구
7110,7110,6.416,0.786143,대전광역시,중구
7056,13672,13.698,0.5434,대전광역시,서구
7057,10326,16.464,0.451211,대전광역시,서구
7057,10571,25.281,0.157286,대전광역시,서구
7058,10269,8.043,0.731888,대전광역시,서구
7058,10268,9.175,0.69417,대전광역시,서구
7062,6126,10.204,0.659851,대전광역시,서구
7062,6127,10.454,0.65152,대전광역시,서구
7064,6106,10.356,0.654816,대전광역시,유성구
7064,6093,25.712,0.142926,대전광역시,유성구
7065,6119,14.722,0.509253,대전광역시,유성구
7065,6089,28.577,0.047427,대전광역시,유성구
7075,6110,23.713,0.209569,대전광역시,유성구
7075,6116,24.568,0.181073,대전광역시,유성구
7076,6112,7.679,0.744033,대전광역시,유성구
7076,6111,9.768,0.674412,대전광역시,유성구
7077,5463,10.672,0.644272,대전광역시,유성구
7077,4962,11.368,0.621061,대전광역시,유성구
7079,6045,9.383,0.687239,대전광역시,서구
7079,6054,9.663,0.677885,대전광역시,서구
7080,6070,9.317,0.689433,대전광역시,서구
7081,6129,10.619,0.646022,대전광역시,서구
7083,5625,24.461,0.184648,대전광역시,유성구
7086,6073,9.746,0.675132,대전광역시,서구
7025,13656,17.335,0.42218,대전광역시,서구
7025,13657,17.644,0.411867,대전광역시,서구
7026,13593,8.516,0.716122,대전광역시,서구
7026,13616,9.165,0.6945,대전광역시,서구
7027,13619,18.232,0.392278,대전광역시,서구
7027,13613,18.819,0.372699,대전광역시,서구
7028,13592,18.503,0.383217,대전광역시,서구
7028,13586,18.512,0.382949,대전광역시,서구
7029,13620,8.392,0.720252,대전광역시,서구
7029,13589,9.422,0.685932,대전광역시,서구
7030,13624,9.735,0.675508,대전광역시,서구
7042,13712,11.492,0.616937,대전광역시,서구
7043,13723,16.591,0.446976,대전광역시,서구
7043,13724,17.206,0.426458,대전광역시,서구
7051,13657,17.097,0.430092,대전광역시,서구
7051,13719,17.499,0.416709,대전광역시,서구
7052,13652,17.044,0.431868,대전광역시,서구
7052,13724,17.44,0.418659,대전광역시,서구
7054,13711,17.274,0.4242,대전광역시,서구
7054,13664,17.276,0.424136,대전광역시,서구
7055,13706,17.085,0.430502,대전광역시,서구
7055,13669,17.372,0.42093,대전광역시,서구
7008,13710,11.23,0.625678,대전광역시,서구
7008,13705,11.729,0.609022,대전광역시,서구
7022,13596,10.403,0.653244,대전광역시,서구
7022,13612,10.575,0.647483,대전광역시,서구
6971,12778,9.782,0.673925,대전광역시,서구
6972,12781,10.311,0.656305,대전광역시,서구
6972,12778,29.652,0.011594,대전광역시,서구
6973,10395,9.89,0.670347,대전광역시,서구
6973,10393,10.018,0.666073,대전광역시,서구
6974,10547,8.809,0.706381,대전광역시,서구
6974,10544,10.077,0.664106,대전광역시,서구
6975,10550,14.563,0.514552,대전광역시,서구
6975,10553,14.871,0.504293,대전광역시,서구
6978,10386,6.469,0.784352,대전광역시,서구
6978,10382,12.105,0.596496,대전광역시,서구
6980,10425,7.692,0.7436,대전광역시,서구
6980,10424,8.853,0.704909,대전광역시,서구
6981,10390,18.866,0.371128,대전광역시,서구
6981,10389,20.511,0.316284,대전광역시,서구
6983,13484,19.147,0.361775,대전광역시,서구
6983,13524,19.85,0.338337,대전광역시,서구
6986,12787,13.202,0.559939,대전광역시,서구
6986,12783,13.621,0.545963,대전광역시,서구
6987,13639,8.871,0.704286,대전광역시,서구
6987,13608,9.177,0.694116,대전광역시,서구
6988,13632,13.205,0.55985,대전광역시,서구
6988,13640,13.246,0.558457,대전광역시,서구
6989,13633,9.576,0.680804,대전광역시,서구
6989,13632,11.741,0.608637,대전광역시,서구
6990,13636,12.483,0.583909,대전광역시,서구
6990,12796,13.045,0.565171,대전광역시,서구
6991,13665,11.315,0.622834,대전광역시,서구
6991,13670,11.355,0.621513,대전광역시,서구
6993,13603,10.202,0.659919,대전광역시,서구
6993,13599,11.196,0.626788,대전광역시,서구
7548,13190,12.529,0.58237,대전광역시,유성구
7548,13207,15.04,0.498664,대전광역시,유성구
7549,13210,13.148,0.561738,대전광역시,유성구
7549,13224,14.624,0.512531,대전광역시,유성구
7550,13219,11.507,0.616445,대전광역시,유성구
7550,13222,13.665,0.544515,대전광역시,유성구
7551,13214,12.237,0.592091,대전광역시,유성구
7551,13217,14.866,0.504457,대전광역시,유성구
7552,13202,11.503,0.616579,대전광역시,유성구
7552,13206,12.845,0.571848,대전광역시,유성구
7553,13195,11.512,0.616261,대전광역시,유성구
7553,13192,13.11,0.56299,대전광역시,유성구
7567,13154,5.718,0.80941,대전광역시,유성구
7567,13153,6.739,0.77537,대전광역시,유성구
7571,13143,3.318,0.889415,대전광역시,유성구
7571,13144,5.689,0.810351,대전광역시,유성구
7572,13138,7.139,0.762023,대전광역시,유성구
7572,13139,9.265,0.691162,대전광역시,유성구
7573,13149,6.771,0.774295,대전광역시,유성구
