sido,sigungu,year,month,minor_injury_count,casualty_count,reported_injury_count,accident_count,fatality_count,serious_injury_count,district_id
대구광역시,달성군,2023,9,12,17,0,16,0,5,27710
대구광역시,달성군,2023,10,10,16,2,17,1,4,27710
대구광역시,달성군,2023,11,13,22,1,20,1,8,27710
대구광역시,달성군,2023,12,10,10,0,10,0,0,27710
대구광역시,달성군,2024,1,10,13,1,12,1,2,27710
대구광역시,달성군,2024,2,8,18,2,18,0,8,27710
대구광역시,달성군,2024,3,2,9,0,10,1,7,27710
대구광역시,달성군,2024,4,9,12,0,12,0,3,27710
대구광역시,달성군,2024,5,6,12,0,12,0,6,27710
대구광역시,달성군,2024,6,5,12,1,11,0,6,27710
대구광역시,달성군,2024,7,10,14,2,14,0,2,27710
대구광역시,달성군,2024,8,3,5,2,5,0,0,27710
대구광역시,달성군,2024,9,7,15,3,13,1,5,27710
대구광역시,달성군,2024,10,7,10,3,9,0,0,27710
대구광역시,달성군,2024,11,7,14,1,13,0,6,27710
대구광역시,달성군,2024,12,3,9,3,8,0,3,27710
대구광역시,동구,2022,1,14,23,1,22,0,8,27140
대구광역시,동구,2022,2,12,19,0,19,1,7,27140
대구광역시,동구,2022,3,6,18,3,17,0,9,27140
대구광역시,동구,2022,4,17,21,1,21,0,3,27140
대구광역시,동구,2022,5,16,28,2,29,1,10,27140
대구광역시,동구,2022,6,19,26,1,26,0,6,27140
대구광역시,동구,2022,7,17,26,3,26,0,6,27140
대구광역시,동구,2022,8,8,19,4,19,0,7,27140
대구광역시,동구,2022,9,15,25,2,24,0,8,27140
대구광역시,동구,2022,10,10,15,1,16,1,4,27140
대구광역시,동구,2022,11,21,34,4,34,1,9,27140
대구광역시,동구,2022,12,10,19,3,18,0,6,27140
대구광역시,동구,2023,1,14,28,3,26,0,11,27140
대구광역시,동구,2023,2,15,24,2,22,0,7,27140
대구광역시,동구,2023,3,10,20,2,21,1,8,27140
대구광역시,동구,2023,4,10,24,5,24,0,9,27140
대구광역시,동구,2023,5,9,23,2,24,2,12,27140
대구광역시,동구,2023,6,22,36,1,32,1,13,27140
대구광역시,동구,2023,7,11,19,0,18,0,8,27140
대구광역시,동구,2023,8,8,17,0,16,0,9,27140
대구광역시,동구,2023,9,13,23,2,23,1,8,27140
대구광역시,동구,2023,10,12,26,4,28,2,10,27140
대구광역시,동구,2023,11,12,18,1,19,1,5,27140
대구광역시,동구,2023,12,15,21,0,20,0,6,27140
대구광역시,동구,2024,1,13,20,0,20,0,7,27140
대구광역시,동구,2024,2,12,21,0,21,0,9,27140
대구광역시,동구,2024,3,5,13,2,12,0,6,27140
대구광역시,동구,2024,4,9,22,3,21,0,10,27140
대구광역시,동구,2024,5,16,28,2,26,0,10,27140
대구광역시,동구,2024,6,7,20,1,19,0,12,27140
대구광역시,동구,2024,7,15,27,4,27,0,8,27140
대구광역시,동구,2024,8,9,17,1,17,0,7,27140
대구광역시,동구,2024,9,10,22,6,21,0,6,27140
대구광역시,동구,2024,10,10,25,6,24,1,9,27140
대구광역시,동구,2024,11,11,23,2,24,1,10,27140
대구광역시,동구,2024,12,14,33,5,32,0,14,27140
대구광역시,북구,2022,1,8,18,0,17,0,10,27230
대구광역시,북구,2022,2,7,16,1,16,0,8,27230
대구광역시,북구,2022,3,8,21,2,21,0,11,27230
대구광역시,북구,2022,4,13,26,2,29,3,11,27230
대구광역시,북구,2022,5,10,23,2,23,0,11,27230
대구광역시,북구,2022,6,18,36,5,35,1,13,27230
대구광역시,북구,2022,7,6,17,4,17,0,7,27230
대구광역시,북구,2022,8,9,26,3,26,0,14,27230
대구광역시,북구,2022,9,11,26,6,26,1,9,27230
대구광역시,북구,2022,10,16,34,4,37,3,14,27230
대구광역시,북구,2022,11,17,27,2,28,1,8,27230
대구광역시,북구,2022,12,13,25,1,24,0,11,27230
대구광역시,북구,2023,1,13,24,3,24,0,8,27230
대구광역시,북구,2023,2,10,21,1,22,1,10,27230
대구광역시,북구,2023,3,18,28,1,28,0,9,27230
대구광역시,북구,2023,4,20,26,2,23,1,4,27230
대구광역시,북구,2023,5,8,21,4,22,1,9,27230
대구광역시,북구,2023,6,13,27,4,26,0,10,27230
대구광역시,북구,2023,7,16,40,5,40,0,19,27230
대구광역시,북구,2023,8,8,20,3,21,1,9,27230
대구광역시,북구,2023,9,21,37,0,36,0,16,27230
대구광역시,북구,2023,10,15,26,5,26,1,6,27230
대구광역시,북구,2023,11,21,27,3,28,1,3,27230
대구광역시,북구,2023,12,13,30,9,32,2,8,27230
대구광역시,북구,2024,1,8,19,2,20,1,9,27230
대구광역시,북구,2024,2,12,27,5,26,0,10,27230
대구광역시,북구,2024,3,9,27,1,29,3,17,27230
대구광역시,북구,2024,4,15,24,2,21,1,7,27230
대구광역시,북구,2024,5,17,25,1,26,1,7,27230
대구광역시,북구,2024,6,15,33,6,32,0,12,27230
대구광역시,북구,2024,7,11,21,3,21,0,7,27230
대구광역시,북구,2024,8,9,23,7,23,0,7,27230
대구광역시,북구,2024,9,13,28,3,27,0,12,27230
대구광역시,북구,2024,10,21,38,5,35,1,12,27230
대구광역시,북구,2024,11,17,30,3,31,2,10,27230
대구광역시,북구,2024,12,11,23,3,22,0,9,27230
대구광역시,서구,2022,1,8,13,0,13,0,5,27170
대구광역시,서구,2022,2,5,12,2,12,0,5,27170
대구광역시,서구,2022,3,7,13,0,13,0,6,27170
대구광역시,서구,2022,4,9,16,1,17,1,6,27170
대구광역시,서구,2022,5,11,18,2,20,2,5,27170
대구광역시,서구,2022,6,4,9,1,9,0,4,27170
대구광역시,서구,2022,7,8,12,0,12,0,4,27170
대구광역시,서구,2022,8,8,11,1,11,0,2,27170
대구광역시,서구,2022,9,15,24,0,23,0,9,27170
대구광역시,서구,2022,10,12,16,0,17,1,4,27170
대구광역시,서구,2022,11,13,18,1,18,0,4,27170
대구광역시,서구,2022,12,6,15,3,15,0,6,27170
대구광역시,서구,2023,1,15,19,0,18,0,4,27170
대구광역시,서구,2023,2,7,16,4,16,0,5,27170
대구광역시,서구,2023,3,12,20,2,20,0,6,27170
대구광역시,서구,2023,4,13,27,2,26,0,12,27170
대구광역시,서구,2023,5,11,17,3,16,0,3,27170
대구광역시,서구,2023,6,14,21,1,21,0,6,27170
대구광역시,서구,2023,7,7,13,2,14,1,4,27170
대구광역시,서구,2023,8,9,12,0,11,0,3,27170
대구광역시,서구,2023,9,1,6,2,7,1,3,27170
대구광역시,서구,2023,10,11,21,0,21,1,10,27170
대구광역시,서구,2023,11,7,15,1,16,1,7,27170
대구광역시,서구,2023,12,6,11,1,11,0,4,27170
대구광역시,서구,2024,1,9,10,0,11,1,1,27170
대구광역시,서구,2024,2,5,10,2,10,0,3,27170
대구광역시,서구,2024,3,3,8,1,8,0,4,27170
대구광역시,서구,2024,4,4,14,6,15,1,4,27170
대구광역시,서구,2024,5,9,17,2,18,1,6,27170
대구광역시,서구,2024,6,9,17,6,18,1,2,27170
대구광역시,서구,2024,7,6,14,1,13,0,7,27170
대구광역시,서구,2024,8,7,15,2,15,0,6,27170
대구광역시,서구,2024,9,7,11,1,11,0,3,27170
대구광역시,서구,2024,10,7,12,1,12,0,4,27170
대구광역시,서구,2024,11,7,20,4,20,0,9,27170
대구광역시,서구,2024,12,9,21,2,21,0,10,27170
대구광역시,수성구,2022,1,18,26,1,26,0,7,27260
대구광역시,수성구,2022,2,9,15,0,15,0,6,27260
대구광역시,수성구,2022,3,14,24,2,24,0,8,27260
대구광역시,수성구,2022,4,10,17,1,16,0,6,27260
대구광역시,수성구,2022,5,15,31,2,30,0,14,27260
대구광역시,수성구,2022,6,15,28,2,28,0,11,27260
대구광역시,수성구,2022,7,20,28,2,26,0,6,27260
대구광역시,수성구,2022,8,15,27,3,24,0,9,27260
대구광역시,수성구,2022,9,27,51,6,51,0,18,27260
대구광역시,수성구,2022,10,19,31,5,32,1,7,27260
대구광역시,수성구,2022,11,26,47,7,46,0,14,27260
대구광역시,수성구,2022,12,17,32,5,32,0,10,27260
대구광역시,수성구,2023,1,9,24,4,26,2,11,27260
대구광역시,수성구,2023,2,17,26,0,26,0,9,27260
대구광역시,수성구,2023,3,16,27,5,27,0,6,27260
대구광역시,수성구,2023,4,18,30,2,30,1,10,27260
대구광역시,수성구,2023,5,25,38,3,37,0,10,27260
대구광역시,수성구,2023,6,20,27,3,27,1,4,27260
대구광역시,수성구,2023,7,12,22,1,23,1,9,27260
대구광역시,수성구,2023,8,13,24,0,24,0,11,27260
대구광역시,수성구,2023,9,25,34,4,32,0,5,27260
대구광역시,수성구,2023,10,12,24,1,24,0,11,27260
대구광역시,수성구,2023,11,18,28,1,30,2,9,27260
대구광역시,수성구,2023,12,17,31,6,30,1,8,27260
대구광역시,수성구,2024,1,14,30,2,29,0,14,27260
대구광역시,수성구,2024,2,17,25,1,25,1,7,27260
대구광역시,수성구,2024,3,12,16,0,15,0,4,27260
대구광역시,수성구,2024,4,13,23,3,23,0,7,27260
대구광역시,수성구,2024,5,11,17,1,17,0,5,27260
대구광역시,수성구,2024,6,9,19,2,19,0,8,27260
대구광역시,수성구,2024,7,16,28,5,27,0,7,27260
대구광역시,수성구,2024,8,14,20,0,20,0,6,27260
대구광역시,수성구,2024,9,13,32,2,32,0,17,27260
대구광역시,수성구,2024,10,20,34,3,34,0,11,27260
대구광역시,수성구,2024,11,19,33,4,35,2,10,27260
대구광역시,수성구,2024,12,16,24,1,24,0,7,27260
대구광역시,중구,2022,1,9,18,2,18,0,7,27110
대구광역시,중구,2022,2,10,15,1,15,0,4,27110
대구광역시,중구,2022,3,10,20,6,19,0,4,27110
대구광역시,중구,2022,4,23,36,9,33,0,4,27110
대구광역시,중구,2022,5,19,27,1,26,1,7,27110
대구광역시,중구,2022,6,10,15,3,12,0,2,27110
대구광역시,중구,2022,7,13,19,3,19,0,3,27110
대구광역시,중구,2022,8,8,16,3,16,0,5,27110
대구광역시,중구,2022,9,10,15,2,14,0,3,27110
대구광역시,중구,2022,10,9,20,3,19,0,8,27110
대구광역시,중구,2022,11,15,21,1,20,0,5,27110
대구광역시,중구,2022,12,10,17,1,17,0,6,27110
대구광역시,중구,2023,1,13,21,3,17,1,5,27110
대구광역시,중구,2023,2,5,17,5,17,0,7,27110
대구광역시,중구,2023,3,11,18,3,17,0,4,27110
대구광역시,중구,2023,4,11,18,2,18,1,5,27110
대구광역시,중구,2023,5,12,16,2,14,0,2,27110
대구광역시,중구,2023,6,15,19,0,19,0,4,27110
대구광역시,중구,2023,7,8,16,4,16,0,4,27110
대구광역시,중구,2023,8,6,11,2,11,0,3,27110
대구광역시,중구,2023,9,10,14,2,14,0,2,27110
대구광역시,중구,2023,10,14,21,2,20,0,5,27110
대구광역시,중구,2023,11,5,11,2,11,0,4,27110
대구광역시,중구,2023,12,10,13,2,13,0,1,27110
대구광역시,중구,2024,1,12,23,1,24,1,10,27110
대구광역시,중구,2024,2,3,8,0,8,0,5,27110
대구광역시,중구,2024,3,12,17,3,17,0,2,27110
대구광역시,중구,2024,4,6,15,2,14,0,7,27110
대구광역시,중구,2024,5,10,15,3,15,0,2,27110
대구광역시,중구,2024,6,6,19,7,20,1,6,27110
대구광역시,중구,2024,7,7,13,3,13,0,3,27110
대구광역시,중구,2024,8,7,8,1,8,0,0,27110
대구광역시,중구,2024,9,8,13,2,13,0,3,27110
대구광역시,중구,2024,10,8,13,2,13,0,3,27110
대구광역시,중구,2024,11,9,17,3,17,0,5,27110
대구광역시,중구,2024,12,9,18,4,18,0,5,27110
대전광역시,대덕구,2022,1,6,11,1,11,0,4,30230
대전광역시,대덕구,2022,2,4,8,1,8,0,3,30230
대전광역시,대덕구,2022,3,7,13,1,13,0,5,30230
대전광역시,대덕구,2022,4,3,7,1,7,0,3,30230
대전광역시,대덕구,2022,5,10,12,0,13,1,2,30230
대전광역시,대덕구,2022,6,7,13,0,13,0,6,30230
대전광역시,대덕구,2022,7,5,7,0,7,0,2,30230
대전광역시,대덕구,2022,8,8,10,0,10,0,2,30230
대전광역시,대덕구,2022,9,8,20,1,20,0,11,30230
대전광역시,대덕구,2022,10,10,15,0,14,0,5,30230
대전광역시,대덕구,2022,11,15,22,1,21,0,6,30230
대전광역시,대덕구,2022,12,5,14,2,14,0,7,30230
대전광역시,대덕구,2023,1,10,16,0,16,0,6,30230
대전광역시,대덕구,2023,2,4,6,0,6,0,2,30230
대전광역시,대덕구,2023,3,8,13,0,14,1,5,30230
대전광역시,대덕구,2023,4,9,18,1,16,1,8,30230
대전광역시,대덕구,2023,5,7,12,0,11,0,5,30230
대전광역시,대덕구,2023,6,10,16,2,16,0,4,30230
대전광역시,대덕구,2023,7,4,8,1,8,0,3,30230
대전광역시,대덕구,2023,8,5,12,5,10,0,2,30230
대전광역시,대덕구,2023,9,9,13,1,14,3,3,30230
대전광역시,대덕구,2023,10,7,14,2,14,0,5,30230
대전광역시,대덕구,2023,11,10,12,0,12,0,2,30230
대전광역시,대덕구,2023,12,8,13,0,13,1,5,30230
대전광역시,대덕구,2024,1,8,17,0,17,1,9,30230
대전광역시,대덕구,2024,2,7,11,0,11,0,4,30230
대전광역시,대덕구,2024,3,5,11,0,11,0,6,30230
대전광역시,대덕구,2024,4,5,7,0,7,0,2,30230
대전광역시,대덕구,2024,5,11,16,0,19,3,5,30230
대전광역시,대덕구,2024,6,11,13,0,13,0,2,30230
대전광역시,대덕구,2024,7,9,14,0,14,1,5,30230
대전광역시,대덕구,2024,8,7,13,2,13,0,4,30230
대전광역시,대덕구,2024,9,5,10,2,8,0,3,30230
대전광역시,대덕구,2024,10,8,14,0,15,1,6,30230
대전광역시,대덕구,2024,11,9,19,1,17,0,9,30230
대전광역시,대덕구,2024,12,2,8,0,9,1,6,30230
대전광역시,동구,2022,1,12,20,0,20,0,8,30110
대전광역시,동구,2022,2,16,21,0,20,0,5,30110
대전광역시,동구,2022,3,12,21,0,20,0,9,30110
대전광역시,동구,2022,4,12,17,0,16,0,5,30110
대전광역시,동구,2022,5,6,9,0,10,1,3,30110
대전광역시,동구,2022,6,9,14,0,14,0,5,30110
대전광역시,동구,2022,7,9,11,0,11,0,2,30110
대전광역시,동구,2022,8,4,13,0,13,0,9,30110
대전광역시,동구,2022,9,7,14,1,16,2,6,30110
대전광역시,동구,2022,10,16,24,0,24,2,8,30110
대전광역시,동구,2022,11,7,15,2,16,1,6,30110
대전광역시,동구,2022,12,12,22,1,20,0,9,30110
대전광역시,동구,2023,1,10,21,3,20,0,8,30110
대전광역시,동구,2023,2,6,14,0,14,0,8,30110
대전광역시,동구,2023,3,10,13,0,13,0,3,30110
대전광역시,동구,2023,4,10,16,0,17,1,6,30110
대전광역시,동구,2023,5,11,21,0,20,0,10,30110
대전광역시,동구,2023,6,20,24,0,22,0,4,30110
대전광역시,동구,2023,7,10,18,0,18,1,8,30110
대전광역시,동구,2023,8,9,14,0,15,1,5,30110
대전광역시,동구,2023,9,17,23,0,22,1,6,30110
대전광역시,동구,2023,10,16,27,0,27,2,11,30110
대전광역시,동구,2023,11,12,21,0,20,0,9,30110
대전광역시,동구,2023,12,10,19,0,18,0,9,30110
대전광역시,동구,2024,1,8,15,0,15,0,7,30110
대전광역시,동구,2024,2,6,14,1,14,0,7,30110
대전광역시,동구,2024,3,17,24,0,24,0,7,30110
대전광역시,동구,2024,4,10,16,0,17,2,6,30110
대전광역시,동구,2024,5,7,14,0,13,0,7,30110
대전광역시,동구,2024,6,13,19,0,19,0,6,30110
대전광역시,동구,2024,7,14,22,0,20,0,8,30110
대전광역시,동구,2024,8,12,19,1,19,0,6,30110
대전광역시,동구,2024,9,17,26,0,22,0,9,30110
대전광역시,동구,2024,10,8,14,0,14,0,6,30110
대전광역시,동구,2024,11,9,18,5,18,0,4,30110
대전광역시,동구,2024,12,9,18,1,17,0,8,30110
대전광역시,서구,2022,1,35,48,0,47,0,13,30170
대전광역시,서구,2022,2,11,21,0,20,0,10,30170
대전광역시,서구,2022,3,25,32,0,31,0,7,30170
대전광역시,서구,2022,4,20,33,0,35,2,13,30170
대전광역시,서구,2022,5,28,37,1,34,0,8,30170
대전광역시,서구,2022,6,24,41,3,40,0,14,30170
대전광역시,서구,2022,7,24,38,0,37,0,14,30170
대전광역시,서구,2022,8,27,39,1,36,0,11,30170
대전광역시,서구,2022,9,25,42,0,40,0,17,30170
대전광역시,서구,2022,10,43,56,1,54,0,12,30170
대전광역시,서구,2022,11,36,48,2,47,1,10,30170
대전광역시,서구,2022,12,27,46,4,47,1,15,30170
대전광역시,서구,2023,1,46,57,0,58,1,11,30170
대전광역시,서구,2023,2,28,41,0,40,0,13,30170
대전광역시,서구,2023,3,31,46,2,42,0,13,30170
대전광역시,서구,2023,4,30,47,2,46,2,15,30170
대전광역시,서구,2023,5,34,46,0,47,1,12,30170
대전광역시,서구,2023,6,25,42,0,44,3,17,30170
대전광역시,서구,2023,7,27,47,4,45,0,16,30170
대전광역시,서구,2023,8,26,42,2,42,1,14,30170
대전광역시,서구,2023,9,31,37,1,37,0,5,30170
대전광역시,서구,2023,10,33,42,2,41,0,7,30170
대전광역시,서구,2023,11,37,56,3,55,1,16,30170
대전광역시,서구,2023,12,37,51,0,46,0,14,30170
대전광역시,서구,2024,1,30,48,1,47,1,17,30170
대전광역시,서구,2024,2,22,31,3,30,0,6,30170
대전광역시,서구,2024,3,35,45,0,40,0,10,30170
대전광역시,서구,2024,4,26,32,0,31,0,6,30170
대전광역시,서구,2024,5,33,46,1,43,0,12,30170
대전광역시,서구,2024,6,27,38,0,35,0,11,30170
대전광역시,서구,2024,7,25,35,1,33,0,9,30170
대전광역시,서구,2024,8,18,34,1,34,0,15,30170
대전광역시,서구,2024,9,35,47,2,43,0,10,30170
대전광역시,서구,2024,10,20,31,4,30,0,7,30170
대전광역시,서구,2024,11,31,34,0,33,2,3,30170
대전광역시,서구,2024,12,22,33,0,30,0,11,30170
대전광역시,유성구,2022,1,11,18,0,18,0,7,30200
대전광역시,유성구,2022,2,3,11,0,12,1,8,30200
대전광역시,유성구,2022,3,17,23,0,19,0,6,30200
대전광역시,유성구,2022,4,17,21,1,21,0,3,30200
대전광역시,유성구,2022,5,12,21,1,21,0,8,30200
대전광역시,유성구,2022,6,18,21,0,21,0,3,30200
대전광역시,유성구,2022,7,12,16,0,16,0,4,30200
대전광역시,유성구,2022,8,11,18,1,18,1,6,30200
대전광역시,유성구,2022,9,7,13,2,14,1,4,30200
대전광역시,유성구,2022,10,17,23,2,22,1,4,30200
대전광역시,유성구,2022,11,7,12,2,12,0,3,30200
대전광역시,유성구,2022,12,9,9,0,9,0,0,30200
대전광역시,유성구,2023,1,9,15,0,13,1,6,30200
대전광역시,유성구,2023,2,9,11,0,11,0,2,30200
대전광역시,유성구,2023,3,10,14,0,14,0,4,30200
대전광역시,유성구,2023,4,12,17,1,16,0,4,30200
대전광역시,유성구,2023,5,18,23,0,21,0,5,30200
대전광역시,유성구,2023,6,8,18,1,18,0,9,30200
대전광역시,유성구,2023,7,13,23,1,22,0,9,30200
대전광역시,유성구,2023,8,11,17,2,17,0,4,30200
대전광역시,유성구,2023,9,15,22,2,22,1,5,30200
대전광역시,유성구,2023,10,13,19,1,19,0,5,30200
대전광역시,유성구,2023,11,12,19,2,19,0,5,30200
대전광역시,유성구,2023,12,15,22,0,21,0,7,30200
대전광역시,유성구,2024,1,10,17,0,14,0,7,30200
대전광역시,유성구,2024,2,11,16,0,16,0,5,30200
대전광역시,유성구,2024,3,19,23,0,22,1,4,30200
대전광역시,유성구,2024,4,14,22,0,22,0,8,30200
대전광역시,유성구,2024,5,21,27,2,25,0,4,30200
대전광역시,유성구,2024,6,12,14,0,15,1,2,30200
대전광역시,유성구,2024,7,11,22,0,21,0,11,30200
대전광역시,유성구,2024,8,10,17,1,17,1,6,30200
대전광역시,유성구,2024,9,8,16,1,17,1,7,30200
대전광역시,유성구,2024,10,9,21,2,21,0,10,30200
대전광역시,유성구,2024,11,10,15,1,16,1,4,30200
대전광역시,유성구,2024,12,5,13,0,12,0,8,30200
대전광역시,중구,2022,1,13,21,0,20,0,8,30140
대전광역시,중구,2022,2,8,13,0,13,0,5,30140
대전광역시,중구,2022,3,9,14,0,15,1,5,30140
대전광역시,중구,2022,4,5,18,1,19,1,12,30140
대전광역시,중구,2022,5,19,25,0,22,0,6,30140
대전광역시,중구,2022,6,13,18,0,18,0,5,30140
대전광역시,중구,2022,7,14,18,0,17,0,4,30140
대전광역시,중구,2022,8,10,16,0,15,0,6,30140
대전광역시,중구,2022,9,13,21,0,20,0,8,30140
대전광역시,중구,2022,10,18,20,0,20,0,2,30140
대전광역시,중구,2022,11,21,28,0,26,0,7,30140
대전광역시,중구,2022,12,21,27,0,28,1,6,30140
대전광역시,중구,2023,1,14,21,0,18,0,7,30140
대전광역시,중구,2023,2,5,13,0,13,0,8,30140
대전광역시,중구,2023,3,8,12,0,12,0,4,30140
대전광역시,중구,2023,4,9,19,0,19,0,10,30140
대전광역시,중구,2023,5,18,22,0,21,0,4,30140
대전광역시,중구,2023,6,14,18,0,18,0,4,30140
대전광역시,중구,2023,7,8,11,0,11,0,3,30140
대전광역시,중구,2023,8,8,12,0,12,0,4,30140
대전광역시,중구,2023,9,12,18,0,19,1,6,30140
대전광역시,중구,2023,10,12,20,0,20,0,8,30140
대전광역시,중구,2023,11,12,23,0,23,1,11,30140
대전광역시,중구,2023,12,11,18,0,17,1,7,30140
대전광역시,중구,2024,1,17,20,0,19,0,3,30140
대전광역시,중구,2024,2,13,16,0,16,0,3,30140
대전광역시,중구,2024,3,10,11,0,11,0,1,30140
대전광역시,중구,2024,4,12,20,0,19,0,8,30140
대전광역시,중구,2024,5,13,17,0,18,1,4,30140
대전광역시,중구,2024,6,10,14,0,14,0,4,30140
대전광역시,중구,2024,7,8,16,0,16,0,8,30140
대전광역시,중구,2024,8,7,12,0,12,0,5,30140
대전광역시,중구,2024,9,13,17,0,18,1,4,30140
대전광역시,중구,2024,10,10,16,0,15,0,6,30140
대전광역시,중구,2024,11,17,26,0,27,1,9,30140
대전광역시,중구,2024,12,20,25,1,22,0,4,30140
부산광역시,강서구,2022,1,4,8,1,7,0,3,26440
부산광역시,강서구,2022,2,1,1,0,1,0,0,26440
부산광역시,강서구,2022,3,2,4,0,4,0,2,26440
부산광역시,강서구,2022,4,2,5,0,6,1,3,26440
부산광역시,강서구,2022,5,2,3,0,3,0,1,26440
부산광역시,강서구,2022,6,5,7,0,8,1,2,26440
부산광역시,강서구,2022,7,2,5,0,5,0,3,26440
부산광역시,강서구,2022,8,3,6,0,6,0,3,26440
부산광역시,강서구,2022,9,1,3,0,3,0,2,26440
부산광역시,강서구,2022,10,5,8,0,9,1,3,26440
부산광역시,강서구,2022,11,0,1,0,1,0,1,26440
부산광역시,강서구,2022,12,3,7,0,7,0,4,26440
부산광역시,강서구,2023,1,4,7,0,6,0,3,26440
부산광역시,강서구,2023,2,3,4,0,4,0,1,26440
부산광역시,강서구,2023,3,1,1,0,1,0,0,26440
부산광역시,강서구,2023,4,3,4,0,4,0,1,26440
부산광역시,강서구,2023,5,1,1,0,1,0,0,26440
부산광역시,강서구,2023,6,4,5,0,5,0,1,26440
부산광역시,강서구,2023,7,4,4,0,4,0,0,26440
부산광역시,강서구,2023,8,1,3,1,3,0,1,26440
부산광역시,강서구,2023,9,4,7,0,7,0,3,26440
부산광역시,강서구,2023,10,5,10,3,9,0,2,26440
부산광역시,강서구,2023,11,5,9,0,9,0,4,26440
부산광역시,강서구,2023,12,5,10,1,9,0,4,26440
부산광역시,강서구,2024,1,5,7,0,7,0,2,26440
부산광역시,강서구,2024,2,0,0,0,0,0,0,26440
부산광역시,강서구,2024,3,4,6,0,6,0,2,26440
부산광역시,강서구,2024,4,5,10,0,9,0,5,26440
부산광역시,강서구,2024,5,0,1,0,3,2,1,26440
부산광역시,강서구,2024,6,1,3,1,3,0,1,26440
부산광역시,강서구,2024,7,4,7,0,7,0,3,26440
부산광역시,강서구,2024,8,0,1,0,1,0,1,26440
부산광역시,강서구,2024,9,1,2,1,2,0,0,26440
부산광역시,강서구,2024,10,0,3,0,3,0,3,26440
부산광역시,강서구,2024,11,4,9,1,9,1,4,26440
부산광역시,강서구,2024,12,0,2,1,2,0,1,26440
부산광역시,금정구,2022,1,11,20,1,19,0,8,26410
부산광역시,금정구,2022,2,10,16,1,16,0,5,26410
부산광역시,금정구,2022,3,5,13,1,12,0,7,26410
부산광역시,금정구,2022,4,16,26,2,26,1,8,26410
부산광역시,금정구,2022,5,13,21,2,21,0,6,26410
부산광역시,금정구,2022,6,11,23,0,24,1,12,26410
부산광역시,금정구,2022,7,14,23,0,20,0,9,26410
부산광역시,금정구,2022,8,15,20,2,21,1,3,26410
부산광역시,금정구,2022,9,11,25,1,25,0,13,26410
부산광역시,금정구,2022,10,15,17,0,18,1,2,26410
부산광역시,금정구,2022,11,16,25,0,24,0,9,26410
부산광역시,금정구,2022,12,14,24,1,23,0,9,26410
부산광역시,금정구,2023,1,7,15,2,16,1,6,26410
부산광역시,금정구,2023,2,10,16,1,16,0,5,26410
부산광역시,금정구,2023,3,17,23,0,23,0,6,26410
부산광역시,금정구,2023,4,15,29,2,27,0,12,26410
부산광역시,금정구,2023,5,9,16,1,16,0,6,26410
부산광역시,금정구,2023,6,10,17,1,15,0,6,26410
부산광역시,금정구,2023,7,9,21,2,18,0,10,26410
부산광역시,금정구,2023,8,5,14,2,14,0,7,26410
부산광역시,금정구,2023,9,13,21,2,22,1,6,26410
부산광역시,금정구,2023,10,9,20,1,20,0,10,26410
부산광역시,금정구,2023,11,8,15,1,15,0,6,26410
부산광역시,금정구,2023,12,11,19,0,19,0,8,26410
부산광역시,금정구,2024,1,7,13,3,13,0,3,26410
부산광역시,금정구,2024,2,10,15,1,15,0,4,26410
부산광역시,금정구,2024,3,12,26,1,25,0,13,26410
부산광역시,금정구,2024,4,10,13,1,13,0,2,26410
부산광역시,금정구,2024,5,11,20,1,19,0,8,26410
부산광역시,금정구,2024,6,8,18,0,19,1,10,26410
부산광역시,금정구,2024,7,10,20,4,20,0,6,26410
부산광역시,금정구,2024,8,4,15,0,15,0,11,26410
부산광역시,금정구,2024,9,14,26,4,25,0,8,26410
부산광역시,금정구,2024,10,12,39,2,37,1,25,26410
부산광역시,금정구,2024,11,8,22,3,22,0,11,26410
부산광역시,금정구,2024,12,11,23,1,23,0,11,26410
부산광역시,기장군,2022,1,4,5,1,5,0,0,26710
부산광역시,기장군,2022,2,4,8,0,8,0,4,26710
부산광역시,기장군,2022,3,2,6,0,6,0,4,26710
부산광역시,기장군,2022,4,6,6,0,6,0,0,26710
부산광역시,기장군,2022,5,8,15,0,14,0,7,26710
부산광역시,기장군,2022,6,1,5,1,5,0,3,26710
부산광역시,기장군,2022,7,5,10,0,10,1,5,26710
부산광역시,기장군,2022,8,6,9,0,8,0,3,26710
부산광역시,기장군,2022,9,6,12,1,13,1,5,26710
부산광역시,기장군,2022,10,4,7,0,7,1,3,26710
부산광역시,기장군,2022,11,6,11,0,10,0,5,26710
부산광역시,기장군,2022,12,0,3,0,4,1,3,26710
부산광역시,기장군,2023,1,5,7,1,6,0,1,26710
부산광역시,기장군,2023,2,1,6,0,6,0,5,26710
부산광역시,기장군,2023,3,5,8,2,7,0,1,26710
부산광역시,기장군,2023,4,5,10,0,10,0,5,26710
부산광역시,기장군,2023,5,3,7,0,6,0,4,26710
부산광역시,기장군,2023,6,9,13,0,14,1,4,26710
부산광역시,기장군,2023,7,4,7,0,6,0,3,26710
부산광역시,기장군,2023,8,4,6,0,6,0,2,26710
부산광역시,기장군,2023,9,6,7,0,7,0,1,26710
부산광역시,기장군,2023,10,8,14,0,13,1,6,26710
부산광역시,기장군,2023,11,6,9,1,9,0,2,26710
