distance_m,confidence,sido,sigungu,cw_uid,sg_uid
28.194,0.060211,경기도,남양주시,CW_003588,SG_000515
28.194,0.060211,경기도,남양주시,CW_003588,SG_000516
28.194,0.060211,경기도,남양주시,CW_003588,SG_000517
28.194,0.060211,경기도,남양주시,CW_003588,SG_000518
28.194,0.060211,경기도,남양주시,CW_003588,SG_000519
28.194,0.060211,경기도,남양주시,CW_003588,SG_000520
28.194,0.060211,경기도,남양주시,CW_003588,SG_000521
28.194,0.060211,경기도,남양주시,CW_003588,SG_003465
28.194,0.060211,경기도,남양주시,CW_007568,SG_000514
28.194,0.060211,경기도,남양주시,CW_007568,SG_000515
28.194,0.060211,경기도,남양주시,CW_007568,SG_000516
28.194,0.060211,경기도,남양주시,CW_007568,SG_000517
28.194,0.060211,경기도,남양주시,CW_007568,SG_000518
28.194,0.060211,경기도,남양주시,CW_007568,SG_000519
28.194,0.060211,경기도,남양주시,CW_007568,SG_000520
28.194,0.060211,경기도,남양주시,CW_007568,SG_000521
28.194,0.060211,경기도,남양주시,CW_007568,SG_003465
28.194,0.060211,경기도,남양주시,CW_010540,SG_000514
28.194,0.060211,경기도,남양주시,CW_010540,SG_000515
28.194,0.060211,경기도,남양주시,CW_010540,SG_000516
28.194,0.060211,경기도,남양주시,CW_010540,SG_000517
28.194,0.060211,경기도,남양주시,CW_010540,SG_000518
28.194,0.060211,경기도,남양주시,CW_010540,SG_000519
28.194,0.060211,경기도,남양주시,CW_010540,SG_000520
28.194,0.060211,경기도,남양주시,CW_010540,SG_000521
28.194,0.060211,경기도,남양주시,CW_010540,SG_003465
28.194,0.060211,경기도,남양주시,CW_015519,SG_000514
28.194,0.060211,경기도,남양주시,CW_015519,SG_000515
28.194,0.060211,경기도,남양주시,CW_015519,SG_000516
28.194,0.060211,경기도,남양주시,CW_015519,SG_000517
28.194,0.060211,경기도,남양주시,CW_015519,SG_000518
28.194,0.060211,경기도,남양주시,CW_015519,SG_000519
28.194,0.060211,경기도,남양주시,CW_015519,SG_000520
28.194,0.060211,경기도,남양주시,CW_015519,SG_000521
28.194,0.060211,경기도,남양주시,CW_015519,SG_003465
28.194,0.060211,경기도,남양주시,CW_016812,SG_000514
28.194,0.060211,경기도,남양주시,CW_016812,SG_000515
28.194,0.060211,경기도,남양주시,CW_016812,SG_000516
28.194,0.060211,경기도,남양주시,CW_016812,SG_000517
28.194,0.060211,경기도,남양주시,CW_016812,SG_000518
28.194,0.060211,경기도,남양주시,CW_016812,SG_000519
28.194,0.060211,경기도,남양주시,CW_016812,SG_000520
28.194,0.060211,경기도,남양주시,CW_016812,SG_000521
28.194,0.060211,경기도,남양주시,CW_016812,SG_003465
28.194,0.060211,경기도,남양주시,CW_027292,SG_000514
28.194,0.060211,경기도,남양주시,CW_027292,SG_000515
28.194,0.060211,경기도,남양주시,CW_027292,SG_000516
28.194,0.060211,경기도,남양주시,CW_027292,SG_000517
28.194,0.060211,경기도,남양주시,CW_027292,SG_000518
28.194,0.060211,경기도,남양주시,CW_027292,SG_000519
28.194,0.060211,경기도,남양주시,CW_027292,SG_000520
28.194,0.060211,경기도,남양주시,CW_027292,SG_000521
28.194,0.060211,경기도,남양주시,CW_027292,SG_003465
28.194,0.060211,경기도,남양주시,CW_030022,SG_000514
28.194,0.060211,경기도,남양주시,CW_030022,SG_000515
28.194,0.060211,경기도,남양주시,CW_030022,SG_000516
28.194,0.060211,경기도,남양주시,CW_030022,SG_000517
28.194,0.060211,경기도,남양주시,CW_030022,SG_000518
28.194,0.060211,경기도,남양주시,CW_030022,SG_000519
28.194,0.060211,경기도,남양주시,CW_030022,SG_000520
28.194,0.060211,경기도,남양주시,CW_030022,SG_000521
28.194,0.060211,경기도,남양주시,CW_030022,SG_003465
28.194,0.060211,경기도,남양주시,CW_049054,SG_000514
28.194,0.060211,경기도,남양주시,CW_049054,SG_000515
28.194,0.060211,경기도,남양주시,CW_049054,SG_000516
28.194,0.060211,경기도,남양주시,CW_049054,SG_000517
28.194,0.060211,경기도,남양주시,CW_049054,SG_000518
28.194,0.060211,경기도,남양주시,CW_049054,SG_000519
28.194,0.060211,경기도,남양주시,CW_049054,SG_000520
28.194,0.060211,경기도,남양주시,CW_049054,SG_000521
28.194,0.060211,경기도,남양주시,CW_049054,SG_003465
23.818,0.206052,경기도,남양주시,CW_002907,SG_000632
23.818,0.206052,경기도,남양주시,CW_002907,SG_003485
23.818,0.206052,경기도,남양주시,CW_002907,SG_004798
23.818,0.206052,경기도,남양주시,CW_002907,SG_004799
23.818,0.206052,경기도,남양주시,CW_002907,SG_005556
23.818,0.206052,경기도,남양주시,CW_003712,SG_000632
23.818,0.206052,경기도,남양주시,CW_003712,SG_003485
23.818,0.206052,경기도,남양주시,CW_003712,SG_004798
23.818,0.206052,경기도,남양주시,CW_003712,SG_004799
23.818,0.206052,경기도,남양주시,CW_003712,SG_005556
23.818,0.206052,경기도,남양주시,CW_006613,SG_000632
23.818,0.206052,경기도,남양주시,CW_006613,SG_003485
23.818,0.206052,경기도,남양주시,CW_006613,SG_004798
23.818,0.206052,경기도,남양주시,CW_006613,SG_004799
23.818,0.206052,경기도,남양주시,CW_006613,SG_005556
23.818,0.206052,경기도,남양주시,CW_007579,SG_000632
23.818,0.206052,경기도,남양주시,CW_007579,SG_003485
23.818,0.206052,경기도,남양주시,CW_007579,SG_004798
23.818,0.206052,경기도,남양주시,CW_007579,SG_004799
23.818,0.206052,경기도,남양주시,CW_007579,SG_005556
23.818,0.206052,경기도,남양주시,CW_015048,SG_000632
23.818,0.206052,경기도,남양주시,CW_015048,SG_003485
23.818,0.206052,경기도,남양주시,CW_015048,SG_004798
23.818,0.206052,경기도,남양주시,CW_015048,SG_004799
23.818,0.206052,경기도,남양주시,CW_015048,SG_005556
23.818,0.206052,경기도,남양주시,CW_015531,SG_000632
23.818,0.206052,경기도,남양주시,CW_015531,SG_003485
23.818,0.206052,경기도,남양주시,CW_015531,SG_004798
23.818,0.206052,경기도,남양주시,CW_015531,SG_004799
23.818,0.206052,경기도,남양주시,CW_015531,SG_005556
23.818,0.206052,경기도,남양주시,CW_015649,SG_000632
23.818,0.206052,경기도,남양주시,CW_015649,SG_003485
23.818,0.206052,경기도,남양주시,CW_015649,SG_004798
23.818,0.206052,경기도,남양주시,CW_015649,SG_004799
23.818,0.206052,경기도,남양주시,CW_015649,SG_005556
23.818,0.206052,경기도,남양주시,CW_017069,SG_000632
23.818,0.206052,경기도,남양주시,CW_017069,SG_003485
23.818,0.206052,경기도,남양주시,CW_017069,SG_004798
23.818,0.206052,경기도,남양주시,CW_017069,SG_004799
23.818,0.206052,경기도,남양주시,CW_017069,SG_005556
23.818,0.206052,경기도,남양주시,CW_030040,SG_000632
23.818,0.206052,경기도,남양주시,CW_030040,SG_003485
23.818,0.206052,경기도,남양주시,CW_030040,SG_004798
23.818,0.206052,경기도,남양주시,CW_030040,SG_004799
23.818,0.206052,경기도,남양주시,CW_030040,SG_005556
23.818,0.206052,경기도,남양주시,CW_036548,SG_000632
23.818,0.206052,경기도,남양주시,CW_036548,SG_003485
23.818,0.206052,경기도,남양주시,CW_036548,SG_004798
23.818,0.206052,경기도,남양주시,CW_036548,SG_004799
23.818,0.206052,경기도,남양주시,CW_036548,SG_005556
27.414,0.086191,경기도,남양주시,CW_002907,SG_000623
27.414,0.086191,경기도,남양주시,CW_002907,SG_003484
27.414,0.086191,경기도,남양주시,CW_002907,SG_004794
27.414,0.086191,경기도,남양주시,CW_002907,SG_005101
27.414,0.086191,경기도,남양주시,CW_002907,SG_005552
27.414,0.086191,경기도,남양주시,CW_002907,SG_015182
27.414,0.086191,경기도,남양주시,CW_003712,SG_000623
27.414,0.086191,경기도,남양주시,CW_003712,SG_003484
27.414,0.086191,경기도,남양주시,CW_003712,SG_004794
27.414,0.086191,경기도,남양주시,CW_003712,SG_005101
27.414,0.086191,경기도,남양주시,CW_003712,SG_005552
27.414,0.086191,경기도,남양주시,CW_003712,SG_015182
27.414,0.086191,경기도,남양주시,CW_006613,SG_000623
27.414,0.086191,경기도,남양주시,CW_006613,SG_003484
27.414,0.086191,경기도,남양주시,CW_006613,SG_004794
27.414,0.086191,경기도,남양주시,CW_006613,SG_005101
27.414,0.086191,경기도,남양주시,CW_006613,SG_005552
27.414,0.086191,경기도,남양주시,CW_006613,SG_015182
27.414,0.086191,경기도,남양주시,CW_007579,SG_000623
27.414,0.086191,경기도,남양주시,CW_007579,SG_003484
27.414,0.086191,경기도,남양주시,CW_007579,SG_004794
27.414,0.086191,경기도,남양주시,CW_007579,SG_005101
27.414,0.086191,경기도,남양주시,CW_007579,SG_005552
27.414,0.086191,경기도,남양주시,CW_007579,SG_015182
27.414,0.086191,경기도,남양주시,CW_015048,SG_000623
27.414,0.086191,경기도,남양주시,CW_015048,SG_003484
27.414,0.086191,경기도,남양주시,CW_015048,SG_004794
27.414,0.086191,경기도,남양주시,CW_015048,SG_005101
27.414,0.086191,경기도,남양주시,CW_015048,SG_005552
27.414,0.086191,경기도,남양주시,CW_015048,SG_015182
27.414,0.086191,경기도,남양주시,CW_015531,SG_000623
27.414,0.086191,경기도,남양주시,CW_015531,SG_003484
27.414,0.086191,경기도,남양주시,CW_015531,SG_004794
27.414,0.086191,경기도,남양주시,CW_015531,SG_005101
27.414,0.086191,경기도,남양주시,CW_015531,SG_005552
27.414,0.086191,경기도,남양주시,CW_015531,SG_015182
27.414,0.086191,경기도,남양주시,CW_015649,SG_000623
27.414,0.086191,경기도,남양주시,CW_015649,SG_003484
27.414,0.086191,경기도,남양주시,CW_015649,SG_004794
27.414,0.086191,경기도,남양주시,CW_015649,SG_005101
27.414,0.086191,경기도,남양주시,CW_015649,SG_005552
27.414,0.086191,경기도,남양주시,CW_015649,SG_015182
27.414,0.086191,경기도,남양주시,CW_017069,SG_000623
27.414,0.086191,경기도,남양주시,CW_017069,SG_003484
27.414,0.086191,경기도,남양주시,CW_017069,SG_004794
27.414,0.086191,경기도,남양주시,CW_017069,SG_005101
27.414,0.086191,경기도,남양주시,CW_017069,SG_005552
27.414,0.086191,경기도,남양주시,CW_017069,SG_015182
27.414,0.086191,경기도,남양주시,CW_030040,SG_000623
27.414,0.086191,경기도,남양주시,CW_030040,SG_003484
27.414,0.086191,경기도,남양주시,CW_030040,SG_004794
27.414,0.086191,경기도,남양주시,CW_030040,SG_005101
27.414,0.086191,경기도,남양주시,CW_030040,SG_005552
27.414,0.086191,경기도,남양주시,CW_030040,SG_015182
27.414,0.086191,경기도,남양주시,CW_036548,SG_000623
27.414,0.086191,경기도,남양주시,CW_036548,SG_003484
27.414,0.086191,경기도,남양주시,CW_036548,SG_004794
27.414,0.086191,경기도,남양주시,CW_036548,SG_005101
27.414,0.086191,경기도,남양주시,CW_036548,SG_005552
27.414,0.086191,경기도,남양주시,CW_036548,SG_015182
13.464,0.551199,경기도,남양주시,CW_002918,SG_000623
13.464,0.551199,경기도,남양주시,CW_002918,SG_003484
13.464,0.551199,경기도,남양주시,CW_002918,SG_004794
13.464,0.551199,경기도,남양주시,CW_002918,SG_005101
13.464,0.551199,경기도,남양주시,CW_002918,SG_005552
13.464,0.551199,경기도,남양주시,CW_002918,SG_015182
13.464,0.551199,경기도,남양주시,CW_003713,SG_000623
13.464,0.551199,경기도,남양주시,CW_003713,SG_003484
13.464,0.551199,경기도,남양주시,CW_003713,SG_004794
13.464,0.551199,경기도,남양주시,CW_003713,SG_005101
13.464,0.551199,경기도,남양주시,CW_003713,SG_005552
13.464,0.551199,경기도,남양주시,CW_003713,SG_015182
13.464,0.551199,경기도,남양주시,CW_006614,SG_000623
13.464,0.551199,경기도,남양주시,CW_006614,SG_003484
13.464,0.551199,경기도,남양주시,CW_006614,SG_004794
13.464,0.551199,경기도,남양주시,CW_006614,SG_005101
13.464,0.551199,경기도,남양주시,CW_006614,SG_005552
13.464,0.551199,경기도,남양주시,CW_006614,SG_015182
13.464,0.551199,경기도,남양주시,CW_007580,SG_000623
13.464,0.551199,경기도,남양주시,CW_007580,SG_003484
13.464,0.551199,경기도,남양주시,CW_007580,SG_004794
13.464,0.551199,경기도,남양주시,CW_007580,SG_005101
13.464,0.551199,경기도,남양주시,CW_007580,SG_005552
13.464,0.551199,경기도,남양주시,CW_007580,SG_015182
13.464,0.551199,경기도,남양주시,CW_015049,SG_000623
13.464,0.551199,경기도,남양주시,CW_015049,SG_003484
13.464,0.551199,경기도,남양주시,CW_015049,SG_004794
13.464,0.551199,경기도,남양주시,CW_015049,SG_005101
13.464,0.551199,경기도,남양주시,CW_015049,SG_005552
13.464,0.551199,경기도,남양주시,CW_015049,SG_015182
13.464,0.551199,경기도,남양주시,CW_015532,SG_000623
13.464,0.551199,경기도,남양주시,CW_015532,SG_003484
13.464,0.551199,경기도,남양주시,CW_015532,SG_004794
13.464,0.551199,경기도,남양주시,CW_015532,SG_005101
13.464,0.551199,경기도,남양주시,CW_015532,SG_005552
13.464,0.551199,경기도,남양주시,CW_015532,SG_015182
13.464,0.551199,경기도,남양주시,CW_015650,SG_000623
13.464,0.551199,경기도,남양주시,CW_015650,SG_003484
13.464,0.551199,경기도,남양주시,CW_015650,SG_004794
13.464,0.551199,경기도,남양주시,CW_015650,SG_005101
13.464,0.551199,경기도,남양주시,CW_015650,SG_005552
13.464,0.551199,경기도,남양주시,CW_015650,SG_015182
13.464,0.551199,경기도,남양주시,CW_017070,SG_000623
13.464,0.551199,경기도,남양주시,CW_017070,SG_003484
13.464,0.551199,경기도,남양주시,CW_017070,SG_004794
13.464,0.551199,경기도,남양주시,CW_017070,SG_005101
13.464,0.551199,경기도,남양주시,CW_017070,SG_005552
13.464,0.551199,경기도,남양주시,CW_017070,SG_015182
13.464,0.551199,경기도,남양주시,CW_030041,SG_000623
13.464,0.551199,경기도,남양주시,CW_030041,SG_003484
13.464,0.551199,경기도,남양주시,CW_030041,SG_004794
13.464,0.551199,경기도,남양주시,CW_030041,SG_005101
13.464,0.551199,경기도,남양주시,CW_030041,SG_005552
13.464,0.551199,경기도,남양주시,CW_030041,SG_015182
13.464,0.551199,경기도,남양주시,CW_036549,SG_000623
13.464,0.551199,경기도,남양주시,CW_036549,SG_003484
13.464,0.551199,경기도,남양주시,CW_036549,SG_004794
13.464,0.551199,경기도,남양주시,CW_036549,SG_005101
13.464,0.551199,경기도,남양주시,CW_036549,SG_005552
13.464,0.551199,경기도,남양주시,CW_036549,SG_015182
23.325,0.222513,경기도,남양주시,CW_002918,SG_000632
23.325,0.222513,경기도,남양주시,CW_002918,SG_003485
23.325,0.222513,경기도,남양주시,CW_002918,SG_004798
23.325,0.222513,경기도,남양주시,CW_002918,SG_004799
23.325,0.222513,경기도,남양주시,CW_002918,SG_005556
23.325,0.222513,경기도,남양주시,CW_003713,SG_000632
23.325,0.222513,경기도,남양주시,CW_003713,SG_003485
23.325,0.222513,경기도,남양주시,CW_003713,SG_004798
23.325,0.222513,경기도,남양주시,CW_003713,SG_004799
23.325,0.222513,경기도,남양주시,CW_003713,SG_005556
23.325,0.222513,경기도,남양주시,CW_006614,SG_000632
23.325,0.222513,경기도,남양주시,CW_006614,SG_003485
23.325,0.222513,경기도,남양주시,CW_006614,SG_004798
23.325,0.222513,경기도,남양주시,CW_006614,SG_004799
23.325,0.222513,경기도,남양주시,CW_006614,SG_005556
23.325,0.222513,경기도,남양주시,CW_007580,SG_000632
23.325,0.222513,경기도,남양주시,CW_007580,SG_003485
23.325,0.222513,경기도,남양주시,CW_007580,SG_004798
23.325,0.222513,경기도,남양주시,CW_007580,SG_004799
23.325,0.222513,경기도,남양주시,CW_007580,SG_005556
23.325,0.222513,경기도,남양주시,CW_015049,SG_000632
23.325,0.222513,경기도,남양주시,CW_015049,SG_003485
23.325,0.222513,경기도,남양주시,CW_015049,SG_004798
23.325,0.222513,경기도,남양주시,CW_015049,SG_004799
23.325,0.222513,경기도,남양주시,CW_015049,SG_005556
23.325,0.222513,경기도,남양주시,CW_015532,SG_000632
23.325,0.222513,경기도,남양주시,CW_015532,SG_003485
23.325,0.222513,경기도,남양주시,CW_015532,SG_004798
23.325,0.222513,경기도,남양주시,CW_015532,SG_004799
23.325,0.222513,경기도,남양주시,CW_015532,SG_005556
23.325,0.222513,경기도,남양주시,CW_015650,SG_000632
23.325,0.222513,경기도,남양주시,CW_015650,SG_003485
23.325,0.222513,경기도,남양주시,CW_015650,SG_004798
23.325,0.222513,경기도,남양주시,CW_015650,SG_004799
23.325,0.222513,경기도,남양주시,CW_015650,SG_005556
23.325,0.222513,경기도,남양주시,CW_017070,SG_000632
23.325,0.222513,경기도,남양주시,CW_017070,SG_003485
23.325,0.222513,경기도,남양주시,CW_017070,SG_004798
23.325,0.222513,경기도,남양주시,CW_017070,SG_004799
23.325,0.222513,경기도,남양주시,CW_017070,SG_005556
23.325,0.222513,경기도,남양주시,CW_030041,SG_000632
23.325,0.222513,경기도,남양주시,CW_030041,SG_003485
23.325,0.222513,경기도,남양주시,CW_030041,SG_004798
23.325,0.222513,경기도,남양주시,CW_030041,SG_004799
23.325,0.222513,경기도,남양주시,CW_030041,SG_005556
23.325,0.222513,경기도,남양주시,CW_036549,SG_000632
23.325,0.222513,경기도,남양주시,CW_036549,SG_003485
23.325,0.222513,경기도,남양주시,CW_036549,SG_004798
23.325,0.222513,경기도,남양주시,CW_036549,SG_004799
23.325,0.222513,경기도,남양주시,CW_036549,SG_005556
0.0,1.0,경기도,남양주시,CW_002929,SG_000632
0.0,1.0,경기도,남양주시,CW_002929,SG_003485
0.0,1.0,경기도,남양주시,CW_002929,SG_004798
0.0,1.0,경기도,남양주시,CW_002929,SG_004799
0.0,1.0,경기도,남양주시,CW_002929,SG_005556
0.0,1.0,경기도,남양주시,CW_003714,SG_000632
0.0,1.0,경기도,남양주시,CW_003714,SG_003485
0.0,1.0,경기도,남양주시,CW_003714,SG_004798
0.0,1.0,경기도,남양주시,CW_003714,SG_004799
0.0,1.0,경기도,남양주시,CW_003714,SG_005556
0.0,1.0,경기도,남양주시,CW_006615,SG_000632
0.0,1.0,경기도,남양주시,CW_006615,SG_003485
0.0,1.0,경기도,남양주시,CW_006615,SG_004798
0.0,1.0,경기도,남양주시,CW_006615,SG_004799
0.0,1.0,경기도,남양주시,CW_006615,SG_005556
0.0,1.0,경기도,남양주시,CW_007581,SG_000632
0.0,1.0,경기도,남양주시,CW_007581,SG_003485
0.0,1.0,경기도,남양주시,CW_007581,SG_004798
0.0,1.0,경기도,남양주시,CW_007581,SG_004799
0.0,1.0,경기도,남양주시,CW_007581,SG_005556
0.0,1.0,경기도,남양주시,CW_015050,SG_000632
0.0,1.0,경기도,남양주시,CW_015050,SG_003485
0.0,1.0,경기도,남양주시,CW_015050,SG_004798
0.0,1.0,경기도,남양주시,CW_015050,SG_004799
0.0,1.0,경기도,남양주시,CW_015050,SG_005556
0.0,1.0,경기도,남양주시,CW_015533,SG_000632
0.0,1.0,경기도,남양주시,CW_015533,SG_003485
0.0,1.0,경기도,남양주시,CW_015533,SG_004798
0.0,1.0,경기도,남양주시,CW_015533,SG_004799
0.0,1.0,경기도,남양주시,CW_015533,SG_005556
0.0,1.0,경기도,남양주시,CW_015651,SG_000632
0.0,1.0,경기도,남양주시,CW_015651,SG_003485
0.0,1.0,경기도,남양주시,CW_015651,SG_004798
0.0,1.0,경기도,남양주시,CW_015651,SG_004799
0.0,1.0,경기도,남양주시,CW_015651,SG_005556
0.0,1.0,경기도,남양주시,CW_017011,SG_000632
0.0,1.0,경기도,남양주시,CW_017011,SG_003485
0.0,1.0,경기도,남양주시,CW_017011,SG_004798
0.0,1.0,경기도,남양주시,CW_017011,SG_004799
0.0,1.0,경기도,남양주시,CW_017011,SG_005556
0.0,1.0,경기도,남양주시,CW_036550,SG_000632
0.0,1.0,경기도,남양주시,CW_036550,SG_003485
0.0,1.0,경기도,남양주시,CW_036550,SG_004798
0.0,1.0,경기도,남양주시,CW_036550,SG_004799
0.0,1.0,경기도,남양주시,CW_036550,SG_005556
29.42,0.019334,경기도,남양주시,CW_002929,SG_000623
29.42,0.019334,경기도,남양주시,CW_002929,SG_003484
29.42,0.019334,경기도,남양주시,CW_002929,SG_004794
29.42,0.019334,경기도,남양주시,CW_002929,SG_005101
29.42,0.019334,경기도,남양주시,CW_002929,SG_005552
29.42,0.019334,경기도,남양주시,CW_002929,SG_015182
29.42,0.019334,경기도,남양주시,CW_003714,SG_000623
29.42,0.019334,경기도,남양주시,CW_003714,SG_003484
29.42,0.019334,경기도,남양주시,CW_003714,SG_004794
29.42,0.019334,경기도,남양주시,CW_003714,SG_005101
29.42,0.019334,경기도,남양주시,CW_003714,SG_005552
29.42,0.019334,경기도,남양주시,CW_003714,SG_015182
29.42,0.019334,경기도,남양주시,CW_006615,SG_000623
29.42,0.019334,경기도,남양주시,CW_006615,SG_003484
29.42,0.019334,경기도,남양주시,CW_006615,SG_004794
29.42,0.019334,경기도,남양주시,CW_006615,SG_005101
29.42,0.019334,경기도,남양주시,CW_006615,SG_005552
29.42,0.019334,경기도,남양주시,CW_006615,SG_015182
29.42,0.019334,경기도,남양주시,CW_007581,SG_000623
29.42,0.019334,경기도,남양주시,CW_007581,SG_003484
29.42,0.019334,경기도,남양주시,CW_007581,SG_004794
29.42,0.019334,경기도,남양주시,CW_007581,SG_005101
29.42,0.019334,경기도,남양주시,CW_007581,SG_005552
29.42,0.019334,경기도,남양주시,CW_007581,SG_015182
29.42,0.019334,경기도,남양주시,CW_015050,SG_000623
29.42,0.019334,경기도,남양주시,CW_015050,SG_003484
29.42,0.019334,경기도,남양주시,CW_015050,SG_004794
29.42,0.019334,경기도,남양주시,CW_015050,SG_005101
29.42,0.019334,경기도,남양주시,CW_015050,SG_005552
29.42,0.019334,경기도,남양주시,CW_015050,SG_015182
29.42,0.019334,경기도,남양주시,CW_015533,SG_000623
29.42,0.019334,경기도,남양주시,CW_015533,SG_003484
29.42,0.019334,경기도,남양주시,CW_015533,SG_004794
29.42,0.019334,경기도,남양주시,CW_015533,SG_005101
29.42,0.019334,경기도,남양주시,CW_015533,SG_005552
29.42,0.019334,경기도,남양주시,CW_015533,SG_015182
29.42,0.019334,경기도,남양주시,CW_015651,SG_000623
29.42,0.019334,경기도,남양주시,CW_015651,SG_003484
29.42,0.019334,경기도,남양주시,CW_015651,SG_004794
29.42,0.019334,경기도,남양주시,CW_015651,SG_005101
29.42,0.019334,경기도,남양주시,CW_015651,SG_005552
29.42,0.019334,경기도,남양주시,CW_015651,SG_015182
29.42,0.019334,경기도,남양주시,CW_017011,SG_000623
29.42,0.019334,경기도,남양주시,CW_017011,SG_003484
29.42,0.019334,경기도,남양주시,CW_017011,SG_004794
29.42,0.019334,경기도,남양주시,CW_017011,SG_005101
29.42,0.019334,경기도,남양주시,CW_017011,SG_005552
29.42,0.019334,경기도,남양주시,CW_017011,SG_015182
29.42,0.019334,경기도,남양주시,CW_036550,SG_000623
29.42,0.019334,경기도,남양주시,CW_036550,SG_003484
29.42,0.019334,경기도,남양주시,CW_036550,SG_004794
29.42,0.019334,경기도,남양주시,CW_036550,SG_005101
29.42,0.019334,경기도,남양주시,CW_036550,SG_005552
29.42,0.019334,경기도,남양주시,CW_036550,SG_015182
14.395,0.520161,경기도,남양주시,CW_002514,SG_003471
14.395,0.520161,경기도,남양주시,CW_002514,SG_004731
14.395,0.520161,경기도,남양주시,CW_002514,SG_004732
14.395,0.520161,경기도,남양주시,CW_002514,SG_004733
14.395,0.520161,경기도,남양주시,CW_002514,SG_005035
14.395,0.520161,경기도,남양주시,CW_002514,SG_015193
14.395,0.520161,경기도,남양주시,CW_003716,SG_003471
14.395,0.520161,경기도,남양주시,CW_003716,SG_004731
14.395,0.520161,경기도,남양주시,CW_003716,SG_004732
14.395,0.520161,경기도,남양주시,CW_003716,SG_004733
14.395,0.520161,경기도,남양주시,CW_003716,SG_005035
14.395,0.520161,경기도,남양주시,CW_003716,SG_015193
14.395,0.520161,경기도,남양주시,CW_006617,SG_003471
14.395,0.520161,경기도,남양주시,CW_006617,SG_004731
14.395,0.520161,경기도,남양주시,CW_006617,SG_004732
14.395,0.520161,경기도,남양주시,CW_006617,SG_004733
14.395,0.520161,경기도,남양주시,CW_006617,SG_005035
14.395,0.520161,경기도,남양주시,CW_006617,SG_015193
14.395,0.520161,경기도,남양주시,CW_007583,SG_003471
14.395,0.520161,경기도,남양주시,CW_007583,SG_004731
14.395,0.520161,경기도,남양주시,CW_007583,SG_004732
14.395,0.520161,경기도,남양주시,CW_007583,SG_004733
14.395,0.520161,경기도,남양주시,CW_007583,SG_005035
14.395,0.520161,경기도,남양주시,CW_007583,SG_015193
14.395,0.520161,경기도,남양주시,CW_015052,SG_003471
14.395,0.520161,경기도,남양주시,CW_015052,SG_004731
14.395,0.520161,경기도,남양주시,CW_015052,SG_004732
14.395,0.520161,경기도,남양주시,CW_015052,SG_004733
14.395,0.520161,경기도,남양주시,CW_015052,SG_005035
14.395,0.520161,경기도,남양주시,CW_015052,SG_015193
14.395,0.520161,경기도,남양주시,CW_015535,SG_003471
14.395,0.520161,경기도,남양주시,CW_015535,SG_004731
14.395,0.520161,경기도,남양주시,CW_015535,SG_004732
14.395,0.520161,경기도,남양주시,CW_015535,SG_004733
14.395,0.520161,경기도,남양주시,CW_015535,SG_005035
14.395,0.520161,경기도,남양주시,CW_015535,SG_015193
14.395,0.520161,경기도,남양주시,CW_015653,SG_003471
14.395,0.520161,경기도,남양주시,CW_015653,SG_004731
14.395,0.520161,경기도,남양주시,CW_015653,SG_004732
14.395,0.520161,경기도,남양주시,CW_015653,SG_004733
14.395,0.520161,경기도,남양주시,CW_015653,SG_005035
14.395,0.520161,경기도,남양주시,CW_015653,SG_015193
14.395,0.520161,경기도,남양주시,CW_017013,SG_003471
14.395,0.520161,경기도,남양주시,CW_017013,SG_004731
14.395,0.520161,경기도,남양주시,CW_017013,SG_004732
14.395,0.520161,경기도,남양주시,CW_017013,SG_004733
14.395,0.520161,경기도,남양주시,CW_017013,SG_005035
14.395,0.520161,경기도,남양주시,CW_017013,SG_015193
14.395,0.520161,경기도,남양주시,CW_030043,SG_003471
14.395,0.520161,경기도,남양주시,CW_030043,SG_004731
14.395,0.520161,경기도,남양주시,CW_030043,SG_004732
14.395,0.520161,경기도,남양주시,CW_030043,SG_004733
14.395,0.520161,경기도,남양주시,CW_030043,SG_005035
14.395,0.520161,경기도,남양주시,CW_030043,SG_015193
14.395,0.520161,경기도,남양주시,CW_036552,SG_003471
14.395,0.520161,경기도,남양주시,CW_036552,SG_004731
14.395,0.520161,경기도,남양주시,CW_036552,SG_004732
14.395,0.520161,경기도,남양주시,CW_036552,SG_004733
14.395,0.520161,경기도,남양주시,CW_036552,SG_005035
14.395,0.520161,경기도,남양주시,CW_036552,SG_015193
14.395,0.520161,경기도,남양주시,CW_002514,SG_003470
14.395,0.520161,경기도,남양주시,CW_002514,SG_003942
14.395,0.520161,경기도,남양주시,CW_002514,SG_003943
14.395,0.520161,경기도,남양주시,CW_002514,SG_004754
14.395,0.520161,경기도,남양주시,CW_002514,SG_004755
14.395,0.520161,경기도,남양주시,CW_002514,SG_015192
14.395,0.520161,경기도,남양주시,CW_003716,SG_003470
14.395,0.520161,경기도,남양주시,CW_003716,SG_003942
14.395,0.520161,경기도,남양주시,CW_003716,SG_003943
14.395,0.520161,경기도,남양주시,CW_003716,SG_004754
14.395,0.520161,경기도,남양주시,CW_003716,SG_004755
14.395,0.520161,경기도,남양주시,CW_003716,SG_015192
14.395,0.520161,경기도,남양주시,CW_006617,SG_003470
14.395,0.520161,경기도,남양주시,CW_006617,SG_003942
14.395,0.520161,경기도,남양주시,CW_006617,SG_003943
14.395,0.520161,경기도,남양주시,CW_006617,SG_004754
14.395,0.520161,경기도,남양주시,CW_006617,SG_004755
