sido,sigungu,road_type,road_direction,address,signal_lat,signal_lon,road_shape,is_main_road,signal_type,has_ped_button,has_time_show,has_sound_signal,org_code,sg_uid
대전광역시,대덕구,지방도,2,대전광역시 대덕구 석봉동 194-61,36.4502894,127.4250311,1,1,2,0,1,0,6300000,SG_005929
대전광역시,대덕구,지방도,2,대전광역시 대덕구 석봉동 778,36.4489587,127.4190315,2,1,2,0,1,0,6300000,SG_005930
대전광역시,대덕구,지방도,1,대전광역시 대덕구 석봉동 778,36.4490142,127.4194456,2,1,2,0,1,0,6300000,SG_005931
대전광역시,대덕구,지방도,1,대전광역시 대덕구 석봉동 778,36.449804,127.4213084,1,1,2,0,1,0,6300000,SG_005932
대전광역시,대덕구,지방도,1,대전광역시 대덕구 석봉동 778,36.4504337,127.4237047,2,1,2,0,1,0,6300000,SG_005933
대전광역시,대덕구,지방도,1,대전광역시 대덕구 석봉동 202-24,36.4505032,127.4250248,1,1,2,0,1,0,6300000,SG_005934
대전광역시,대덕구,지방도,1,대전광역시 대덕구 석봉동 199-12,36.4507082,127.4262974,1,1,2,0,1,0,6300000,SG_005935
대전광역시,대덕구,일반국도,1,대전광역시 대덕구 평촌동 543,36.43883,127.4263473,2,1,2,0,1,0,6300000,SG_005936
대전광역시,대덕구,일반국도,1,대전광역시 대덕구 평촌동 543,36.4388438,127.4263801,2,1,2,0,1,0,6300000,SG_005937
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 평촌동 543,36.4390842,127.4236844,2,1,2,0,1,0,6300000,SG_005938
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 석봉동 768,36.4467987,127.4220361,2,1,2,0,1,0,6300000,SG_005939
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 석봉동 748,36.4473163,127.4257286,2,1,2,0,1,0,6300000,SG_005940
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 석봉동 748,36.4473172,127.4279649,1,1,2,0,1,0,6300000,SG_005941
대전광역시,대덕구,기타,1,대전광역시 대덕구 석봉동 748,36.4474509,127.4280693,1,1,2,0,1,0,6300000,SG_005942
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 석봉동 759,36.4470569,127.4219955,2,1,2,0,1,0,6300000,SG_005943
대전광역시,대덕구,기타,2,대전광역시 대덕구 덕암동 336,36.4441095,127.4253692,2,1,2,0,1,0,6300000,SG_005944
대전광역시,대덕구,기타,2,대전광역시 대덕구 덕암동 336,36.4467041,127.4218076,2,1,2,0,1,0,6300000,SG_005945
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 석봉동 768,36.444214,127.4259176,2,1,2,0,1,0,6300000,SG_005946
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 석봉동 768,36.4443522,127.4255561,2,1,2,0,1,0,6300000,SG_005947
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 덕암동 345,36.43431,127.4217994,1,1,2,0,1,0,6300000,SG_005948
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 석봉동 768,36.4451456,127.4241584,1,1,2,0,1,0,6300000,SG_005949
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 석봉동 768,36.4466816,127.4220903,2,1,2,0,1,0,6300000,SG_005950
대전광역시,대덕구,지방도,2,대전광역시 대덕구 석봉동 766,36.4487507,127.4195052,2,1,2,0,1,0,6300000,SG_005951
대전광역시,대덕구,지방도,1,대전광역시 대덕구 석봉동 766,36.4487456,127.4194811,2,1,2,0,1,0,6300000,SG_005952
대전광역시,대덕구,지방도,1,대전광역시 대덕구 석봉동 783,36.4490915,127.4193097,2,1,2,0,1,0,6300000,SG_005953
대전광역시,대덕구,일반국도,2,대전광역시 대덕구 상서동 189-2,36.4322121,127.4230426,2,1,2,0,1,0,6300000,SG_005954
대전광역시,대덕구,일반국도,1,대전광역시 대덕구 상서동 830-4,36.43235,127.4230743,2,1,2,0,1,0,6300000,SG_005955
대전광역시,대덕구,일반국도,2,대전광역시 대덕구 상서동 837,36.4324351,127.423086,2,1,2,0,1,0,6300000,SG_005956
대전광역시,대덕구,일반국도,2,대전광역시 대덕구 상서동 443-11,36.4219312,127.4193596,2,1,2,0,1,0,6300000,SG_005957
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 상서동 389-33,36.4226298,127.4186635,2,1,2,0,1,0,6300000,SG_005958
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 상서동 390-10,36.4227777,127.4186633,2,1,2,0,1,0,6300000,SG_005959
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 상서동 838,36.4321189,127.4204369,2,1,2,0,1,0,6300000,SG_005960
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 덕암동 110-17,36.4321958,127.4203672,2,1,2,0,1,0,6300000,SG_005961
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 상서동 838,36.4323153,127.4205921,2,1,2,0,1,0,6300000,SG_005962
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 덕암동 108-21,36.4323165,127.4204758,2,1,2,0,1,0,6300000,SG_005963
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 평촌동 540-4,36.437832,127.4231941,1,1,2,0,1,0,6300000,SG_005964
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 덕암동 345,36.4378711,127.4229867,1,1,2,0,1,0,6300000,SG_005965
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 덕암동 340,36.4393174,127.4236284,2,1,2,0,1,0,6300000,SG_005966
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 덕암동 340,36.4396359,127.4237433,2,1,2,0,1,0,6300000,SG_005967
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 덕암동 340,36.439728,127.4236708,2,1,2,0,1,0,6300000,SG_005968
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 덕암동 340,36.4410775,127.424294,1,1,2,0,1,0,6300000,SG_005969
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 덕암동 340,36.4410669,127.4244065,1,1,2,0,1,0,6300000,SG_005970
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 덕암동 340,36.4438563,127.4256235,2,1,2,0,1,0,6300000,SG_005971
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 덕암동 336,36.4440236,127.4257177,2,1,2,0,1,0,6300000,SG_005972
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 석봉동 768,36.4444159,127.4257678,2,1,2,0,1,0,6300000,SG_005973
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 석봉동 748,36.4473283,127.4258993,2,1,2,0,1,0,6300000,SG_005974
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 석봉동 748,36.447318,127.4258031,2,1,2,0,1,0,6300000,SG_005975
대전광역시,대덕구,기타,1,대전광역시 대덕구 석봉동 748,36.4474543,127.425792,2,1,2,0,1,0,6300000,SG_005976
대전광역시,대덕구,기타,2,대전광역시 대덕구 석봉동 748,36.4474541,127.4259058,2,1,2,0,1,0,6300000,SG_005977
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 석봉동 748,36.4474521,127.4259882,2,1,2,0,1,0,6300000,SG_005978
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 석봉동 778,36.4519586,127.4238644,2,1,2,0,1,0,6300000,SG_005979
대전광역시,대덕구,지방도,1,대전광역시 대덕구 석봉동 778,36.4505116,127.4238925,2,1,2,0,1,0,6300000,SG_005980
대전광역시,대덕구,지방도,2,대전광역시 대덕구 석봉동 778,36.4504688,127.4241233,2,1,2,0,1,0,6300000,SG_005981
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 석봉동 778,36.4519925,127.424035,2,1,2,0,1,0,6300000,SG_005982
대전광역시,대덕구,지방도,2,대전광역시 대덕구 목상동 852,36.4488057,127.4118547,2,1,2,0,1,0,6300000,SG_005983
대전광역시,대덕구,지방도,1,대전광역시 대덕구 신일동 1702,36.44616,127.4069526,2,1,2,0,1,0,6300000,SG_005984
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신일동 1702,36.4462835,127.4070392,2,1,2,0,1,0,6300000,SG_005985
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1680,36.4371303,127.4057346,2,1,2,0,1,0,6300000,SG_005986
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1680,36.4370311,127.4055927,2,1,2,0,1,0,6300000,SG_005987
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1680,36.4372603,127.4053346,2,1,2,0,1,0,6300000,SG_005988
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1706,36.4318298,127.4081845,2,1,2,0,1,0,6300000,SG_005989
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 53-3,36.4301884,127.4112068,2,1,2,0,1,0,6300000,SG_005990
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 54-1,36.4302552,127.4115675,2,1,2,0,1,0,6300000,SG_005991
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 54-1,36.4302198,127.4116316,2,1,2,0,1,0,6300000,SG_005992
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 53-3,36.4299488,127.4116798,2,1,2,0,1,0,6300000,SG_005993
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 53-3,36.4299055,127.4112484,2,1,2,0,1,0,6300000,SG_005994
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1706,36.4316457,127.4079349,2,1,2,0,1,0,6300000,SG_005995
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1704,36.4302747,127.4059593,2,1,2,0,1,0,6300000,SG_005996
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1697,36.4303322,127.4055112,2,1,2,0,1,0,6300000,SG_005997
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1691,36.430422,127.4056548,2,1,2,0,1,0,6300000,SG_005998
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4304506,127.4057683,2,1,2,0,1,0,6300000,SG_005999
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1704,36.4332044,127.4098696,2,1,2,0,1,0,6300000,SG_006000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1704,36.4319486,127.4081997,2,1,2,0,1,0,6300000,SG_006001
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4321066,127.4079868,2,1,2,0,1,0,6300000,SG_006002
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4333741,127.4096619,2,1,2,0,1,0,6300000,SG_006003
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4334927,127.4096742,2,1,2,0,1,0,6300000,SG_006004
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1704,36.4335925,127.4099457,2,1,2,0,1,0,6300000,SG_006005
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1701,36.4372773,127.4135385,2,1,2,0,1,0,6300000,SG_006006
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1704,36.4374387,127.4132596,2,1,2,0,1,0,6300000,SG_006007
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4374732,127.4132563,2,1,2,0,1,0,6300000,SG_006008
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4372966,127.4130517,2,1,2,0,1,0,6300000,SG_006009
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1704,36.4405444,127.4097184,2,1,2,0,1,0,6300000,SG_006010
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.440339,127.4099546,2,1,2,0,1,0,6300000,SG_006011
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4401637,127.4097425,2,1,2,0,1,0,6300000,SG_006012
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4403778,127.4094962,2,1,2,0,1,0,6300000,SG_006013
대전광역시,대덕구,지방도,1,대전광역시 대덕구 신일동 1704,36.4447224,127.4048998,2,1,2,0,1,0,6300000,SG_006014
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신일동 1704,36.444536,127.404712,2,1,2,0,1,0,6300000,SG_006015
대전광역시,대덕구,지방도,2,대전광역시 대덕구 문평동 93,36.4452125,127.4043413,2,1,2,0,1,0,6300000,SG_006016
대전광역시,대덕구,지방도,2,대전광역시 대덕구 문평동 93,36.4450003,127.4041523,2,1,2,0,1,0,6300000,SG_006017
대전광역시,대덕구,지방도,1,대전광역시 대덕구 문평동 92,36.4464259,127.4066349,2,1,2,0,1,0,6300000,SG_006018
대전광역시,대덕구,지방도,2,대전광역시 대덕구 문평동 1702,36.4479854,127.4095029,2,1,2,0,1,0,6300000,SG_006019
대전광역시,대덕구,지방도,2,대전광역시 대덕구 목상동 100,36.4481714,127.4097727,2,1,2,0,1,0,6300000,SG_006020
대전광역시,대덕구,지방도,1,대전광역시 대덕구 목상동 100-3,36.4481517,127.4097852,2,1,2,0,1,0,6300000,SG_006021
대전광역시,대덕구,지방도,1,대전광역시 대덕구 목상동 95-4,36.4490669,127.4118334,2,1,2,0,1,0,6300000,SG_006022
대전광역시,대덕구,지방도,1,대전광역시 대덕구 문평동 92,36.4447557,127.4040646,2,1,2,0,1,0,6300000,SG_006023
대전광역시,대덕구,지방도,1,대전광역시 대덕구 문평동 92,36.4451735,127.4046078,2,1,2,0,1,0,6300000,SG_006024
대전광역시,대덕구,지방도,1,대전광역시 대덕구 목상동 8-2,36.4495381,127.4164244,2,1,2,0,1,0,6300000,SG_006025
대전광역시,대덕구,지방도,2,대전광역시 대덕구 목상동 15-4,36.4493191,127.41637,2,1,2,0,1,0,6300000,SG_006026
대전광역시,대덕구,지방도,2,대전광역시 대덕구 목상동 852,36.4488576,127.4119206,2,1,2,0,1,0,6300000,SG_006027
대전광역시,대덕구,지방도,1,대전광역시 대덕구 목상동 852,36.4487313,127.4117153,2,1,2,0,1,0,6300000,SG_006028
대전광역시,대덕구,지방도,2,대전광역시 대덕구 목상동 852,36.4479346,127.4099583,2,1,2,0,1,0,6300000,SG_006029
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신일동 1702,36.4461907,127.4068562,2,1,2,0,1,0,6300000,SG_006030
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신일동 1702,36.4449628,127.4048855,2,1,2,0,1,0,6300000,SG_006031
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신일동 1702,36.4445648,127.4043363,2,1,2,0,1,0,6300000,SG_006032
대전광역시,대덕구,지방도,2,대전광역시 대덕구 목상동 852,36.4478295,127.409912,2,1,2,0,1,0,6300000,SG_006033
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신일동 1705,36.447767,127.4097319,2,1,2,0,1,0,6300000,SG_006034
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1705,36.4404335,127.4099424,2,1,2,0,1,0,6300000,SG_006035
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4401673,127.4096248,2,1,2,0,1,0,6300000,SG_006036
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1704,36.437256,127.4057405,2,1,2,0,1,0,6300000,SG_006037
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1679,36.4370295,127.4054542,2,1,2,0,1,0,6300000,SG_006038
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1679,36.4371345,127.4053228,2,1,2,0,1,0,6300000,SG_006039
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1680,36.4373675,127.4054621,2,1,2,0,1,0,6300000,SG_006040
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신일동 1704,36.4373641,127.4056185,2,1,2,0,1,0,6300000,SG_006041
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1704,36.4402668,127.4094832,2,1,2,0,1,0,6300000,SG_006042
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신일동 1705,36.4405216,127.4098327,2,1,2,0,1,0,6300000,SG_006043
대전광역시,대덕구,지방도,2,대전광역시 대덕구 문평동 140-4,36.4466307,127.4068667,2,1,2,0,1,0,6300000,SG_006044
대전광역시,대덕구,지방도,1,대전광역시 대덕구 문평동 92,36.4465153,127.4067109,2,1,2,0,1,0,6300000,SG_006045
대전광역시,유성구,특별시도,1,대전광역시 유성구 봉산동 710-6,36.4454712,127.3839017,2,1,2,0,1,0,6300000,SG_006046
대전광역시,유성구,기타,2,대전광역시 유성구 봉산동 616-1,36.4452499,127.3838774,2,1,2,0,1,0,6300000,SG_006047
대전광역시,유성구,특별시도,1,대전광역시 유성구 봉산동 710-12,36.4452543,127.3840524,2,1,2,0,1,0,6300000,SG_006048
대전광역시,유성구,특별시도,2,대전광역시 유성구 봉산동 305-1,36.4413619,127.385404,2,1,2,0,1,0,6300000,SG_006049
대전광역시,유성구,특별시도,2,대전광역시 유성구 봉산동 305-5,36.4399895,127.3821102,1,1,2,0,1,0,6300000,SG_006050
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 문평동 93,36.445908,127.4030379,2,1,2,0,1,0,6300000,SG_006051
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 문평동 48-3,36.4459941,127.4028666,2,1,2,0,1,0,6300000,SG_006052
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 문평동 152,36.4461697,127.4033782,2,1,2,0,1,0,6300000,SG_006053
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 문평동 93,36.4460908,127.4033253,2,1,2,0,1,0,6300000,SG_006054
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 문평동 93,36.4458491,127.403207,2,1,2,0,1,0,6300000,SG_006055
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 문평동 93,36.4463185,127.4030446,2,1,2,0,1,0,6300000,SG_006056
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 문평동 93,36.4461161,127.4028998,2,1,2,0,1,0,6300000,SG_006057
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 문평동 152,36.4462136,127.4032074,2,1,2,0,1,0,6300000,SG_006058
대전광역시,대덕구,지방도,1,대전광역시 대덕구 신일동 1676,36.4417071,127.4004527,2,1,2,0,1,0,6300000,SG_006059
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신일동 1702,36.4417217,127.400471,2,1,2,0,1,0,6300000,SG_006060
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신일동 1676,36.4415949,127.4003485,2,1,2,0,1,0,6300000,SG_006061
대전광역시,대덕구,지방도,2,대전광역시 대덕구 문평동 1676,36.4416115,127.4003303,2,1,2,0,1,0,6300000,SG_006062
대전광역시,대덕구,지방도,1,대전광역시 대덕구 문평동 92-1,36.4386507,127.3953831,2,1,2,0,1,0,6300000,SG_006063
대전광역시,대덕구,지방도,1,대전광역시 대덕구 문평동 92,36.4417354,127.4001397,2,1,2,0,1,0,6300000,SG_006064
대전광역시,대덕구,지방도,1,대전광역시 대덕구 문평동 92,36.4417516,127.4001573,2,1,2,0,1,0,6300000,SG_006065
대전광역시,유성구,특별시도,1,대전광역시 유성구 구성동 54,36.3728588,127.3675137,2,1,2,0,1,0,6300000,SG_006066
대전광역시,대덕구,지방도,2,대전광역시 대덕구 문평동 92,36.4418722,127.400268,2,1,2,0,1,0,6300000,SG_006067
대전광역시,대덕구,지방도,1,대전광역시 대덕구 문평동 92,36.4418546,127.4002854,2,1,2,0,1,0,6300000,SG_006068
대전광역시,유성구,특별시도,2,대전광역시 유성구 탑립동 946,36.4194835,127.4105803,2,1,2,0,1,0,6300000,SG_006069
대전광역시,유성구,특별시도,1,대전광역시 유성구 탑립동 709,36.4196296,127.4106522,2,1,2,0,1,0,6300000,SG_006070
대전광역시,유성구,특별시도,1,대전광역시 유성구 탑립동 709,36.4195165,127.4104519,2,1,2,0,1,0,6300000,SG_006071
대전광역시,유성구,특별시도,2,대전광역시 유성구 탑립동 709,36.4196198,127.4103553,2,1,2,0,1,0,6300000,SG_006072
대전광역시,유성구,지방도,1,대전광역시 유성구 관평동 산8-4,36.4212667,127.3813966,1,1,2,0,1,0,6300000,SG_006073
대전광역시,유성구,지방도,2,대전광역시 유성구 관평동 674,36.4211206,127.3816918,1,1,2,0,1,0,6300000,SG_006074
대전광역시,유성구,지방도,1,대전광역시 유성구 덕진동 산12-5,36.4200051,127.3801779,2,1,2,0,1,0,6300000,SG_006075
대전광역시,유성구,지방도,1,대전광역시 유성구 덕진동 산12-5,36.4199892,127.3802001,2,1,2,0,1,0,6300000,SG_006076
대전광역시,유성구,지방도,2,대전광역시 유성구 관평동 681,36.4198325,127.3804356,2,1,2,0,1,0,6300000,SG_006077
대전광역시,유성구,지방도,1,대전광역시 유성구 관평동 681,36.4198136,127.3804168,2,1,2,0,1,0,6300000,SG_006078
대전광역시,유성구,지방도,2,대전광역시 유성구 관평동 579-10,36.4196032,127.380348,2,1,2,0,1,0,6300000,SG_006079
대전광역시,유성구,지방도,2,대전광역시 유성구 덕진동 0-17,36.4198835,127.3800946,2,1,2,0,1,0,6300000,SG_006080
대전광역시,유성구,특별시도,1,대전광역시 유성구 관평동 673,36.4202098,127.3862575,1,1,2,0,1,0,6300000,SG_006081
대전광역시,유성구,특별시도,2,대전광역시 유성구 관평동 673,36.420324,127.3860934,1,1,2,0,1,0,6300000,SG_006082
대전광역시,서구,특별시도,2,대전광역시 서구 만년동 402,36.367291,127.3751821,1,1,2,0,1,0,6300000,SG_006083
대전광역시,서구,특별시도,1,대전광역시 서구 만년동 402,36.3674317,127.3752171,1,1,2,0,1,0,6300000,SG_006084
대전광역시,서구,특별시도,2,대전광역시 서구 만년동 402,36.3672786,127.3779423,1,1,2,0,1,0,6300000,SG_006085
대전광역시,서구,특별시도,1,대전광역시 서구 만년동 402,36.3674239,127.3779801,1,1,2,0,1,0,6300000,SG_006086
대전광역시,유성구,특별시도,1,대전광역시 유성구 구성동 462,36.3725413,127.3750867,2,1,2,0,1,0,6300000,SG_006087
대전광역시,유성구,특별시도,1,대전광역시 유성구 구성동 462,36.3724492,127.3749476,2,1,2,0,1,0,6300000,SG_006088
대전광역시,서구,지방도,2,대전광역시 서구 만년동 403,36.3711982,127.379275,2,1,2,0,1,0,6300000,SG_006089
대전광역시,서구,특별시도,2,대전광역시 서구 만년동 402,36.3672165,127.3767825,2,1,2,0,1,0,6300000,SG_006090
대전광역시,유성구,특별시도,2,대전광역시 유성구 구성동 27-3,36.3731807,127.3767156,2,1,2,0,1,0,6300000,SG_006091
대전광역시,유성구,특별시도,2,대전광역시 유성구 구성동 410-54,36.3718211,127.3742063,1,1,2,0,1,0,6300000,SG_006092
대전광역시,유성구,특별시도,2,대전광역시 유성구 구성동 410-54,36.3694251,127.3705705,2,1,2,0,1,0,6300000,SG_006093
대전광역시,유성구,특별시도,1,대전광역시 유성구 구성동 54,36.3695662,127.3704542,2,1,2,0,1,0,6300000,SG_006094
대전광역시,유성구,특별시도,2,대전광역시 유성구 구성동 54,36.3695817,127.3703489,2,1,2,0,1,0,6300000,SG_006095
대전광역시,유성구,특별시도,1,대전광역시 유성구 구성동 54,36.3694808,127.3702268,2,1,2,0,1,0,6300000,SG_006096
대전광역시,유성구,특별시도,1,대전광역시 유성구 구성동 410-64,36.3694084,127.3702074,2,1,2,0,1,0,6300000,SG_006097
대전광역시,유성구,특별시도,2,대전광역시 유성구 구성동 410-64,36.3692765,127.3703512,2,1,2,0,1,0,6300000,SG_006098
대전광역시,유성구,지방도,2,대전광역시 유성구 가정동 205-8,36.3744443,127.3792493,2,1,2,0,1,0,6300000,SG_006099
대전광역시,유성구,특별시도,1,대전광역시 유성구 구성동 462,36.3719509,127.3740739,1,1,2,0,1,0,6300000,SG_006100
대전광역시,유성구,특별시도,1,대전광역시 유성구 구성동 411-6,36.3733033,127.3765957,2,1,2,0,1,0,6300000,SG_006101
대전광역시,유성구,지방도,1,대전광역시 유성구 가정동 52-13,36.3747765,127.379288,2,1,2,0,1,0,6300000,SG_006102
대전광역시,서구,지방도,1,대전광역시 서구 만년동 403,36.3708908,127.3798633,2,1,2,0,1,0,6300000,SG_006103
대전광역시,서구,지방도,1,대전광역시 서구 만년동 401,36.3651339,127.3793067,2,1,2,0,1,0,6300000,SG_006104
대전광역시,유성구,특별시도,2,대전광역시 유성구 구성동 54,36.3729917,127.3676703,2,1,2,0,1,0,6300000,SG_006105
대전광역시,서구,지방도,1,대전광역시 서구 만년동 401,36.3675086,127.3793092,2,1,2,0,1,0,6300000,SG_006106
대전광역시,서구,지방도,1,대전광역시 서구 만년동 401,36.3707836,127.3793685,2,1,2,0,1,0,6300000,SG_006107
대전광역시,서구,지방도,2,대전광역시 서구 만년동 404-2,36.3712469,127.3798128,2,1,2,0,1,0,6300000,SG_006108
대전광역시,서구,지방도,2,대전광역시 서구 만년동 401,36.3675069,127.3796972,2,1,2,0,1,0,6300000,SG_006109
대전광역시,서구,지방도,2,대전광역시 서구 만년동 401,36.3651473,127.3796792,2,1,2,0,1,0,6300000,SG_006110
대전광역시,서구,지방도,2,대전광역시 서구 만년동 400,36.3672682,127.3797936,2,1,2,0,1,0,6300000,SG_006111
대전광역시,서구,지방도,1,대전광역시 서구 만년동 414,36.3674569,127.3791889,2,1,2,0,1,0,6300000,SG_006112
대전광역시,서구,지방도,2,대전광역시 서구 만년동 402,36.3672295,127.379206,2,1,2,0,1,0,6300000,SG_006113
대전광역시,서구,지방도,1,대전광역시 서구 만년동 400,36.3674214,127.3797975,2,1,2,0,1,0,6300000,SG_006114
대전광역시,서구,지방도,2,대전광역시 서구 둔산동 1514,36.3646631,127.379818,2,1,2,0,1,0,6300000,SG_006115
대전광역시,서구,지방도,1,대전광역시 서구 만년동 399-1,36.3650647,127.3792155,2,1,2,0,1,0,6300000,SG_006116
대전광역시,서구,지방도,1,대전광역시 서구 만년동 399,36.3650472,127.3798149,2,1,2,0,1,0,6300000,SG_006117
대전광역시,서구,특별시도,1,대전광역시 서구 만년동 403,36.3682694,127.3733198,2,1,2,0,1,0,6300000,SG_006118
대전광역시,서구,특별시도,2,대전광역시 서구 만년동 404-1,36.3684114,127.3731074,2,1,2,0,1,0,6300000,SG_006119
대전광역시,서구,특별시도,2,대전광역시 서구 만년동 402,36.367279,127.3764889,2,1,2,0,1,0,6300000,SG_006120
대전광역시,서구,특별시도,2,대전광역시 서구 만년동 402,36.3672951,127.3742743,2,1,2,0,1,0,6300000,SG_006121
대전광역시,서구,기타,1,대전광역시 서구 만년동 402,36.3672875,127.3741614,2,1,2,0,1,0,6300000,SG_006122
대전광역시,서구,특별시도,2,대전광역시 서구 만년동 402,36.3673922,127.3739612,2,1,2,0,1,0,6300000,SG_006123
대전광역시,서구,특별시도,2,대전광역시 서구 만년동 402,36.3673908,127.3739953,2,1,2,0,1,0,6300000,SG_006124
대전광역시,서구,특별시도,2,대전광역시 서구 만년동 402,36.3679901,127.3732035,2,1,2,0,1,0,6300000,SG_006125
대전광역시,서구,특별시도,1,대전광역시 서구 만년동 402,36.3674573,127.374161,2,1,2,0,1,0,6300000,SG_006126
대전광역시,서구,특별시도,1,대전광역시 서구 만년동 402,36.3674376,127.3742268,2,1,2,0,1,0,6300000,SG_006127
대전광역시,서구,특별시도,1,대전광역시 서구 만년동 402,36.3674231,127.3768856,2,1,2,0,1,0,6300000,SG_006128
대전광역시,서구,특별시도,1,대전광역시 서구 만년동 402,36.366133,127.3765915,2,1,2,0,1,0,6300000,SG_006129
대전광역시,서구,특별시도,1,대전광역시 서구 만년동 402,36.3663259,127.3765725,2,1,2,0,1,0,6300000,SG_006130
대전광역시,서구,특별시도,1,대전광역시 서구 만년동 402,36.3664242,127.3765734,2,1,2,0,1,0,6300000,SG_006131
