sido,sigungu,road_type,road_direction,address,road_shape,main_road,signal_id,signal_type,button,remain_time,sound_signal,org_code
경기도,구리시,일반국도,3,경기도 구리시 교문동 175-2,2,1,31120-TL-00146-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 882-4,2,1,31120-TL-00149-01,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 교문동 245-8,1,1,31120-TL-00151-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 882-4,2,1,31120-TL-00152-01,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 교문동 산 52-1,2,1,31120-TL-00154-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 882-6,2,1,31120-TL-00155-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 1008-3,2,1,31120-TL-00156-01,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 갈매동 275-4,2,1,31120-TL-00158-01,2,0,1,1,3980000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 구령리 118-6,2,1,2412,2,1,1,0,4520000
경기도,남양주시,시도,1,경기도 남양주시 화도읍 창현리 753,2,1,5148,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 와부읍 덕소리 494-4번지,2,1,2043,2,0,0,0,3990000
경기도,구리시,시도,3,경기도 구리시 토평동 1008-3,2,1,31120-TL-00140-03,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 아천동 291-5,2,1,31120-TL-00142-03,2,0,1,0,3980000
경기도,구리시,일반국도,3,경기도 구리시 교문동 200-1,1,1,31120-TL-00143-03,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 교문동 200-1,1,1,31120-TL-00143-04,2,0,1,1,3980000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1570,1,1,3151,2,0,1,1,4520000
경기도,구리시,시도,3,경기도 구리시 갈매동 136-30,2,1,31120-TL-00131-03,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 갈매동 458-39,2,1,31120-TL-00132-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 458-39,2,0,31120-TL-00132-05,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 134-5,2,1,31120-TL-00133-04,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 교문동 360-1,2,1,31120-TL-00134-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 493-2,2,0,31120-TL-00135-01,2,0,0,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 교문동 361-9,2,1,31120-TL-00136-04,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 수택동 360,2,1,31120-TL-01042-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 248-5,2,1,31120-TL-01044-02,2,0,1,0,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 248-3,2,1,31120-TL-01045-05,2,0,1,0,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 546-4,2,1,31120-TL-01048-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 706,2,1,31120-TL-01049-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 430,2,1,31120-TL-01051-01,2,0,0,0,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 430,2,1,31120-TL-01052-01,2,0,0,0,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 562-10,2,1,31120-TL-01030-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 562-10,2,1,31120-TL-01030-05,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 인창동 562-46,2,1,31120-TL-01031-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 3-2,2,1,31120-TL-01033-01,2,0,0,0,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 487-51,2,0,31120-TL-01035-01,2,0,1,0,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 487-23,2,1,31120-TL-01036-01,2,0,1,0,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 651-30,2,1,31120-TL-01037-01,2,0,1,0,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 781,2,1,31120-TL-01039-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 853,2,1,31120-TL-01040-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 576-21,2,0,31120-TL-01041-01,2,0,1,0,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 490-1,2,1,31120-TL-01019-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 490-1,2,0,31120-TL-01020-06,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 275-8,2,1,31120-TL-01023-01,2,0,0,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 814-5,2,1,31120-TL-01024-01,2,0,1,0,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 854-2,2,1,31120-TL-01026-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 514-3,2,0,31120-TL-00397-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 514-3,2,1,31120-TL-00397-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 618-1,2,0,31120-TL-00398-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 781,2,0,31120-TL-00399-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 788,2,1,31120-TL-00400-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 542-1,2,0,31120-TL-00401-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 542-1,2,1,31120-TL-00401-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 사노동 산 175-62,2,1,31120-TL-00402-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 542-1,2,0,31120-TL-00403-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 808,2,1,31120-TL-00404-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 사노동 산 175-42,2,1,31120-TL-00405-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 275-10,2,1,31120-TL-00406-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 812,2,1,31120-TL-00392-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 613-9,2,1,31120-TL-00393-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 766,2,1,31120-TL-00394-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 542,2,0,31120-TL-00395-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 766,2,0,31120-TL-00396-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 사노동 457-14,1,1,31120-TL-00380-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 679-7,2,1,31120-TL-00382-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 613-9,2,1,31120-TL-00383-01,2,0,0,1,3980000
경기도,구리시,시도,3,경기도 구리시 사노동 457-4,2,1,31120-TL-00384-01,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 인창동 79-1,2,0,31120-TL-00385-03,2,0,1,0,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 809,2,0,31120-TL-00386-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 613-9,2,1,31120-TL-00387-02,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 812,2,0,31120-TL-00388-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 542,2,1,31120-TL-00389-01,2,0,1,1,3980000
경상남도,산청군,지방도,3,경상남도 산청군 시천면 원리 834-7,2,1,25,2,0,1,0,5450000
경기도,구리시,시도,3,경기도 구리시 교문동 809,2,0,31120-TL-00376-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 613-9,2,1,31120-TL-00378-02,2,0,0,1,3980000
경상남도,산청군,지방도,3,경상남도 산청군 단성면 성내리 56-2,2,1,7,2,0,1,0,5450000
경상남도,산청군,지방도,3,경상남도 산청군 단성면 강누리 418-1,2,1,8,2,0,1,0,5450000
경상남도,산청군,지방도,3,경상남도 산청군 단성면 사월리 1566-1,2,1,9,2,1,1,0,5450000
경상남도,산청군,지방도,3,경상남도 산청군 단성면 강누리 450-12,2,1,10,2,0,1,0,5450000
경상남도,산청군,지방도,3,경상남도 산청군 단성면 사월리 880,2,1,11,2,1,1,0,5450000
경상남도,산청군,지방도,3,경상남도 산청군 단성면 남사리 261-5,2,1,12,2,1,1,0,5450000
경상남도,산청군,지방도,3,경상남도 산청군 생비량면 가계리 813-1,2,1,16,2,0,1,0,5450000
경상남도,산청군,지방도,3,경상남도 산청군 생초면 어서리 산 95,2,1,18,2,0,1,0,5450000
경상남도,산청군,군도,3,경상남도 산청군 신안면 중촌리 970,2,1,21,2,0,0,0,5450000
경상남도,산청군,지방도,3,경상남도 산청군 신안면 문대리 207-14,2,1,23,2,1,1,0,5450000
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 870,2,0,10,2,0,1,1,4681000
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 867,2,0,11,2,0,1,1,4681000
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 어양동 663,2,0,11,2,0,1,1,4681000
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 어양동 663,2,1,11,2,0,1,1,4681000
경기도,구리시,시도,3,경기도 구리시 수택동 546,2,0,31120-TL-01011-03,2,0,1,0,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 606,2,1,31120-TL-01012-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 679-3,2,1,31120-TL-01013-04,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 인창동 690-1,2,1,31120-TL-01014-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 인창동 713-1,2,1,31120-TL-01015-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 490-1,2,1,31120-TL-01016-05,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 490-1,2,0,31120-TL-01017-05,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 수택동 490-1,2,0,31120-TL-01018-01,2,0,1,1,3980000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3971,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 733,2,1,3972,2,0,0,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 733,2,1,3973,2,0,0,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3974,2,0,1,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3975,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3976,2,0,0,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 738,2,1,3977,2,0,0,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 738,2,1,3978,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3979,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3980,2,0,0,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 733,2,1,3981,2,0,0,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3982,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3983,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3984,2,0,0,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 735,2,1,3985,2,0,0,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 734,2,1,3986,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 741,2,1,3987,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 741,2,1,3988,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 741,2,1,3989,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 732,2,1,3990,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 732,2,1,3991,2,0,1,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 명암리 1364,2,1,3950,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 명암리 1364,2,1,3951,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 명암리 1364,2,1,3953,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 명암리 1364,2,1,3954,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 명암리 1364,2,1,3957,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 명암리 1363,2,1,3960,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 명암리 1363,2,1,3963,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 갈산리 809,2,1,3965,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 갈산리 809,2,1,3967,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 갈산리 810,2,1,3969,2,0,1,1,4520000
경상북도,구미시,시도,3,경상북도 구미시 상모동 72,2,1,상모로10길-2,2,0,0,0,5080000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1577,1,1,3155,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1885,2,1,3157,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1883,2,1,3158,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1885,2,1,3159,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1576,2,1,3160,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1658,2,1,3165,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1934,2,1,3166,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 방축동 410-33,2,1,3095,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 방축동 768,2,1,3096,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 음봉면 송촌리 319-3,2,1,3099,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 음봉면 송촌리 319-3,2,1,3101,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1940,2,1,3102,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1940,2,1,3103,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1899,2,1,3108,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1899,2,1,3109,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 배방읍 북수리 1899,2,1,3110,2,0,1,1,4520000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 281,2,1,21040074,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 281,2,1,21040075,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 나안동 180-1,2,1,200022,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 나안동 184-6,2,1,200021,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 단봉동 238-3,2,1,20160055,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 단봉동 265-2,2,1,500028,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 단봉동 265-2,2,1,500029,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 단봉동 274-1,2,1,500031,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 단봉동 58-3,2,1,20210085,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,1,1,20160062,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,1,1,20160076,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 279,2,1,900012,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 279,2,1,950003,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 280,2,1,20160033,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 280,2,1,20160063,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 280,1,1,20210058,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 280-2,2,1,950012,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 280-2,2,1,950015,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 281,2,1,20160059,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 281,2,1,20160065,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 281,2,1,20210009,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 281,2,1,20210049,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 281,2,1,20210051,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,21040021,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,21040028,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,21040030,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,21040031,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,21040070,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,21040076,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,21040077,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,2,1,950006,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,2,1,950007,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,2,1,950011,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,2,1,950013,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,2,1,950018,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,2,1,950019,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,1,1,20160060,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 278,1,1,20160061,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 274,2,1,21040029,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,20210010,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,20210011,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 구호동 277,2,1,20210047,2,0,1,0,4211000
경기도,하남시,시도,3,경기도 하남시 천현동 603,2,1,31180-TL-00766-01,2,0,1,1,4040000
경기도,하남시,시도,3,경기도 하남시 신장동 318-15,2,1,31180-TL-00765-03,2,0,1,1,4040000
경기도,하남시,시도,3,경기도 하남시 천현동 603-35,2,1,31180-TL-00761-04,2,0,1,1,4040000
경기도,하남시,시도,3,경기도 하남시 망월동 1055,2,0,31180-TL-00760-02,2,0,1,1,4040000
경기도,하남시,시도,3,경기도 하남시 망월동 1055,2,1,31180-TL-00759-03,2,0,1,1,4040000
경기도,하남시,시도,3,경기도 하남시 학암동 675-3,2,1,31180-TL-00758-02,2,0,1,0,4040000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신탄진동 739,1,1,9,2,0,1,0,6300000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신탄진동 739,1,1,10,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 신탄진동 739,1,1,12,2,0,1,0,6300000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 신탄진동 739,1,1,14,2,0,1,0,6300000
대전광역시,대덕구,기타,2,대전광역시 대덕구 신탄진동 737,1,1,16,2,0,1,0,6300000
대전광역시,대덕구,기타,1,대전광역시 대덕구 신탄진동 737,1,1,18,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 석봉동 759,1,1,20,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 석봉동 759,1,1,23,2,0,1,0,6300000
대전광역시,대덕구,기타,1,대전광역시 대덕구 석봉동 759,1,1,25,2,0,1,0,6300000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 석봉동 759,1,1,28,2,0,1,0,6300000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 목상동 853,1,1,29,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 목상동 853,1,1,33,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 송강동 556,1,1,34,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 송강동 556,1,1,37,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 봉산동 305-5,1,1,39,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 봉산동 305-5,1,1,40,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 봉산동 305-5,1,1,43,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 봉산동 305-5,1,1,44,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 송강동 547,1,1,46,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 송강동 547,1,1,48,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 송강동 547,1,1,49,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 송강동 547,1,1,51,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 송강동 547,1,1,52,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 송강동 547,1,1,53,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 용산동 604,1,1,61,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 용산동 604,1,1,64,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 용산동 604,1,1,71,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 용산동 604,1,1,74,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 용산동 604,2,1,76,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 용산동 604,2,1,78,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 덕암동 340,1,1,204,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 용산동 604,2,1,80,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 용산동 604,2,1,83,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 용산동 579,2,1,85,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 용산동 604,2,1,86,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 용산동 672,2,1,91,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 용산동 672,2,1,93,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 용산동 672,2,1,97,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 용산동 672,2,1,100,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 용산동 608,1,1,102,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 용산동 675,1,1,103,2,0,1,0,6300000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 덕암동 340,1,1,203,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 관평동 1287,2,1,107,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 관평동 1287,2,1,108,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 관평동 686,2,1,109,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 관평동 1287,2,1,110,2,0,1,0,6300000
대전광역시,대덕구,지방도,2,대전광역시 대덕구 문평동 92-1,2,1,111,2,0,1,0,6300000
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신일동 1235-7,2,1,112,2,0,1,0,6300000
대전광역시,대덕구,지방도,2,대전광역시 대덕구 문평동 92-1,2,1,113,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 송강동 550,1,1,117,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 송강동 550,1,1,120,2,0,1,0,6300000
대전광역시,대덕구,특별시도,1,대전광역시 대덕구 상서동 220,2,1,125,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 상서동 220,2,1,128,2,0,1,0,6300000
대전광역시,대덕구,특별시도,2,대전광역시 대덕구 상서동 220,2,1,129,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 관평동 1287,2,1,132,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 관평동 1287,2,1,134,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 관평동 1287,2,1,139,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 관평동 1287,2,1,140,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 관평동 684,2,1,144,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 관평동 1287,2,1,145,2,0,1,0,6300000
대전광역시,대덕구,지방도,2,대전광역시 대덕구 신탄진동 55,2,1,152,2,0,1,0,6300000
대전광역시,대덕구,지방도,1,대전광역시 대덕구 신탄진동 55,2,1,157,2,0,1,0,6300000
대전광역시,대덕구,지방도,1,대전광역시 대덕구 신탄진동 55,2,1,158,2,0,1,0,6300000
대전광역시,대덕구,지방도,1,대전광역시 대덕구 신탄진동 41,2,1,161,2,0,1,0,6300000
