accident_id,crosswalk_id,distance_m
6779133,CW_019647,99.55335865846982
6779133,CW_019650,99.55335865846982
6779133,CW_019645,99.55335865846982
6779133,CW_019644,99.55335865846982
6779136,CW_035788,54.85781746837093
6779136,CW_035793,85.96564487134417
6779142,CW_010539,12.895438350436441
6779142,CW_010541,27.289852997859477
6779142,CW_010540,42.72136885586257
6779142,CW_010542,69.1143762349516
6779165,CW_012932,75.5250987742722
6779165,CW_012105,78.21819549044866
6779165,CW_012106,78.21819549044866
6779165,CW_012109,83.67740774928687
6779165,CW_012931,90.54757085285497
6779165,CW_012107,91.17371143150443
6779165,CW_012108,91.26795763732709
6779178,CW_037164,54.10453032264391
6779178,CW_037163,57.73205416087561
6779178,CW_037165,73.34872944270847
6779178,CW_037162,82.78608020875976
6779183,CW_004203,52.65933951661448
6779183,CW_004202,82.76844644067452
6779184,CW_047701,94.30886415797302
6779186,CW_004728,67.76980786245437
6779186,CW_004348,76.4282399840339
6779189,CW_039086,95.10653332741725
6779189,CW_039088,95.10653332741725
6779189,CW_004273,95.10653332741725
6779189,CW_039107,95.10653332741725
6779189,CW_041668,95.10653332741725
6779189,CW_004239,95.10653332741725
6779189,CW_039087,95.10653332741725
6779189,CW_015896,95.10653332741725
6779196,CW_034692,66.67791319205762
6779201,CW_026099,48.60740917370038
6779201,CW_026100,56.049078399775325
6779201,CW_019532,87.00922877024662
6779203,CW_045291,36.83477987508176
6779203,CW_045292,91.26796126544285
6779207,CW_010238,39.54827022854771
6779207,CW_010239,47.90829061172168
6779207,CW_010240,47.90829061172168
6779207,CW_009933,53.72768960184561
6779207,CW_009940,70.112004327438
6779207,CW_009941,73.7323883724536
6779207,CW_010304,75.05878485087541
6779207,CW_010305,81.52207860143125
6779207,CW_010250,89.19587831647638
6779217,CW_014478,98.93855084476613
6779218,CW_009767,31.665401119112282
6779218,CW_009768,31.665401119112282
6779218,CW_009769,31.665401119112282
6779218,CW_009770,31.665401119112282
6779218,CW_007335,42.40574842169013
6779218,CW_007334,46.26425815479893
6779218,CW_009761,77.26870732217522
6779218,CW_009762,77.26870732217522
6779218,CW_009763,77.26870732217522
6779218,CW_009764,77.26870732217522
6779218,CW_009765,77.26870732217522
6779218,CW_009766,77.26870732217522
6779218,CW_009753,96.83108542525126
6779218,CW_009754,96.83108542525126
6779218,CW_009756,96.83108542525126
6779218,CW_009755,96.83108542525126
6779224,CW_040919,35.00262271668519
6779224,CW_040918,42.26909948190174
6779224,CW_040920,46.60440488903564
6779238,CW_010147,48.77859847489726
6779238,CW_010057,76.03914896665879
6779238,CW_010058,91.50391895044623
6779248,CW_004734,69.14229847170138
6779248,CW_004733,78.80527267245303
6779249,CW_041329,11.635149390078539
6779249,CW_041271,20.924265848331366
6779249,CW_044336,32.17296958522402
6779249,CW_044335,44.09792818791034
6779249,CW_044337,45.628952422935136
6779249,CW_044338,60.10293493250002
6779249,CW_044333,72.18887542744703
6779249,CW_040303,72.98972630563522
6779249,CW_044339,74.22929654863067
6779249,CW_044340,81.12248157075973
6779249,CW_044341,87.16808009527679
6779249,CW_040302,92.6972734549823
6779249,CW_040301,95.68291235720999
6779251,CW_014292,59.577988575317036
6779251,CW_014291,68.86755423691089
6779263,CW_005243,28.433944573014504
6779263,CW_005242,63.973210522937364
6779272,CW_033563,21.636380333106487
6779272,CW_033564,66.76215448709004
6779272,CW_045322,96.1909604388773
6779274,CW_015700,44.26826753402066
6779275,CW_033267,44.84270330833106
6779275,CW_033521,65.29790502526099
6779275,CW_033268,77.97489164595963
6779275,CW_032807,93.97722904395775
6779275,CW_032806,98.97134047792254
6779278,CW_034118,67.30963061753313
6779278,CW_034107,73.82888770231564
6779279,CW_010385,11.190263270552222
6779279,CW_010384,40.25112051941408
6779279,CW_010383,42.4436697013037
6779279,CW_010391,54.320498589192546
6779279,CW_010386,66.77285588566214
6779279,CW_009779,90.22582915530286
6779279,CW_010392,90.22582915530286
6779279,CW_010387,90.76513755681773
6779281,CW_014883,37.30052339206566
6779281,CW_014882,62.047605204718224
6779281,CW_014881,92.27161367090736
6779285,CW_005787,24.317458847464437
6779287,CW_036481,54.29314825868486
6779288,CW_020728,31.265670786750675
6779288,CW_020736,52.554506981563165
6779293,CW_014544,39.09292028607709
6779293,CW_014545,81.16337484524186
6779293,CW_014546,90.94730103718356
6779293,CW_014542,91.29054861861202
6779293,CW_014543,99.88784065231278
6779302,CW_006657,8.752795378035064
6779302,CW_006658,17.95367448373292
6779302,CW_006656,33.054348288017394
6779302,CW_006659,46.411883097485116
6779302,CW_048968,61.504379540169744
6779302,CW_048365,76.87478808029425
6779302,CW_048965,95.62209641016325
6779309,CW_021651,27.606604049703595
6779309,CW_021652,27.606604049703595
6779309,CW_021653,27.606604049703595
6779309,CW_021654,27.606604049703595
6779316,CW_005708,91.66205996404184
6779319,CW_033997,48.891489766200394
6779319,CW_003477,54.49090024733393
6779319,CW_033996,72.48852368164495
6779319,CW_033998,92.36247507171757
6779320,CW_046992,63.20797558634181
6779320,CW_046997,63.55042720390606
6779320,CW_046991,68.80314708620901
6779320,CW_046996,85.11291729365001
6779320,CW_046994,87.19508681234811
6779320,CW_045845,90.21047006429379
6779322,CW_006953,55.77202983304309
6779326,CW_018667,35.906329912804544
6779326,CW_016741,37.02457873421381
6779326,CW_016733,63.092933410914476
6779326,CW_016734,63.092933410914476
6779326,CW_016732,84.77185841314231
6779334,CW_004822,20.74430230357692
6779334,CW_004823,20.74430230357692
6779334,CW_033124,57.280650470543634
6779334,CW_004821,66.9069459461775
6779335,CW_033317,71.81567645347832
6779349,CW_040277,37.72845697211554
6779349,CW_040276,41.14868066985204
6779349,CW_040332,65.81390737521718
6779349,CW_040331,77.60008846545279
6779356,CW_010898,17.871100161400868
6779356,CW_010900,56.76047638719276
6779356,CW_010899,57.441101330317174
6779360,CW_015423,23.499146063569125
6779360,CW_001637,25.658980382327805
6779360,CW_001469,34.84491051364016
6779360,CW_015424,35.123858067859786
6779360,CW_001636,42.82307726261497
6779360,CW_001149,45.373167119914015
6779360,CW_015349,49.90334101880631
6779360,CW_040074,67.91579677953865
6779360,CW_001634,77.08674657160614
6779360,CW_015422,78.28862556474262
6779360,CW_001632,79.011919883533
6779360,CW_001470,80.31517771445685
6779364,CW_026051,52.83511595659592
6779364,CW_026245,52.83511595659592
6779364,CW_026244,72.0036002641076
6779364,CW_026050,93.84804315509268
6779364,CW_026246,94.73493453522075
6779369,CW_016119,81.39213437159857
6779369,CW_016104,96.58018179322221
6779374,CW_040791,60.11335808074725
6779374,CW_036996,65.3721535939174
6779374,CW_036995,75.46554027030002
6779374,CW_040999,82.74099012004321
6779508,CW_016983,22.863795547222526
6779508,CW_016915,42.0166086921289
6779508,CW_016914,46.80996012495727
6779508,CW_017411,54.62940254177945
6779508,CW_017412,61.80614927938496
6779508,CW_016913,96.4827293859768
6779509,CW_030504,76.247413590775
6779509,CW_030502,78.95150249155775
6779509,CW_030501,78.95150249155775
6779509,CW_030503,98.83926146183576
6779522,CW_034108,67.11017150851747
6779522,CW_034119,78.67181204772562
6779536,CW_025154,64.11808293905874
6779536,CW_005216,72.86073629288556
6779536,CW_005218,72.86073629288556
6779536,CW_005219,72.86073629288556
6779536,CW_005220,72.86073629288556
6779536,CW_005221,72.86073629288556
6779536,CW_005222,72.86073629288556
6779536,CW_005224,72.86073629288556
6779536,CW_005225,72.86073629288556
6779536,CW_005226,72.86073629288556
6779536,CW_005268,72.86073629288556
6779536,CW_005269,72.86073629288556
6779536,CW_005270,72.86073629288556
6779536,CW_025153,82.27193761661432
6779536,CW_005227,85.64718054963727
6779562,CW_014508,18.816709267091326
6779562,CW_018731,54.608119430327385
6779562,CW_014485,81.76945713144785
6779562,CW_014509,91.532340634717
6779569,CW_030303,50.96682364533026
6779569,CW_030320,92.23690506047207
6779590,CW_040969,26.351232684586464
6779590,CW_017300,36.64898863571082
6779590,CW_017301,36.64898863571082
6779590,CW_040973,36.64898863571082
6779590,CW_040971,94.7839780833421
6779590,CW_040966,96.65026483357505
6779590,CW_017293,96.65026483357505
6779590,CW_017291,96.65026483357505
6779590,CW_017292,96.65026483357505
6838142,CW_025249,53.79110333691103
6838142,CW_025251,55.39827184099091
6838142,CW_025247,55.39827184099091
6838142,CW_025245,88.39234570353196
6838142,CW_025246,88.39234570353196
6838160,CW_034124,55.590064011679466
6838160,CW_034125,89.39008958595961
6838166,CW_006953,58.95973572218477
6838168,CW_010391,24.37598483056778
6838168,CW_010385,39.510634039936456
6838168,CW_009779,59.16038585733337
6838168,CW_010392,59.16038585733337
6838168,CW_010386,62.192377351554065
6838168,CW_010384,66.84991460384171
6838168,CW_010383,69.0660350927051
6838168,CW_010387,78.80545105095281
6838174,CW_015040,37.89160218454091
6838174,CW_015041,45.59364146745368
6838174,CW_015039,51.586518551046616
6838174,CW_015042,98.22702791269082
6838179,CW_017049,18.54233695676548
6838179,CW_017050,36.0659860047988
6838179,CW_017048,63.43324722686176
6838179,CW_017044,67.35174590784436
6838179,CW_017045,68.54268724120816
6838179,CW_017043,75.24658187009301
6838179,CW_017046,75.33875524665373
6838179,CW_017047,76.7047940868391
6838180,CW_003482,34.31700411645429
6838180,CW_003481,34.31700411645429
6838181,CW_040791,55.994813839871526
6838181,CW_040999,60.70755007325068
6838181,CW_040998,85.26511356068455
6838181,CW_036996,86.11761389160462
6838184,CW_036050,28.53419208581658
6838184,CW_036049,39.62133131178988
6838184,CW_036052,63.981753273772384
6838184,CW_036059,70.17269475800866
6838184,CW_036048,73.4893110007123
6838184,CW_036060,87.02330168958885
6838206,CW_013374,59.007888480000965
6838210,CW_001604,41.180777845420685
6838210,CW_001605,41.180777845420685
6838210,CW_001606,41.180777845420685
6838210,CW_001611,41.180777845420685
6838210,CW_001602,54.21487030561486
6838210,CW_001603,76.30237034349366
6838220,CW_017984,50.09818353778127
6838220,CW_017977,73.25302613572471
6838220,CW_018283,91.18966220873715
6838224,CW_030597,33.86147349686768
6838224,CW_030593,72.77096312299085
6838228,CW_041190,76.53103724798459
6838229,CW_038983,41.08643493021749
6838229,CW_038982,43.608552669100206
6838229,CW_038981,48.27170584372246
6838235,CW_012105,47.17021165511839
6838235,CW_012106,47.17021165511839
6838235,CW_012931,49.78647419356142
6838235,CW_012109,68.40258351474996
6838235,CW_012107,73.01328396474493
6838235,CW_012108,73.5833915075578
6838235,CW_012932,79.46574904910914
6838256,CW_035793,68.02802005543849
6838256,CW_035788,71.89867043274222
6838257,CW_003090,42.16892743190326
6838257,CW_003102,88.741173125467
6838264,CW_014478,19.579412205747325
6838264,CW_014491,67.97270079640217
6838264,CW_014490,81.111669204989
6838272,CW_042647,78.21859585820835
6838272,CW_044205,86.07010082327602
6838278,CW_036602,52.30037720552101
6838278,CW_025954,75.6315073838341
6838279,CW_021167,31.357966492194006
6838279,CW_021172,39.52906546871006
6838279,CW_020247,43.77834302550359
6838279,CW_020256,44.27938727092245
6838279,CW_021169,44.305732899357835
6838279,CW_020250,56.083557878366605
6838279,CW_020523,61.800594605743655
6838279,CW_021163,72.25714043391224
6838283,CW_034095,37.259389787420126
6838293,CW_044339,41.56416816834594
6838293,CW_044346,60.916517015334705
6838293,CW_044335,72.94269720589138
6838293,CW_044336,82.61355308871072
6838293,CW_044347,83.15771743629308
6838293,CW_044348,93.29892659289716
6838293,CW_044337,94.28009982393876
6838296,CW_004202,99.69157736982005
6838300,CW_049500,71.44856807619723
6838300,CW_046960,73.19900203445218
6838300,CW_045845,89.85494848442559
6838300,CW_046961,89.88671674628257
6838300,CW_046992,91.90378813414132
6838300,CW_044426,92.50558963224185
6838305,CW_015418,35.246176125189194
6838305,CW_045356,46.15875058117922
6838305,CW_015420,61.367804999016116
6838305,CW_015419,68.5460425579104
6838305,CW_015417,88.53531305506347
6838305,CW_045299,96.4106149793575
6838311,CW_001440,17.32009855291145
6838311,CW_001394,63.23588036385761
6838315,CW_040862,46.11387010092276
6838315,CW_040858,51.93965758485043
6838315,CW_037178,52.770041669591194
6838315,CW_037171,65.67143973878223
6838315,CW_040861,74.73320357551944
6838315,CW_040863,74.73320357551944
6838315,CW_037172,74.86348049088905
6838315,CW_040866,78.10976005619817
6838315,CW_040867,78.10976005619817
6838315,CW_041038,78.10976005619817
6838315,CW_040860,87.41148845248495
6838315,CW_037170,88.20264193034966
6838315,CW_040868,92.73827066735751
6838315,CW_041043,94.5346363095847
6838315,CW_040871,95.15113616413585
6838317,CW_034056,13.101602530832272
6838320,CW_005342,64.10097838575572
6838320,CW_005706,66.32946260927494
6838324,CW_036240,50.53744971461154
6838324,CW_036237,61.23376012476031
6838324,CW_036204,63.33468978829797
6838324,CW_036207,65.95733540774113
6838324,CW_036257,83.8238940441333
6838333,CW_041540,40.259502958333506
6838333,CW_041541,41.126712656866374
6838333,CW_041542,89.70382642640783
6838336,CW_004658,43.93295898662862
6838336,CW_004648,56.28936090274956
6838336,CW_004659,78.43833875722135
6838336,CW_004657,82.8824349143713
6838339,CW_041546,42.421554261567664
6838339,CW_040719,64.00578687821915
6838340,CW_033997,29.136404863279484
6838340,CW_033996,41.78795797494866
6838340,CW_033998,87.55193511164144
6838345,CW_014076,34.22015079286243
6838345,CW_018676,43.41113230721652
6838345,CW_018677,54.235050518165345
6838347,CW_025152,82.92805225373861
6838347,CW_025151,85.53214538745048
6838351,CW_010147,57.19252514047159
6838351,CW_010057,70.33663024400074
6838351,CW_010058,90.96336110151236
6838359,CW_046949,95.9579837712647
6838363,CW_026244,53.03293683265545
6838363,CW_026051,56.32762937438305
6838363,CW_026245,56.32762937438305
6838363,CW_026243,90.96511391785901
6838367,CW_010239,44.07041953593377
6838367,CW_010240,44.07041953593377
6838367,CW_010238,55.60584127968482
6838367,CW_009933,61.432116808713026
6838367,CW_010304,66.48065239718011
6838367,CW_010305,72.68260541092681
6838367,CW_009940,78.229527436228
6838367,CW_009941,81.90727456938573
6838371,CW_014544,49.39375669117227
6838371,CW_014542,87.39261855670873
6838371,CW_014546,89.7410830200266
6838371,CW_014545,97.43541980276747
6838376,CW_016954,32.91830973649105
6838376,CW_018036,37.42706743932624
6838376,CW_016955,40.53996313475598
6838376,CW_017010,42.070248517434734
6838376,CW_018037,57.58679566239017
6838376,CW_017008,65.31130876380446
6838376,CW_016956,73.40518822585085
6838381,CW_020736,62.55771339105712
6838383,CW_045291,59.664538089041834
6838385,CW_013498,78.35875119024614
6838397,CW_014885,97.10996139910571
6838397,CW_014884,97.10996139910571
6838400,CW_039929,30.45876153518347
6838400,CW_039923,96.63565163722514
6838406,CW_016441,58.54327463766565
6838406,CW_042751,72.38310038357396
6838409,CW_014271,79.28860215774306
6838409,CW_014273,87.45042376833618
6838409,CW_014272,90.39755719077591
6838421,CW_010898,8.649276381773952
6838421,CW_010899,66.28868856172443
6838421,CW_010900,68.67929302590977
6838423,CW_041192,43.0996949165063
6838426,CW_045322,65.27595990236514
6838426,CW_033563,76.2164405111209
6838426,CW_033564,93.98301409588862
6838427,CW_036965,38.51291985583288
6838427,CW_036963,38.515311610339936
6838427,CW_036964,38.52427476138498
6838427,CW_036966,49.68151584571324
6838427,CW_036962,60.44350937933412
6838434,CW_040735,28.0224229592223
6838434,CW_040736,34.49126440486704
6838434,CW_040738,43.435450050537945
6838434,CW_040739,43.435450050537945
6838434,CW_041465,44.72549239802754
6838434,CW_040737,46.72522878948885
6838434,CW_041603,73.24303741381537
6838434,CW_041059,74.45302349998904
6838434,CW_040807,74.65537663087987
6838434,CW_041081,74.65537663087987
6838434,CW_041082,77.14347140701392
6838434,CW_040733,82.15322306385794
6838434,CW_040734,88.0093668093954
6838434,CW_041083,90.54785937624078
6838434,CW_041056,91.64591611104719
6838434,CW_041106,94.60241978907986
6838440,CW_006968,88.40101615183247
6838441,CW_021158,82.23687896556275
6838441,CW_021155,95.3465138262634
6838449,CW_034001,44.26811398153998
6838452,CW_003494,84.94985595163875
6838452,CW_041191,94.79159497851177
6838468,CW_020358,88.96317054413335
6838476,CW_033519,78.5396656538542
6838477,CW_010529,46.02390640538237
6838477,CW_010527,48.40101017327857
6838477,CW_010394,49.7610713682295
6838477,CW_010526,55.66122873339431
6838477,CW_010528,64.02158696110945
6838480,CW_048747,63.095993622521185
6838480,CW_048746,69.13449086415774
6838480,CW_048790,92.1739426151464
6838480,CW_045924,97.13738331247428
6838497,CW_036997,86.53473194210135
6838497,CW_040877,87.47945956990313
6838500,CW_008778,86.24394011651256
6838500,CW_008390,94.63290301663588
6838500,CW_008391,94.63290301663588
6838500,CW_008388,94.63290301663588
6838510,CW_032510,27.016130467638284
6838510,CW_022615,27.016130467638284
6838510,CW_022617,27.016130467638284
6838510,CW_022621,88.5383095613874
6838510,CW_022620,89.25840432506249
6838510,CW_027502,89.25840432506249
6838512,CW_033267,53.131433935946944
6838512,CW_033268,65.87529629595636
6838512,CW_033521,68.32075125715834
6838513,CW_021121,97.99651561853037
6838514,CW_001174,60.97043519181817
6838514,CW_001147,69.63575813798008
6838514,CW_001199,72.24725492649465
6838514,CW_001146,76.60513387757271
6838514,CW_001145,80.12794904348242
6838514,CW_001175,81.42594404775359
6838522,CW_019474,45.23238116475179
6838522,CW_019455,46.661389281603824
6838522,CW_019459,46.661389281603824
6838522,CW_019464,46.661389281603824
6838522,CW_019465,46.661389281603824
6838522,CW_019469,46.661389281603824
6838522,CW_019473,46.661389281603824
6838522,CW_019475,46.661389281603824
6838522,CW_019478,46.661389281603824
6838522,CW_019481,46.661389281603824
6838522,CW_019476,47.14620285975027
6838522,CW_023388,63.20651515212252
6838522,CW_026614,63.468772152379714
6838534,CW_019184,35.14360042051245
6838534,CW_019190,74.0870270821121
6838534,CW_019194,94.24244329669877
6838534,CW_019188,96.18441426268863
6838534,CW_019189,96.18441426268863
6838534,CW_019191,96.18441426268863
6838534,CW_019192,96.18441426268863
6838534,CW_019193,96.18441426268863
6838540,CW_044334,41.32923208360282
6838540,CW_042791,60.37057523749007
6838540,CW_044340,67.51079491986687
6838540,CW_040302,71.35113603050722
6838540,CW_042797,74.60075019177424
6838540,CW_040300,79.9074295425992
6838540,CW_044333,90.74740498006446
6838552,CW_014400,47.82787154510884
6838552,CW_014452,55.068749319530696
6838552,CW_014358,59.71703766195031
6838552,CW_047634,77.65385366646657
6838553,CW_041843,27.493530857088317
6838553,CW_033527,27.493530857088317
6838553,CW_041845,84.05883245134143
6838553,CW_033526,84.88195439667079
6838558,CW_020973,14.494887902618224
6838558,CW_020975,64.38002215100528
6838558,CW_020970,93.01618432264841
6838558,CW_020927,99.08412093232204
6838568,CW_014877,46.89343442644819
6838568,CW_014878,57.751724777104855
6838568,CW_013700,80.68608857984431
6838568,CW_014880,86.17669735329166
6838568,CW_014879,90.32165707943955
6838569,CW_014486,97.79448009734756
6838575,CW_017922,87.58192079636261
6838575,CW_017923,87.58192079636261
6838576,CW_039086,32.53451849175998
6838576,CW_039088,32.53451849175998
6838576,CW_004273,32.53451849175998
6838576,CW_039107,32.53451849175998
6838576,CW_041668,32.53451849175998
6838576,CW_004239,32.53451849175998
6838576,CW_039087,32.53451849175998
6838576,CW_015896,32.53451849175998
6838590,CW_031832,58.77970987322309
6838590,CW_031928,72.26022925403973
6838590,CW_031833,72.69010841886578
6838590,CW_031831,80.11913848333583
6838590,CW_031926,83.4718872427414
6838590,CW_031830,91.70858590158022
6838591,CW_031262,74.56382814935381
6838595,CW_019636,61.10314587356343
6838595,CW_019637,61.10314587356343
6838595,CW_019638,61.10314587356343
6838595,CW_019641,61.10314587356343
6838595,CW_019643,61.10314587356343
6838595,CW_019642,61.10314587356343
6838595,CW_019640,61.10314587356343
6838595,CW_019639,61.10314587356343
6838595,CW_019648,61.10314587356343
6838595,CW_019646,61.10314587356343
6838595,CW_019649,61.10314587356343
6838595,CW_019647,61.10314587356343
6838595,CW_019650,61.10314587356343
6838595,CW_019645,61.10314587356343
6838595,CW_019644,61.10314587356343
6838595,CW_021569,93.03762173298365
6838595,CW_021570,93.03762173298365
6838598,CW_023476,35.61758055971337
6838598,CW_033538,78.11851545249688
6838598,CW_033537,78.11851545249688
6838598,CW_023475,78.11851545249688
6838598,CW_033536,92.82211113435822
6931792,CW_035200,13.990481922843614
6931792,CW_035151,19.326096844437885
6931792,CW_035152,31.18459619639177
6931792,CW_035179,32.255232586574365
